ENTRY            O1296   20140205                             O052O129600000001 
SUBENT        O1296001   20140205                             O052O129600100001 
BIB                 11         54                                 O129600100002 
TITLE      Light charged-particle production from proton and alphaO129600100003 
           induced reactions on Si-nat at energies from 25 to     O129600100004 
           65-MeV. A theoretical analysis.                        O129600100005 
AUTHOR     (P.Demetriou, Ch.Dufauquez, Y.El.Masri, A.J.Koning)    O129600100006 
INSTITUTE  (2BLGLVN)                                              O129600100007 
           (2NEDRCN)                                              O129600100008 
REFERENCE  (J,PR/C,72,034607,2005) - final report                 O129600100009 
           (C,2004SANTA,1,941,2004)  Preliminary report.          O129600100010 
           (J,JP/CS,41,248,2006) - same data                      O129600100011 
SAMPLE     Self-supporting Si-natural targets with thicknesses    O129600100012 
           of about 215-mug/cm**2 were used.                      O129600100013 
ADD-RES    (COMP).The data are compared with the predictions      O129600100014 
           of the nuclear-reaction code 'TALYS'. The 'DWBA' and   O129600100015 
           coupled-channels theories. The phenomenological models O129600100016 
           of Kalbach. The statistical theory of Hauser-feshbach. O129600100017 
           Energy spectra of secondary light charged particles    O129600100018 
           have been measured.                                    O129600100019 
DETECTOR   (SPEC)  The detection systems consisted of seven tripleO129600100020 
           Si-telescopes set at backward angles. Each telescope   O129600100021 
           was composed of three Si-diodes with thickness of      O129600100022 
           85, 706 and 706-mum. Eight double telescopes-Si-CsI    O129600100023 
           were used as Delta-E-E for the P+Si-nat reactions      O129600100024 
           and eight triple telescopes Si-Si-CsI, were used as    O129600100025 
            delta-E1-delta-E2-E for the alpha+Si-nat reactions.   O129600100026 
           They were set at forward angles.  The Si-CsI telescopesO129600100027 
           were mounted from 40-mum Si-diodes and 33-mm CsI       O129600100028 
           scintillator. The Si-Si-CsI were composed from 40-mum  O129600100029 
            delta-E1, 718-mum delta-E2 and 33-mm thick E-CsI      O129600100030 
           scintillators, respectively.                           O129600100031 
           81 'DEMON' neutron counters, each with an active       O129600100032 
           volume of 16-cm diameter and 20-cm depth, were         O129600100033 
           positioned outside the reaction chamber. Each          O129600100034 
           cylindrical 'DEMON' cell was filled with NE213 liquid  O129600100035 
           organic scintillator. These detectors were positioned  O129600100036 
           in a 4-pi geometry at a 1.85-m distance of flight from O129600100037 
           the target. Neutron time-of-flight spectra detected    O129600100038 
           at different angles were used to deduce their energy,  O129600100039 
           angular and multiplicity distributions. Neutrons       O129600100040 
           were detected in coincidence with at least one light   O129600100041 
           charged particle.                                      O129600100042 
FACILITY   (CYCLO,2BLGLVN) The Louvain-La-Neuve cyclotron         O129600100043 
           accelerator.                                           O129600100044 
METHOD     (EDE,TOF,COINC)                                        O129600100045 
STATUS     (TABLE) Data received from Dr. J.Cabrera               O129600100046 
           (APRVD).The data were approved by Dr. J.Cabrera.       O129600100047 
HISTORY    (20051108C) By SB                                      O129600100048 
           (20051107R) Data were received from J.Carera.          O129600100049 
           (20060705A) Reference is added.                        O129600100050 
           (20061012A) Reference is corrected.                    O129600100051 
           (20100402A).Subentries 015-016 were deleted-           O129600100052 
           calculation data were reported.                        O129600100053 
           Corrections has been done in subentries 017-026        O129600100054 
           (20140205A) SD:REACTION code corrected in Subents      O129600100055 
            17-26 according to Dr.A.Konobeev remarks.             O129600100056 
ENDBIB              54          0                                 O129600100057 
NOCOMMON             0          0                                 O129600100058 
ENDSUBENT           57          0                                 O129600199999 
SUBENT        O1296002   20060529                             O026O129600200001 
BIB                  2          2                                 O129600200002 
REACTION   (14-SI-0(A,X)1-H-1,,DE)                                O129600200003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600200004 
ENDBIB               2          0                                 O129600200005 
NOCOMMON             0          0                                 O129600200006 
DATA                 4        139                                 O129600200007 
       57.8       36.6      4.556      1.484                      O129600600033 
       57.8       37.8       4.33      1.392                      O129600600034 
       57.8        39.      4.341      1.461                      O129600600035 
       57.8       40.2      4.074      1.386                      O129600600036 
       57.8       41.4      3.505      1.501                      O129600600037 
       57.8       42.6      3.041      1.257                      O129600600038 
       57.8       43.8      2.862      1.089                      O129600600039 
       57.8        45.      2.868      1.036                      O129600600040 
       57.8       46.2       4.04      1.701                      O129600600041 
       57.8       47.4      2.756      0.814                      O129600600042 
       57.8       48.6      3.575      0.945                      O129600600043 
       57.8       49.8      4.688      2.671                      O129600600044 
       57.8        51.      2.866      0.916                      O129600600045 
       57.8       52.2       4.52      1.264                      O129600600046 
       57.8       53.4      4.001      0.613                      O129600600047 
       57.8       54.6      5.972      3.344                      O129600600048 
       57.8       55.8      4.967      4.195                      O129600600049 
       57.8        57.      0.862      0.729                      O129600600050 
       57.8       58.2      0.014      0.013                      O129600600051 
       45.5         9.     64.304     13.666                      O129600600052 
       45.5       10.2     53.674     12.383                      O129600600053 
       45.5       11.4     43.906     10.825                      O129600600054 
       45.5       12.6     35.852      9.353                      O129600600055 
       45.5       13.8     29.016      7.872                      O129600600056 
       45.5        15.     23.681      6.607                      O129600600057 
       45.5       16.2     19.809      5.619                      O129600600058 
       45.5       17.4     16.279      4.689                      O129600600059 
       45.5       18.6     13.601      3.992                      O129600600060 
       45.5       19.8     11.707      3.452                      O129600600061 
       45.5        21.     10.264      3.042                      O129600600062 
       45.5       22.2      9.147      2.657                      O129600600063 
       45.5       23.4      8.018      2.402                      O129600600064 
       45.5       24.6      7.581      2.202                      O129600600065 
       45.5       25.8      7.216      2.034                      O129600600066 
       45.5        27.      6.187      1.741                      O129600600067 
       45.5       28.2      6.547      1.872                      O129600600068 
       45.5       29.4      5.637      1.528                      O129600600069 
       45.5       30.6      5.329      2.431                      O129600600070 
       45.5       31.8      4.628      1.779                      O129600600071 
       45.5        33.      5.486       2.46                      O129600600072 
       45.5       34.2      5.485      2.428                      O129600600073 
       45.5       35.4      4.894      1.498                      O129600600074 
       45.5       36.6       5.24      1.432                      O129600600075 
       45.5       37.8      7.935       4.29                      O129600600076 
       45.5        39.      4.629      1.195                      O129600600077 
       45.5       40.2       1.81      0.452                      O129600600078 
       45.5       41.4      2.397      0.335                      O129600600079 
       45.5       42.6     11.624      8.072                      O129600600080 
       45.5       43.8       0.36      0.298                      O129600600081 
       25.4       8.55     46.151      5.323                      O129600600082 
       25.4       8.85     54.752      6.806                      O129600600083 
       25.4       9.15     52.096      6.251                      O129600600084 
       25.4       9.45      46.82      5.499                      O129600600085 
       25.4       9.75     42.852      5.012                      O129600600086 
       25.4      10.05     39.909      4.877                      O129600600087 
       25.4      10.35     34.593      4.315                      O129600600088 
       25.4      10.65     42.353       5.11                      O129600600089 
       25.4      10.95     35.435      4.722                      O129600600090 
       25.4      11.25     26.066       3.49                      O129600600091 
       25.4      11.55     24.719      3.055                      O129600600092 
       25.4      11.85     28.267      3.429                      O129600600093 
       25.4      12.15     25.791      3.328                      O129600600094 
       25.4      12.45     24.322      2.769                      O129600600095 
       25.4      12.75     21.346      2.503                      O129600600096 
       25.4      13.05     21.816      3.008                      O129600600097 
       25.4      13.35     26.304      2.839                      O129600600098 
       25.4      13.65      23.22      3.028                      O129600600099 
       25.4      13.95     20.732      2.503                      O129600600100 
       25.4      14.25     16.641      2.642                      O129600600101 
       25.4      14.55     16.034      1.957                      O129600600102 
       25.4      14.85     20.535      2.264                      O129600600103 
       25.4      15.15     18.592      3.417                      O129600600104 
       25.4      15.45      16.26      2.876                      O129600600105 
       25.4      15.75      15.27      2.385                      O129600600106 
       25.4      16.05     13.847      1.875                      O129600600107 
       25.4      16.35      16.25      2.365                      O129600600108 
       25.4      16.65     12.775      1.824                      O129600600109 
       25.4      16.95     17.288      2.427                      O129600600110 
       25.4      17.25      13.39      1.874                      O129600600111 
       25.4      17.55      9.721      1.745                      O129600600112 
       25.4      17.85     22.335      2.359                      O129600600113 
       25.4      18.15     15.103      2.701                      O129600600114 
       25.4      18.45     18.219      6.593                      O129600600115 
       25.4      18.75      4.226      1.084                      O129600600116 
       25.4      19.05      4.807      1.743                      O129600600117 
       25.4      19.35      9.229      3.699                      O129600600118 
       25.4      19.65      6.737      1.641                      O129600600119 
       25.4      19.95      8.871       1.25                      O129600600120 
       25.4      20.25     10.067      1.324                      O129600600121 
       25.4      20.55      3.813      1.251                      O129600600122 
       25.4      20.85      4.538       1.69                      O129600600123 
       25.4      21.15      8.458      1.454                      O129600600124 
       25.4      21.45      7.181      1.315                      O129600600125 
       25.4      21.75      6.042      1.184                      O129600600126 
       25.4      22.05      8.316      1.384                      O129600600127 
       25.4      22.35      6.959      1.356                      O129600600128 
       25.4      22.65     26.778      2.694                      O129600600129 
       25.4      22.95     10.732      1.629                      O129600600130 
       25.4      23.25      4.234      1.786                      O129600600131 
       25.4      23.55     17.689      7.805                      O129600600132 
       25.4      23.85      0.625      0.288                      O129600600133 
ENDDATA            126          0                                 O129600600134 
ENDSUBENT          133          0                                 O129600699999 
SUBENT        O1296007   20060529                             O026O129600700001 
BIB                  2          2                                 O129600700002 
REACTION   (14-SI-0(A,X)3-LI-6,,DE)                               O129600700003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600700004 
ENDBIB               2          0                                 O129600700005 
NOCOMMON             0          0                                 O129600700006 
DATA                 4         30                                 O129600700007 
EN         E          DATA       DATA-ERR                         O129600700008 
MEV        MEV        MB/MEV     MB/MEV                           O129600700009 
       45.5       13.8      0.037      0.009                      O129600700010 
       45.5        15.      0.132      0.024                      O129600700011 
       45.5       16.2      0.112       0.02                      O129600700012 
       45.5       17.4      0.091      0.015                      O129600700013 
       45.5       18.6      0.077      0.012                      O129600700014 
       45.5       19.8      0.065      0.014                      O129600700015 
       45.5        21.      0.046       0.01                      O129600700016 
       45.5       22.2      0.033      0.007                      O129600700017 
       45.5       23.4      0.029      0.006                      O129600700018 
       45.5       24.6      0.007      0.003                      O129600700019 
       57.8       13.8      0.065      0.027                      O129600700020 
       57.8        15.       0.24      0.088                      O129600700021 
       57.8       16.2      0.204      0.066                      O129600700022 
       57.8       17.4      0.174      0.054                      O129600700023 
       57.8       18.6      0.142       0.04                      O129600700024 
       57.8       19.8      0.127      0.035                      O129600700025 
       57.8        21.      0.104      0.025                      O129600700026 
       57.8       22.2      0.097      0.021                      O129600700027 
       57.8       23.4      0.094       0.02                      O129600700028 
       57.8       24.6      0.076      0.014                      O129600700029 
       57.8       25.8      0.074      0.013                      O129600700030 
       57.8        27.      0.064      0.009                      O129600700031 
       57.8       28.2      0.058      0.011                      O129600700032 
       57.8       29.4      0.052      0.009                      O129600700033 
       57.8       30.6      0.047      0.009                      O129600700034 
       57.8       31.8      0.038      0.007                      O129600700035 
       57.8        33.      0.034      0.008                      O129600700036 
       57.8       34.2      0.032      0.007                      O129600700037 
       57.8       35.4      0.019      0.005                      O129600700038 
       57.8       36.6      0.012      0.006                      O129600700039 
ENDDATA             32          0                                 O129600700040 
ENDSUBENT           39          0                                 O129600799999 
SUBENT        O1296008   20060529                             O026O129600800001 
BIB                  2          2                                 O129600800002 
REACTION   (14-SI-0(A,X)3-LI-7,,DE)                               O129600800003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600800004 
ENDBIB               2          0                                 O129600800005 
NOCOMMON             0          0                                 O129600800006 
DATA                 4         19                                 O129600800007 
EN         E          DATA       DATA-ERR                         O129600800008 
MEV        MEV        MB/MEV     MB/MEV                           O129600800009 
       57.8        15.      0.069      0.017                      O129600800010 
       57.8       16.2      0.079       0.02                      O129600800011 
       57.8       17.4       0.07      0.016                      O129600800012 
       57.8       18.6      0.059      0.012                      O129600800013 
       57.8       19.8      0.056      0.012                      O129600800014 
       57.8        21.      0.042      0.009                      O129600800015 
       57.8       22.2      0.046      0.009                      O129600800016 
       57.8       23.4      0.037      0.008                      O129600800017 
       57.8       24.6      0.031      0.006                      O129600800018 
       57.8       25.8      0.028      0.007                      O129600800019 
       57.8        27.      0.021      0.004                      O129600800020 
       57.8       28.2       0.02      0.005                      O129600800021 
       57.8       29.4      0.016      0.004                      O129600800022 
       57.8       30.6      0.014      0.004                      O129600800023 
       57.8       31.8       0.01      0.005                      O129600800024 
       45.5        15.      0.036       0.01                      O129600800025 
       45.5       16.2      0.027       0.01                      O129600800026 
       45.5       17.4      0.016      0.005                      O129600800027 
       45.5       18.6      0.012      0.004                      O129600800028 
ENDDATA             21          0                                 O129600800029 
ENDSUBENT           28          0                                 O129600899999 
SUBENT        O1296009   20060529                             O026O129600900001 
BIB                  2          2                                 O129600900002 
REACTION   (14-SI-0(A,X)4-BE-7,,DE)                               O129600900003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600900004 
ENDBIB               2          0                                 O129600900005 
NOCOMMON             0          0                                 O129600900006 
DATA                 4         19                                 O129600900007 
EN         E          DATA       DATA-ERR                         O129600900008 
MEV        MEV        MB/MEV     MB/MEV                           O129600900009 
       45.5        21.      0.008      0.002                      O129600900010 
       45.5       22.2       0.02      0.005                      O129600900011 
       45.5       23.4      0.015      0.003                      O129600900012 
       45.5       24.6      0.012      0.004                      O129600900013 
       45.5       25.8      0.003      0.002                      O129600900014 
       57.8       19.8      0.032      0.008                      O129600900015 
       57.8        21.      0.055      0.012                      O129600900016 
       57.8       22.2       0.05      0.011                      O129600900017 
       57.8       23.4      0.044      0.009                      O129600900018 
       57.8       24.6      0.043      0.008                      O129600900019 
       57.8       25.8      0.034      0.008                      O129600900020 
       57.8        27.      0.032      0.006                      O129600900021 
       57.8       28.2      0.032      0.005                      O129600900022 
       57.8       29.4      0.025      0.005                      O129600900023 
       57.8       30.6       0.02      0.003                      O129600900024 
       57.8       31.8      0.024      0.006                      O129600900025 
       57.8        33.      0.021      0.004                      O129600900026 
       57.8       34.2      0.018      0.003                      O129600900027 
       57.8       35.4      0.016      0.008                      O129600900028 
ENDDATA             21          0                                 O129600900029 
ENDSUBENT           28          0                                 O129600999999 
SUBENT        O1296010   20060529                             O026O129601000001 
BIB                  2          2                                 O129601000002 
REACTION   (14-SI-0(P,X)1-H-1,,DE)                                O129601000003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129601000004 
ENDBIB               2          0                                 O129601000005 
NOCOMMON             0          0                                 O129601000006 
DATA                 4        167                                 O129601000007 
EN         E          DATA       DATA-ERR                         O129601000008 
MEV        MEV        MB/MEV     MB/MEV                           O129601000009 
       26.5       3.45     69.552     30.584                      O129601000010 
       26.5       3.75    101.617      34.14                      O129601000011 
       26.5       4.05     97.512     33.449                      O129601000012 
       26.5       4.35     91.922     31.909                      O129601000013 
       26.5       4.65     87.884     30.189                      O129601000014 
       26.5       4.95     82.618     28.344                      O129601000015 
       26.5       5.25     76.772      26.47                      O129601000016 
       26.5       5.55     73.163     25.456                      O129601000017 
       26.5       5.85     68.549     24.074                      O129601000018 
       26.5       6.15      63.88     22.241                      O129601000019 
       26.5       6.45     59.388     20.482                      O129601000020 
       26.5       6.75     54.136     18.545                      O129601000021 
       26.5       7.05     50.153     17.202                      O129601000022 
       26.5       7.35     46.681     16.279                      O129601000023 
       26.5       7.65     43.154     14.731                      O129601000024 
       26.5       7.95     39.903     13.808                      O129601000025 
       26.5       8.25     36.976     12.694                      O129601000026 
       26.5       8.55     33.903     12.072                      O129601000027 
       26.5       8.85     31.003     11.013                      O129601000028 
       26.5       9.15     28.508      9.899                      O129601000029 
       26.5       9.45     26.298      9.763                      O129601000030 
       26.5       9.75     24.421      8.765                      O129601000031 
       26.5      10.05     22.858      8.254                      O129601000032 
       26.5      10.35     21.325      7.612                      O129601000033 
       26.5      10.65     20.397      7.426                      O129601000034 
       26.5      10.95     19.629      7.186                      O129601000035 
       26.5      11.25     19.314      6.965                      O129601000036 
       26.5      11.55     19.524      7.425                      O129601000037 
       26.5      11.85     19.033      7.205                      O129601000038 
       26.5      12.15     17.612      6.739                      O129601000039 
       26.5      12.45     16.534      6.203                      O129601000040 
       26.5      12.75     15.571      5.959                      O129601000041 
       26.5      13.05     14.988      5.578                      O129601000042 
       26.5      13.35     14.634       5.22                      O129601000043 
       26.5      13.65     13.743      5.251                      O129601000044 
       26.5      13.95     12.926      5.007                      O129601000045 
       26.5      14.25     12.428      4.869                      O129601000046 
       26.5      14.55     12.948      4.625                      O129601000047 
       26.5      14.85     11.802      4.203                      O129601000048 
       26.5      15.15     12.071      4.411                      O129601000049 
       26.5      15.45     10.954      4.635                      O129601000050 
       26.5      15.75     10.467      4.863                      O129601000051 
       26.5      16.05     10.257       4.83                      O129601000052 
       26.5      16.35      9.935      4.826                      O129601000053 
       26.5      16.65       9.12      4.116                      O129601000054 
       26.5      16.95      9.191      3.737                      O129601000055 
       26.5      17.25       9.52      3.322                      O129601000056 
       26.5      17.55      9.682      3.254                      O129601000057 
       26.5      17.85     10.682      3.562                      O129601000058 
       26.5      18.15     11.784      4.763                      O129601000059 
       26.5      18.45     15.826      7.421                      O129601000060 
       26.5      18.75     15.477      8.422                      O129601000061 
       26.5      19.05     12.328      8.293                      O129601000062 
       26.5      19.35      8.734      5.713                      O129601000063 
       26.5      19.65      4.097      1.983                      O129601000064 
       26.5      19.95      3.287      1.354                      O129601000065 
       26.5      20.25      3.417      1.519                      O129601000066 
       26.5      20.55      4.923      2.258                      O129601000067 
       26.5      20.85      5.646      2.723                      O129601000068 
       26.5      21.15      5.732      2.762                      O129601000069 
       26.5      21.45      5.993      2.414                      O129601000070 
       26.5      21.75      4.952      1.163                      O129601000071 
       26.5      22.05      3.789      0.608                      O129601000072 
       26.5      22.35      2.998      0.629                      O129601000073 
       26.5      22.65      3.085      1.241                      O129601000074 
       26.5      22.95      6.619      3.233                      O129601000075 
       26.5      23.25     17.565      7.217                      O129601000076 
       26.5      23.55      25.34      9.955                      O129601000077 
       26.5      23.85     21.365     11.844                      O129601000078 
       26.5      24.15     12.999      8.782                      O129601000079 
       26.5      24.45      6.327      5.182                      O129601000080 
       26.5      24.75      2.661        2.3                      O129601000081 
       26.5      25.05      0.869       0.76                      O129601000082 
       26.5      25.35      0.211      0.187                      O129601000083 
       26.5      25.65      0.038      0.034                      O129601000084 
       26.5      25.95      0.005      0.005                      O129601000085 
       48.5         3.      42.55      7.511                      O129601000086 
       48.5        4.2     66.913     10.109                      O129601000087 
       48.5        5.4     53.712      8.311                      O129601000088 
       48.5        6.6     42.421       6.77                      O129601000089 
       48.5        7.8     32.822      5.405                      O129601000090 
       48.5         9.      26.05      4.454                      O129601000091 
       48.5       10.2     21.147      3.796                      O129601000092 
       48.5       11.4     17.646      3.339                      O129601000093 
       48.5       12.6     15.284      2.845                      O129601000094 
       48.5       13.8      13.36      2.329                      O129601000095 
       48.5        15.      12.37      2.341                      O129601000096 
       48.5       16.2     11.377      2.232                      O129601000097 
       48.5       17.4     10.962      2.299                      O129601000098 
       48.5       18.6     10.181      2.341                      O129601000099 
       48.5       19.8      9.845      2.156                      O129601000100 
       48.5        21.      9.265      1.921                      O129601000101 
       48.5       22.2      8.878      2.036                      O129601000102 
       48.5       23.4      8.325      2.036                      O129601000103 
       48.5       24.6      7.454      1.798                      O129601000104 
       48.5       25.8      8.065      2.135                      O129601000105 
       48.5        27.      9.111      2.929                      O129601000106 
       48.5       28.2      7.609       1.94                      O129601000107 
       48.5       29.4      8.688      3.851                      O129601000108 
       48.5       30.6      7.687      2.828                      O129601000109 
       48.5       31.8      9.093      3.676                      O129601000110 
       48.5        33.      9.587      4.712                      O129601000111 
       48.5       34.2      7.826      3.508                      O129601000112 
       48.5       35.4      7.889       3.31                      O129601000113 
       48.5       36.6       7.07       2.64                      O129601000114 
       48.5       37.8       7.14      2.521                      O129601000115 
       48.5        39.       9.95      3.653                      O129601000116 
       48.5       40.2      7.847      4.718                      O129601000117 
       48.5       41.4      6.546      4.048                      O129601000118 
       48.5       42.6      2.554      1.364                      O129601000119 
       48.5       43.8      3.042      1.806                      O129601000120 
       48.5        45.      6.289      3.024                      O129601000121 
       48.5       46.2     14.577      9.133                      O129601000122 
       48.5       47.4     12.286      9.311                      O129601000123 
       48.5       48.6      3.291      2.755                      O129601000124 
       48.5       49.8      0.157      0.134                      O129601000125 
       62.9         3.     37.749      6.225                      O129601000126 
       62.9        4.2     59.774       8.71                      O129601000127 
       62.9        5.4     47.665      7.283                      O129601000128 
       62.9        6.6     37.448      5.747                      O129601000129 
       62.9        7.8     28.999      4.457                      O129601000130 
       62.9         9.     22.271      3.513                      O129601000131 
       62.9       10.2     17.929       2.88                      O129601000132 
       62.9       11.4     14.787        2.5                      O129601000133 
       62.9       12.6     12.857      2.182                      O129601000134 
       62.9       13.8     11.554       2.04                      O129601000135 
       62.9        15.     10.702      1.994                      O129601000136 
       62.9       16.2      9.853       1.87                      O129601000137 
       62.9       17.4      9.542      1.884                      O129601000138 
       62.9       18.6      8.786      1.774                      O129601000139 
       62.9       19.8      8.857      1.831                      O129601000140 
       62.9        21.      8.505      1.784                      O129601000141 
       62.9       22.2      8.183      1.848                      O129601000142 
       62.9       23.4      8.373      1.904                      O129601000143 
       62.9       24.6      7.821      1.858                      O129601000144 
       62.9       25.8      7.807       1.87                      O129601000145 
       62.9        27.      7.337       1.83                      O129601000146 
       62.9       28.2      7.202       1.88                      O129601000147 
       62.9       29.4      6.925      1.894                      O129601000148 
       62.9       30.6      6.828      1.927                      O129601000149 
       62.9       31.8      6.697      1.904                      O129601000150 
       62.9        33.      6.034       1.79                      O129601000151 
       62.9       34.2      5.735       1.76                      O129601000152 
       62.9       35.4      5.742      1.714                      O129601000153 
       62.9       36.6      5.661      1.655                      O129601000154 
       62.9       37.8       5.55      1.539                      O129601000155 
       62.9        39.      7.213      3.662                      O129601000156 
       62.9       40.2      7.834      4.287                      O129601000157 
       62.9       41.4      7.603      4.016                      O129601000158 
       62.9       42.6       7.68      4.069                      O129601000159 
       62.9       43.8      7.225      3.917                      O129601000160 
       62.9        45.      5.666      3.462                      O129601000161 
       62.9       46.2      5.812      3.789                      O129601000162 
       62.9       47.4      7.425      3.681                      O129601000163 
       62.9       48.6      7.092      3.725                      O129601000164 
       62.9       49.8      5.637      2.732                      O129601000165 
       62.9        51.      6.275      3.301                      O129601000166 
       62.9       52.2      6.206      3.242                      O129601000167 
       62.9       53.4       3.56      1.747                      O129601000168 
       62.9       54.6      3.683      1.604                      O129601000169 
       62.9       55.8      4.612      1.787                      O129601000170 
       62.9        57.      2.829      0.804                      O129601000171 
       62.9       58.2      2.415      1.013                      O129601000172 
       62.9       59.4      4.148      1.442                      O129601000173 
       62.9       60.6     11.991       7.02                      O129601000174 
       62.9       61.8      4.577      2.847                      O129601000175 
       62.9        63.      0.139      0.094                      O129601000176 
ENDDATA            169          0                                 O129601000177 
ENDSUBENT          176          0                                 O129601099999 
SUBENT        O1296011   20060529                             O026O129601100001 
BIB                  2          2                                 O129601100002 
REACTION   (14-SI-0(P,X)1-H-2,,DE)                                O129601100003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129601100004 
ENDBIB               2          0                                 O129601100005 
NOCOMMON             0          0                                 O129601100006 
DATA                 4         90                                 O129601100007 
EN         E          DATA       DATA-ERR                         O129601100008 
MEV        MEV        MB/MEV     MB/MEV                           O129601100009 
       62.9        4.2      2.097      0.227                      O129601100010 
       62.9        5.4      3.336       0.36                      O129601100011 
       62.9        6.6       3.11      0.341                      O129601100012 
       62.9        7.8      2.756      0.308                      O129601100013 
       62.9         9.      2.399      0.274                      O129601100014 
       62.9       10.2       2.14      0.247                      O129601100015 
       62.9       11.4      1.986      0.225                      O129601100016 
       62.9       12.6      1.832      0.209                      O129601100017 
       62.9       13.8      1.657      0.191                      O129601100018 
       62.9        15.      1.548      0.185                      O129601100019 
       62.9       16.2       1.42      0.174                      O129601100020 
       62.9       17.4      1.375      0.162                      O129601100021 
       62.9       18.6      1.314      0.164                      O129601100022 
       62.9       19.8      1.262       0.16                      O129601100023 
       62.9        21.      1.182      0.153                      O129601100024 
       62.9       22.2      1.141      0.153                      O129601100025 
       62.9       23.4      1.098      0.147                      O129601100026 
       62.9       24.6      1.083      0.148                      O129601100027 
       62.9       25.8      0.995      0.145                      O129601100028 
       62.9        27.      0.942       0.14                      O129601100029 
       62.9       28.2      0.983      0.148                      O129601100030 
       62.9       29.4      0.917      0.141                      O129601100031 
       62.9       30.6      0.861      0.143                      O129601100032 
       62.9       31.8      0.875      0.141                      O129601100033 
       62.9        33.      0.922      0.163                      O129601100034 
       62.9       34.2      0.997      0.182                      O129601100035 
       62.9       35.4      0.898      0.173                      O129601100036 
       62.9       36.6      0.892      0.157                      O129601100037 
       62.9       37.8      0.843      0.142                      O129601100038 
       62.9        39.      0.782      0.174                      O129601100039 
       62.9       40.2      0.769      0.157                      O129601100040 
       62.9       41.4      1.045      0.202                      O129601100041 
       62.9       42.6      1.543      0.296                      O129601100042 
       62.9       43.8      1.774      0.385                      O129601100043 
       62.9        45.      1.296      0.235                      O129601100044 
       62.9       46.2      1.747      0.251                      O129601100045 
       62.9       47.4       3.02      0.632                      O129601100046 
       62.9       48.6      0.749      0.316                      O129601100047 
       48.5        4.2       2.03      0.212                      O129601100048 
       48.5        5.4      3.295      0.415                      O129601100049 
       48.5        6.6      2.985      0.388                      O129601100050 
       48.5        7.8      2.734      0.371                      O129601100051 
       48.5         9.      2.529      0.356                      O129601100052 
       48.5       10.2      2.226      0.317                      O129601100053 
       48.5       11.4      2.103      0.302                      O129601100054 
       48.5       12.6      1.948      0.291                      O129601100055 
       48.5       13.8       1.86      0.282                      O129601100056 
       48.5        15.      1.755      0.274                      O129601100057 
       48.5       16.2      1.637      0.259                      O129601100058 
       48.5       17.4      1.531      0.239                      O129601100059 
       48.5       18.6      1.434      0.222                      O129601100060 
       48.5       19.8      1.457      0.216                      O129601100061 
       48.5        21.      1.443      0.229                      O129601100062 
       48.5       22.2      1.308      0.207                      O129601100063 
       48.5       23.4      1.231      0.204                      O129601100064 
       48.5       24.6      1.184      0.184                      O129601100065 
       48.5       25.8      1.272      0.182                      O129601100066 
       48.5        27.      1.622      0.198                      O129601100067 
       48.5       28.2      2.132      0.326                      O129601100068 
       48.5       29.4      1.934      0.365                      O129601100069 
       48.5       30.6      1.753       0.31                      O129601100070 
       48.5       31.8      2.415      0.315                      O129601100071 
       48.5        33.      3.079      0.585                      O129601100072 
       48.5       34.2      1.155      0.339                      O129601100073 
       26.5       4.65      2.962      0.416                      O129601100074 
       26.5       4.95      2.895      0.474                      O129601100075 
       26.5       5.25      2.875       0.42                      O129601100076 
       26.5       5.55      2.591      0.359                      O129601100077 
       26.5       5.85      2.349      0.386                      O129601100078 
       26.5       6.15      2.899      0.488                      O129601100079 
       26.5       6.45      2.455      0.387                      O129601100080 
       26.5       6.75      3.129      0.419                      O129601100081 
       26.5       7.05      2.252       0.37                      O129601100082 
       26.5       7.35      2.072      0.408                      O129601100083 
       26.5       7.65      2.846      0.483                      O129601100084 
       26.5       7.95      2.748      0.356                      O129601100085 
       26.5       8.25      2.828      0.407                      O129601100086 
       26.5       8.55      5.083      0.726                      O129601100087 
       26.5       8.85      3.086      0.557                      O129601100088 
       26.5       9.15      1.322      0.224                      O129601100089 
       26.5       9.45      3.067      0.375                      O129601100090 
       26.5       9.75      1.781      0.263                      O129601100091 
       26.5      10.05      1.454      0.357                      O129601100092 
       26.5      10.35      2.214      0.351                      O129601100093 
       26.5      10.65      3.009      0.599                      O129601100094 
       26.5      10.95      3.939      0.795                      O129601100095 
       26.5      11.25      5.305      0.895                      O129601100096 
       26.5      11.55       5.19       1.41                      O129601100097 
       26.5      11.85       1.97      0.829                      O129601100098 
       26.5      12.15      0.073      0.067                      O129601100099 
ENDDATA             92          0                                 O129601100100 
ENDSUBENT           99          0                                 O129601199999 
SUBENT        O1296012   20060529                             O026O129601200001 
BIB                  2          2                                 O129601200002 
REACTION   (14-SI-0(P,X)1-H-3,,DE)                                O129601200003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129601200004 
