ENTRY            O2351   20200827                             O079O2351  0    1 
SUBENT        O2351001   20200827                             O079O2351  1    1 
BIB                 10         30                                 O2351  1    2 
TITLE      Differential cross-section measurements for deuteron   O2351  1    3 
           elastic scattering on natSi for elastic                O2351  1    4 
           backscattering purposes                                O2351  1    5 
AUTHOR     (E.Ntemou,X.Aslanoglou,M.Axiotis,M.Kokkoris,           O2351  1    6 
           A.Lagoyannis,P.Misaelides,N.Patronis,                  O2351  1    7 
           K.Preketes-Sigalas,P.Tsintari)                         O2351  1    8 
INSTITUTE  (2GRCTUA,2GRCIOA,2GRCATH,2GRCARU)                      O2351  1    9 
REFERENCE  (J,NIM/B,450,24,2019)                                  O2351  1   10 
           #doi:10.1016/j.nimb.2018.02.033                        O2351  1   11 
FACILITY   (VDGT,2GRCATH)                                         O2351  1   12 
SAMPLE     Natural Si target in form of 5*5 mm**2, 75 mm thick    O2351  1   13 
           Si3N4 foil with a ultra thin Au layer on the top       O2351  1   14 
DETECTOR   (SIBAR) 6 detectors positioned at angles 120, 130,     O2351  1   15 
           140, 150, 160, and 170 degrees                         O2351  1   16 
METHOD     (EXTB,SITA) Elastic scattering of deuterons was        O2351  1   17 
           studied on natural Si in the energy range of 1.0-2.2   O2351  1   18 
           MeV. The differential cross sections on Si were        O2351  1   19 
           determined relative to the deuteron scattering cross   O2351  1   20 
           sections on Au, calculated using the Rutherford        O2351  1   21 
           formula. The deuteron energy at the half of the        O2351  1   22 
           target thickness was calculated using the SIMNRA       O2351  1   23 
           code. In order to validate the experimental data,      O2351  1   24 
           scattering spectra were also measured using a          O2351  1   25 
           polished crystalline Si[111] wafer as target.          O2351  1   26 
ERR-ANALYS (ERR-SYS,8.,9.) systematical errors were estimated to  O2351  1   27 
           be 8-9%                                                O2351  1   28 
           (ERR-S) the statistical error on the experimental      O2351  1   29 
           yields                                                 O2351  1   30 
HISTORY    (20180325C)  MPT                                       O2351  1   31 
           (20200827U) SD: Ref. updated, Author's name corrected. O2351  1   32 
ENDBIB              30          0                                 O2351  1   33 
NOCOMMON             0          0                                 O2351  1   34 
ENDSUBENT           33          0                                 O2351  199999 
SUBENT        O2351002   20180325                             O064O2351  2    1 
BIB                  2          2                                 O2351  2    2 
REACTION   (14-SI-0(D,EL)14-SI-0,,DA,,RTH)                        O2351  2    3 
STATUS     (TABLE)   From Table 1.                                O2351  2    4 
ENDBIB               2          0                                 O2351  2    5 
COMMON               1          3                                 O2351  2    6 
EN-ERR                                                            O2351  2    7 
KEV                                                               O2351  2    8 
3.0                                                               O2351  2    9 
ENDCOMMON            3          0                                 O2351  2   10 
DATA                 4        720                                 O2351  2   11 
       150.     1563.3      0.938      0.014                      O2351  2  431 
       150.     1573.3      0.946      0.015                      O2351  2  432 
       150.     1583.3      0.954      0.015                      O2351  2  433 
       150.     1593.4      0.962      0.015                      O2351  2  434 
       150.     1603.4      0.949      0.015                      O2351  2  435 
       150.     1613.4      0.945      0.015                      O2351  2  436 
       150.     1623.4      0.954      0.015                      O2351  2  437 
       150.     1633.4      0.943      0.015                      O2351  2  438 
       150.     1643.4      0.923      0.014                      O2351  2  439 
       150.     1653.4      0.938      0.014                      O2351  2  440 
       150.     1663.4      0.940      0.014                      O2351  2  441 
       150.     1673.5      0.961      0.015                      O2351  2  442 
       150.     1683.5      0.941      0.014                      O2351  2  443 
       150.     1693.5      0.934      0.014                      O2351  2  444 
       150.     1703.5      0.914      0.014                      O2351  2  445 
       150.     1715.8      0.933      0.015                      O2351  2  446 
       150.     1723.5      0.913      0.014                      O2351  2  447 
       150.     1733.5      0.920      0.014                      O2351  2  448 
       150.     1743.5      0.910      0.014                      O2351  2  449 
       150.     1753.5      0.890      0.014                      O2351  2  450 
       150.     1763.6      0.892      0.013                      O2351  2  451 
       150.     1773.6      0.891      0.013                      O2351  2  452 
       150.     1783.6      0.910      0.013                      O2351  2  453 
       150.     1793.6      0.889      0.013                      O2351  2  454 
       150.     1803.6      0.899      0.014                      O2351  2  455 
       150.     1813.6      0.911      0.014                      O2351  2  456 
       150.     1823.6      0.870      0.013                      O2351  2  457 
       150.     1833.6      0.873      0.013                      O2351  2  458 
       150.     1843.6      0.834      0.012                      O2351  2  459 
       150.     1853.7      0.865      0.012                      O2351  2  460 
       150.     1863.7      0.877      0.013                      O2351  2  461 
       150.     1873.7      0.891      0.013                      O2351  2  462 
       150.     1883.7      0.895      0.013                      O2351  2  463 
       150.     1893.7      0.923      0.014                      O2351  2  464 
       150.     1903.7      0.956      0.014                      O2351  2  465 
       150.     1913.7      0.925      0.014                      O2351  2  466 
       150.     1923.7      0.911      0.014                      O2351  2  467 
       150.     1933.7      0.902      0.014                      O2351  2  468 
       150.     1943.7      0.910      0.014                      O2351  2  469 
       150.     1953.8      0.935      0.014                      O2351  2  470 
       150.     1963.8      0.962      0.014                      O2351  2  471 
       150.     1973.8      0.968      0.015                      O2351  2  472 
       150.     1983.8      0.954      0.014                      O2351  2  473 
       150.     1993.8      0.933      0.014                      O2351  2  474 
       150.     2003.8      0.956      0.015                      O2351  2  475 
       150.     2013.8      0.962      0.015                      O2351  2  476 
       150.     2023.8      0.976      0.015                      O2351  2  477 
       150.     2033.8      0.951      0.015                      O2351  2  478 
       150.     2043.8      0.949      0.015                      O2351  2  479 
       150.     2053.8      0.931      0.014                      O2351  2  480 
       150.     2063.9      0.904      0.014                      O2351  2  481 
       150.     2073.9      0.899      0.014                      O2351  2  482 
       150.     2083.9      0.902      0.014                      O2351  2  483 
       150.     2093.9      0.981      0.015                      O2351  2  484 
       150.     2103.9      0.990      0.015                      O2351  2  485 
       150.     2113.9      0.997      0.016                      O2351  2  486 
       150.     2123.9      0.969      0.016                      O2351  2  487 
       150.     2133.9      0.973      0.016                      O2351  2  488 
       150.     2143.9      0.951      0.016                      O2351  2  489 
       150.     2153.9      0.927      0.016                      O2351  2  490 
       150.     2163.9      0.959      0.016                      O2351  2  491 
       150.     2173.9      0.950      0.016                      O2351  2  492 
       150.     2184.0      0.939      0.016                      O2351  2  493 
       160.      992.4      1.004      0.018                      O2351  2  494 
       160.     1002.3      1.035      0.019                      O2351  2  495 
       160.     1012.3      1.000      0.018                      O2351  2  496 
       160.     1022.4      1.028      0.019                      O2351  2  497 
       160.     1032.4      0.985      0.018                      O2351  2  498 
       160.     1042.4      0.996      0.018                      O2351  2  499 
       160.     1052.4      0.989      0.018                      O2351  2  500 
       160.     1062.5      1.016      0.019                      O2351  2  501 
       160.     1072.5      1.023      0.019                      O2351  2  502 
       160.     1082.5      0.994      0.019                      O2351  2  503 
       160.     1092.5      1.010      0.019                      O2351  2  504 
       160.     1102.5      0.967      0.019                      O2351  2  505 
       160.     1112.6      0.976      0.019                      O2351  2  506 
       160.     1122.6      1.007      0.020                      O2351  2  507 
       160.     1132.6      0.990      0.020                      O2351  2  508 
       160.     1142.6      0.982      0.019                      O2351  2  509 
       160.     1152.7      1.000      0.020                      O2351  2  510 
       160.     1162.7      0.986      0.017                      O2351  2  511 
       160.     1172.7      0.981      0.017                      O2351  2  512 
       160.     1182.7      1.020      0.018                      O2351  2  513 
       160.     1192.7      1.012      0.018                      O2351  2  514 
       160.     1202.8      0.983      0.017                      O2351  2  515 
       160.     1212.8      1.016      0.018                      O2351  2  516 
       160.     1222.8      0.989      0.018                      O2351  2  517 
       160.     1232.8      1.000      0.018                      O2351  2  518 
       160.     1242.8      0.972      0.018                      O2351  2  519 
       160.     1252.8      0.978      0.018                      O2351  2  520 
       160.     1262.9      1.015      0.019                      O2351  2  521 
       160.     1272.9      1.028      0.019                      O2351  2  522 
       160.     1282.9      0.985      0.018                      O2351  2  523 
       160.     1292.9      1.018      0.019                      O2351  2  524 
       160.     1302.9      0.976      0.017                      O2351  2  525 
       160.     1312.9      0.984      0.017                      O2351  2  526 
       160.     1323.0      1.000      0.017                      O2351  2  527 
       160.     1333.0      1.010      0.017                      O2351  2  528 
       160.     1343.0      0.978      0.017                      O2351  2  529 
       160.     1353.0      0.982      0.017                      O2351  2  530 
       160.     1363.0      0.994      0.017                      O2351  2  531 
       160.     1373.0      1.013      0.018                      O2351  2  532 
       160.     1383.1      0.973      0.017                      O2351  2  533 
       160.     1393.1      1.005      0.018                      O2351  2  534 
       160.     1403.1      0.989      0.018                      O2351  2  535 
       160.     1413.1      0.985      0.018                      O2351  2  536 
       160.     1423.1      1.010      0.018                      O2351  2  537 
       160.     1433.1      0.998      0.018                      O2351  2  538 
       160.     1443.2      0.976      0.018                      O2351  2  539 
       160.     1453.2      0.970      0.018                      O2351  2  540 
       160.     1463.2      0.975      0.018                      O2351  2  541 
       160.     1473.2      0.967      0.018                      O2351  2  542 
       160.     1483.2      0.981      0.016                      O2351  2  543 
       160.     1493.2      0.960      0.016                      O2351  2  544 
       160.     1503.2      0.968      0.016                      O2351  2  545 
       160.     1513.3      0.965      0.016                      O2351  2  546 
       160.     1523.3      0.962      0.016                      O2351  2  547 
       160.     1533.3      0.934      0.016                      O2351  2  548 
       160.     1543.3      0.954      0.015                      O2351  2  549 
       160.     1553.3      0.949      0.016                      O2351  2  550 
       160.     1563.3      0.958      0.016                      O2351  2  551 
       160.     1573.3      0.940      0.016                      O2351  2  552 
       160.     1583.3      0.938      0.016                      O2351  2  553 
       160.     1593.4      0.938      0.016                      O2351  2  554 
       160.     1603.4      0.928      0.016                      O2351  2  555 
       160.     1613.4      0.936      0.016                      O2351  2  556 
       160.     1623.4      0.912      0.016                      O2351  2  557 
       160.     1633.4      0.941      0.016                      O2351  2  558 
       160.     1643.4      0.925      0.016                      O2351  2  559 
       160.     1653.4      0.933      0.016                      O2351  2  560 
       160.     1663.4      0.947      0.016                      O2351  2  561 
       160.     1673.5      0.952      0.016                      O2351  2  562 
       160.     1683.5      0.953      0.016                      O2351  2  563 
       160.     1693.5      0.940      0.016                      O2351  2  564 
       160.     1703.5      0.933      0.016                      O2351  2  565 
       160.     1715.8      0.925      0.016                      O2351  2  566 
       160.     1723.5      0.924      0.016                      O2351  2  567 
       160.     1733.5      0.894      0.016                      O2351  2  568 
       160.     1743.5      0.899      0.016                      O2351  2  569 
       160.     1753.5      0.904      0.015                      O2351  2  570 
       160.     1763.6      0.893      0.015                      O2351  2  571 
       160.     1773.6      0.904      0.014                      O2351  2  572 
       160.     1783.6      0.904      0.014                      O2351  2  573 
       160.     1793.6      0.907      0.015                      O2351  2  574 
       160.     1803.6      0.903      0.016                      O2351  2  575 
       160.     1813.6      0.900      0.016                      O2351  2  576 
       160.     1823.6      0.883      0.014                      O2351  2  577 
       160.     1833.6      0.850      0.014                      O2351  2  578 
       160.     1843.6      0.864      0.014                      O2351  2  579 
       160.     1853.7      0.867      0.014                      O2351  2  580 
       160.     1863.7      0.890      0.015                      O2351  2  581 
       160.     1873.7      0.921      0.015                      O2351  2  582 
       160.     1883.7      0.927      0.015                      O2351  2  583 
       160.     1893.7      0.935      0.015                      O2351  2  584 
       160.     1903.7      0.946      0.016                      O2351  2  585 
       160.     1913.7      0.940      0.016                      O2351  2  586 
       160.     1923.7      0.936      0.016                      O2351  2  587 
       160.     1933.7      0.924      0.015                      O2351  2  588 
       160.     1943.7      0.914      0.015                      O2351  2  589 
       160.     1953.8      0.964      0.016                      O2351  2  590 
       160.     1963.8      0.977      0.016                      O2351  2  591 
       160.     1973.8      0.995      0.017                      O2351  2  592 
       160.     1983.8      0.975      0.016                      O2351  2  593 
       160.     1993.8      0.933      0.016                      O2351  2  594 
       160.     2003.8      0.992      0.017                      O2351  2  595 
       160.     2013.8      0.967      0.016                      O2351  2  596 
       160.     2023.8      0.969      0.016                      O2351  2  597 
       160.     2033.8      0.983      0.017                      O2351  2  598 
       160.     2043.8      0.942      0.016                      O2351  2  599 
       160.     2053.8      0.938      0.016                      O2351  2  600 
       160.     2063.9      0.903      0.016                      O2351  2  601 
       160.     2073.9      0.921      0.016                      O2351  2  602 
       160.     2083.9      0.938      0.016                      O2351  2  603 
       160.     2093.9      0.955      0.017                      O2351  2  604 
       160.     2103.9      1.021      0.018                      O2351  2  605 
       160.     2113.9      1.024      0.019                      O2351  2  606 
       160.     2123.9      1.008      0.019                      O2351  2  607 
       160.     2133.9      1.008      0.019                      O2351  2  608 
       160.     2143.9      0.989      0.018                      O2351  2  609 
       160.     2153.9      0.949      0.018                      O2351  2  610 
       160.     2163.9      1.017      0.019                      O2351  2  611 
       160.     2173.9      0.995      0.019                      O2351  2  612 
       160.     2184.0      0.942      0.018                      O2351  2  613 
       170.      992.4      0.998      0.020                      O2351  2  614 
       170.     1002.3      1.029      0.021                      O2351  2  615 
       170.     1012.3      1.007      0.021                      O2351  2  616 
       170.     1022.4      0.983      0.020                      O2351  2  617 
       170.     1032.4      1.032      0.021                      O2351  2  618 
       170.     1042.4      1.000      0.021                      O2351  2  619 
       170.     1052.4      0.995      0.021                      O2351  2  620 
       170.     1062.5      0.996      0.021                      O2351  2  621 
       170.     1072.5      1.027      0.022                      O2351  2  622 
       170.     1082.5      1.013      0.021                      O2351  2  623 
       170.     1092.5      0.982      0.021                      O2351  2  624 
       170.     1102.5      1.013      0.022                      O2351  2  625 
       170.     1112.6      0.993      0.022                      O2351  2  626 
       170.     1122.6      1.000      0.022                      O2351  2  627 
       170.     1132.6      1.031      0.023                      O2351  2  628 
       170.     1142.6      0.993      0.022                      O2351  2  629 
       170.     1152.7      1.018      0.023                      O2351  2  630 
       170.     1162.7      0.997      0.019                      O2351  2  631 
       170.     1172.7      0.980      0.019                      O2351  2  632 
       170.     1182.7      0.988      0.020                      O2351  2  633 
       170.     1192.7      0.992      0.020                      O2351  2  634 
       170.     1202.8      1.010      0.020                      O2351  2  635 
       170.     1212.8      0.985      0.020                      O2351  2  636 
       170.     1222.8      1.004      0.020                      O2351  2  637 
       170.     1232.8      1.046      0.021                      O2351  2  638 
       170.     1242.8      0.984      0.020                      O2351  2  639 
       170.     1252.8      1.014      0.021                      O2351  2  640 
       170.     1262.9      0.987      0.020                      O2351  2  641 
       170.     1272.9      0.965      0.020                      O2351  2  642 
       170.     1282.9      0.991      0.021                      O2351  2  643 
       170.     1292.9      0.999      0.021                      O2351  2  644 
       170.     1302.9      0.983      0.019                      O2351  2  645 
       170.     1312.9      0.981      0.019                      O2351  2  646 
       170.     1323.0      0.999      0.020                      O2351  2  647 
       170.     1333.0      0.987      0.019                      O2351  2  648 
       170.     1343.0      0.974      0.019                      O2351  2  649 
       170.     1353.0      0.997      0.020                      O2351  2  650 
       170.     1363.0      1.008      0.020                      O2351  2  651 
       170.     1373.0      0.973      0.019                      O2351  2  652 
       170.     1383.1      0.940      0.019                      O2351  2  653 
       170.     1393.1      1.008      0.020                      O2351  2  654 
       170.     1403.1      0.983      0.020                      O2351  2  655 
       170.     1413.1      1.006      0.020                      O2351  2  656 
       170.     1423.1      0.997      0.020                      O2351  2  657 
       170.     1433.1      0.999      0.020                      O2351  2  658 
       170.     1443.2      0.942      0.020                      O2351  2  659 
       170.     1453.2      0.960      0.020                      O2351  2  660 
       170.     1463.2      0.958      0.020                      O2351  2  661 
       170.     1473.2      0.978      0.020                      O2351  2  662 
       170.     1483.2      0.974      0.018                      O2351  2  663 
       170.     1493.2      0.939      0.017                      O2351  2  664 
       170.     1503.2      0.989      0.018                      O2351  2  665 
       170.     1513.3      0.974      0.018                      O2351  2  666 
       170.     1523.3      0.949      0.018                      O2351  2  667 
       170.     1533.3      0.943      0.018                      O2351  2  668 
       170.     1543.3      0.935      0.018                      O2351  2  669 
       170.     1553.3      0.932      0.018                      O2351  2  670 
       170.     1563.3      0.948      0.018                      O2351  2  671 
       170.     1573.3      0.933      0.018                      O2351  2  672 
       170.     1583.3      0.928      0.018                      O2351  2  673 
       170.     1593.4      0.921      0.018                      O2351  2  674 
       170.     1603.4      0.912      0.018                      O2351  2  675 
       170.     1613.4      0.926      0.018                      O2351  2  676 
       170.     1623.4      0.932      0.018                      O2351  2  677 
       170.     1633.4      0.984      0.019                      O2351  2  678 
       170.     1643.4      0.898      0.017                      O2351  2  679 
       170.     1653.4      0.928      0.018                      O2351  2  680 
       170.     1663.4      0.949      0.018                      O2351  2  681 
       170.     1673.5      0.962      0.018                      O2351  2  682 
       170.     1683.5      0.960      0.018                      O2351  2  683 
       170.     1693.5      0.933      0.018                      O2351  2  684 
       170.     1703.5      0.933      0.018                      O2351  2  685 
       170.     1715.8      0.924      0.018                      O2351  2  686 
       170.     1723.5      0.913      0.018                      O2351  2  687 
       170.     1733.5      0.910      0.018                      O2351  2  688 
       170.     1743.5      0.931      0.019                      O2351  2  689 
       170.     1753.5      0.905      0.017                      O2351  2  690 
       170.     1763.6      0.893      0.016                      O2351  2  691 
       170.     1773.6      0.881      0.016                      O2351  2  692 
       170.     1783.6      0.881      0.016                      O2351  2  693 
       170.     1793.6      0.868      0.016                      O2351  2  694 
       170.     1803.6      0.893      0.017                      O2351  2  695 
       170.     1813.6      0.874      0.017                      O2351  2  696 
       170.     1823.6      0.877      0.016                      O2351  2  697 
       170.     1833.6      0.841      0.015                      O2351  2  698 
       170.     1843.6      0.854      0.016                      O2351  2  699 
       170.     1853.7      0.863      0.016                      O2351  2  700 
       170.     1863.7      0.900      0.017                      O2351  2  701 
       170.     1873.7      0.905      0.017                      O2351  2  702 
       170.     1883.7      0.946      0.017                      O2351  2  703 
       170.     1893.7      0.927      0.017                      O2351  2  704 
       170.     1903.7      0.970      0.018                      O2351  2  705 
       170.     1913.7      0.951      0.014                      O2351  2  706 
       170.     1923.7      0.943      0.018                      O2351  2  707 
       170.     1933.7      0.919      0.017                      O2351  2  708 
       170.     1943.7      0.921      0.017                      O2351  2  709 
       170.     1953.8      0.971      0.018                      O2351  2  710 
       170.     1963.8      1.008      0.019                      O2351  2  711 
       170.     1973.8      1.004      0.019                      O2351  2  712 
       170.     1983.8      1.015      0.019                      O2351  2  713 
       170.     1993.8      0.947      0.018                      O2351  2  714 
       170.     2003.8      0.959      0.018                      O2351  2  715 
       170.     2013.8      0.995      0.019                      O2351  2  716 
       170.     2023.8      0.999      0.019                      O2351  2  717 
       170.     2033.8      0.970      0.018                      O2351  2  718 
       170.     2043.8      0.978      0.019                      O2351  2  719 
       170.     2053.8      0.962      0.018                      O2351  2  720 
       170.     2063.9      0.945      0.018                      O2351  2  721 
       170.     2073.9      0.909      0.018                      O2351  2  722 
       170.     2083.9      0.969      0.019                      O2351  2  723 
       170.     2093.9      0.990      0.019                      O2351  2  724 
       170.     2103.9      1.039      0.020                      O2351  2  725 
       170.     2113.9      1.015      0.021                      O2351  2  726 
       170.     2123.9      1.035      0.022                      O2351  2  727 
       170.     2133.9      1.029      0.022                      O2351  2  728 
       170.     2143.9      0.969      0.021                      O2351  2  729 
       170.     2153.9      0.918      0.020                      O2351  2  730 
       170.     2163.9      0.945      0.020                      O2351  2  731 
       170.     2173.9      0.977      0.021                      O2351  2  732 
       170.     2184.0      0.922      0.020                      O2351  2  733 
ENDDATA            722          0                                 O2351  2  734 
ENDSUBENT          733          0                                 O2351  299999 
ENDENTRY             2          0                                 O235199999999 
