ENTRY            O2222   20140716                             O053O222200000001 
SUBENT        O2222001   20140716                             O053O222200100001 
BIB                  9         10                                 O222200100002 
TITLE      N-14(d,a)C-12 reaction induced by 2-12 MeV deuterons.  O222200100003 
       3.79   2.33E+01                                            O222200600050 
       3.88   2.20E+01                                            O222200600051 
       3.92   2.10E+01                                            O222200600052 
       3.97   2.08E+01                                            O222200600053 
       4.02   1.94E+01                                            O222200600054 
       4.07   1.95E+01                                            O222200600055 
       4.14   1.82E+01                                            O222200600056 
       4.21   1.72E+01                                            O222200600057 
       4.25   1.64E+01                                            O222200600058 
       4.31   1.57E+01                                            O222200600059 
       4.37   1.50E+01                                            O222200600060 
       4.41   1.47E+01                                            O222200600061 
       4.48   1.31E+01                                            O222200600062 
       4.59   1.24E+01                                            O222200600063 
       4.69   1.19E+01                                            O222200600064 
       4.75   1.17E+01                                            O222200600065 
       4.84   1.23E+01                                            O222200600066 
       4.89   1.15E+01                                            O222200600067 
       4.96   1.15E+01                                            O222200600068 
       5.00   1.31E+01                                            O222200600069 
       5.08   1.32E+01                                            O222200600070 
       5.15   1.31E+01                                            O222200600071 
       5.25   1.41E+01                                            O222200600072 
       5.34   1.46E+01                                            O222200600073 
       5.36   1.53E+01                                            O222200600074 
       5.44   1.64E+01                                            O222200600075 
       5.53   1.48E+01                                            O222200600076 
       5.64   1.31E+01                                            O222200600077 
       5.75   1.22E+01                                            O222200600078 
       5.84   1.22E+01                                            O222200600079 
       5.94   1.23E+01                                            O222200600080 
       6.04   1.12E+01                                            O222200600081 
       6.12   1.01E+01                                            O222200600082 
       6.24   1.03E+01                                            O222200600083 
       6.42   1.02E+01                                            O222200600084 
       6.53   9.61E+00                                            O222200600085 
       6.61   9.76E+00                                            O222200600086 
       6.75   9.10E+00                                            O222200600087 
       6.84   8.85E+00                                            O222200600088 
       6.93   1.01E+01                                            O222200600089 
       7.04   1.16E+01                                            O222200600090 
       7.21   1.25E+01                                            O222200600091 
       7.33   1.31E+01                                            O222200600092 
       7.43   1.26E+01                                            O222200600093 
       7.52   1.29E+01                                            O222200600094 
       7.64   1.20E+01                                            O222200600095 
       7.75   1.15E+01                                            O222200600096 
       7.84   1.18E+01                                            O222200600097 
       7.94   1.26E+01                                            O222200600098 
       8.03   1.24E+01                                            O222200600099 
       8.14   1.32E+01                                            O222200600100 
       8.22   1.27E+01                                            O222200600101 
       8.31   1.12E+01                                            O222200600102 
       8.33   1.07E+01                                            O222200600103 
       8.42   9.86E+00                                            O222200600104 
       8.55   1.06E+01                                            O222200600105 
       8.62   1.08E+01                                            O222200600106 
       8.72   1.15E+01                                            O222200600107 
       8.83   1.27E+01                                            O222200600108 
       8.93   1.31E+01                                            O222200600109 
       9.08   1.28E+01                                            O222200600110 
       9.24   1.23E+01                                            O222200600111 
       9.35   1.23E+01                                            O222200600112 
       9.45   1.14E+01                                            O222200600113 
       9.56   1.04E+01                                            O222200600114 
       9.76   9.22E+00                                            O222200600115 
       9.87   8.76E+00                                            O222200600116 
       9.96   8.32E+00                                            O222200600117 
      10.13   8.44E+00                                            O222200600118 
      10.27   8.52E+00                                            O222200600119 
      10.36   8.28E+00                                            O222200600120 
      10.47   7.73E+00                                            O222200600121 
      10.58   7.37E+00                                            O222200600122 
      10.66   7.13E+00                                            O222200600123 
      10.75   7.44E+00                                            O222200600124 
      10.86   7.83E+00                                            O222200600125 
      10.95   7.78E+00                                            O222200600126 
      11.07   7.23E+00                                            O222200600127 
      11.19   7.09E+00                                            O222200600128 
      11.26   6.74E+00                                            O222200600129 
      11.36   5.74E+00                                            O222200600130 
      11.47   4.94E+00                                            O222200600131 
      11.58   4.75E+00                                            O222200600132 
      11.64   4.53E+00                                            O222200600133 
      11.76   4.07E+00                                            O222200600134 
      11.95   4.18E+00                                            O222200600135 
ENDDATA            123          0                                 O222200600136 
ENDSUBENT          135          0                                 O222200699999 
SUBENT        O2222007   20140716                             O053O222200700001 
BIB                  3          3                                 O222200700002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222200700003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222200700004 
STATUS     (CURVE).Fig.5c of T,CHAUDHRI,1964                      O222200700005 
ENDBIB               3          0                                 O222200700006 
COMMON               2          3                                 O222200700007 
LVL-NUMB   ANG                                                    O222200700008 
NO-DIM     ADEG                                                   O222200700009 
1.         165.                                                   O222200700010 
ENDCOMMON            3          0                                 O222200700011 
DATA                 2        133                                 O222200700012 
EN         DATA                                                   O222200700013 
MEV        ARB-UNITS                                              O222200700014 
       1.98   2.85E+01                                            O222200700015 
       1.99   2.67E+01                                            O222200700016 
       2.03   2.51E+01                                            O222200700017 
       2.08   2.57E+01                                            O222200700018 
       2.13   2.63E+01                                            O222200700019 
       2.20   2.32E+01                                            O222200700020 
       2.24   2.45E+01                                            O222200700021 
       2.28   2.33E+01                                            O222200700022 
       2.38   2.26E+01                                            O222200700023 
       2.40   2.07E+01                                            O222200700024 
       2.44   2.00E+01                                            O222200700025 
       2.46   2.22E+01                                            O222200700026 
       2.49   2.32E+01                                            O222200700027 
       2.51   2.53E+01                                            O222200700028 
       2.53   2.67E+01                                            O222200700029 
       2.65   2.50E+01                                            O222200700030 
       2.70   2.98E+01                                            O222200700031 
       2.72   3.41E+01                                            O222200700032 
       2.76   3.64E+01                                            O222200700033 
       2.87   4.38E+01                                            O222200700034 
       2.93   4.85E+01                                            O222200700035 
       3.01   4.56E+01                                            O222200700036 
       3.07   4.06E+01                                            O222200700037 
       3.15   3.63E+01                                            O222200700038 
       3.20   2.82E+01                                            O222200700039 
       3.24   2.44E+01                                            O222200700040 
       3.25   2.37E+01                                            O222200700041 
       3.26   2.21E+01                                            O222200700042 
       3.27   2.01E+01                                            O222200700043 
       3.32   1.76E+01                                            O222200700044 
       3.33   1.62E+01                                            O222200700045 
       3.39   1.51E+01                                            O222200700046 
       3.42   1.64E+01                                            O222200700047 
       3.46   1.81E+01                                            O222200700048 
       3.51   1.96E+01                                            O222200700049 
       3.56   1.84E+01                                            O222200700050 
       3.63   1.73E+01                                            O222200700051 
       3.70   1.67E+01                                            O222200700052 
       3.79   1.76E+01                                            O222200700053 
       3.92   1.68E+01                                            O222200700054 
       3.97   1.61E+01                                            O222200700055 
       4.05   1.49E+01                                            O222200700056 
       4.12   1.39E+01                                            O222200700057 
       4.20   1.39E+01                                            O222200700058 
       4.28   1.31E+01                                            O222200700059 
       4.33   1.20E+01                                            O222200700060 
       4.37   1.08E+01                                            O222200700061 
       4.42   9.57E+00                                            O222200700062 
       4.46   8.69E+00                                            O222200700063 
       4.51   7.92E+00                                            O222200700064 
       4.58   7.21E+00                                            O222200700065 
       4.61   5.90E+00                                            O222200700066 
       4.65   5.02E+00                                            O222200700067 
       4.73   4.43E+00                                            O222200700068 
       4.84   5.31E+00                                            O222200700069 
       4.94   6.19E+00                                            O222200700070 
       5.02   7.50E+00                                            O222200700071 
       5.07   8.15E+00                                            O222200700072 
       5.18   8.35E+00                                            O222200700073 
       5.25   8.43E+00                                            O222200700074 
       5.35   8.15E+00                                            O222200700075 
       5.45   8.86E+00                                            O222200700076 
       5.54   7.50E+00                                            O222200700077 
       5.64   6.33E+00                                            O222200700078 
       5.73   5.88E+00                                            O222200700079 
       5.85   5.68E+00                                            O222200700080 
       5.94   5.17E+00                                            O222200700081 
       6.04   5.40E+00                                            O222200700082 
       6.15   4.89E+00                                            O222200700083 
       6.24   5.06E+00                                            O222200700084 
       6.33   5.71E+00                                            O222200700085 
       6.43   6.82E+00                                            O222200700086 
       6.53   8.50E+00                                            O222200700087 
       6.62   1.01E+01                                            O222200700088 
       6.71   1.14E+01                                            O222200700089 
       6.76   1.19E+01                                            O222200700090 
       6.84   1.28E+01                                            O222200700091 
       6.93   1.42E+01                                            O222200700092 
       7.05   1.53E+01                                            O222200700093 
       7.12   1.44E+01                                            O222200700094 
       7.16   1.38E+01                                            O222200700095 
       7.22   1.32E+01                                            O222200700096 
       7.31   1.39E+01                                            O222200700097 
       7.38   1.45E+01                                            O222200700098 
       7.48   1.39E+01                                            O222200700099 
       7.52   1.45E+01                                            O222200700100 
       7.55   1.28E+01                                            O222200700101 
       7.60   1.20E+01                                            O222200700102 
       7.65   1.16E+01                                            O222200700103 
       7.74   1.36E+01                                            O222200700104 
       7.79   1.53E+01                                            O222200700105 
       7.83   1.59E+01                                            O222200700106 
       7.93   1.70E+01                                            O222200700107 
       8.02   1.74E+01                                            O222200700108 
       8.14   1.86E+01                                            O222200700109 
       8.24   1.72E+01                                            O222200700110 
       8.32   1.51E+01                                            O222200700111 
       8.35   1.40E+01                                            O222200700112 
       8.40   1.23E+01                                            O222200700113 
       8.41   1.15E+01                                            O222200700114 
       8.53   1.05E+01                                            O222200700115 
       8.62   9.78E+00                                            O222200700116 
       8.74   9.56E+00                                            O222200700117 
       8.85   1.06E+01                                            O222200700118 
       8.93   1.02E+01                                            O222200700119 
       9.05   1.05E+01                                            O222200700120 
       9.25   9.53E+00                                            O222200700121 
       9.33   9.87E+00                                            O222200700122 
       9.45   9.08E+00                                            O222200700123 
       9.53   8.54E+00                                            O222200700124 
       9.65   7.63E+00                                            O222200700125 
       9.78   6.92E+00                                            O222200700126 
       9.86   6.69E+00                                            O222200700127 
       9.96   6.04E+00                                            O222200700128 
      10.07   5.64E+00                                            O222200700129 
      10.26   6.55E+00                                            O222200700130 
      10.38   7.06E+00                                            O222200700131 
      10.45   8.08E+00                                            O222200700132 
      10.55   8.00E+00                                            O222200700133 
      10.65   8.31E+00                                            O222200700134 
      10.77   8.68E+00                                            O222200700135 
      10.87   8.88E+00                                            O222200700136 
      10.99   8.68E+00                                            O222200700137 
      11.16   8.03E+00                                            O222200700138 
      11.21   7.58E+00                                            O222200700139 
      11.28   6.92E+00                                            O222200700140 
      11.39   6.04E+00                                            O222200700141 
      11.50   5.65E+00                                            O222200700142 
      11.60   5.39E+00                                            O222200700143 
      11.70   5.22E+00                                            O222200700144 
      11.78   5.08E+00                                            O222200700145 
      11.88   5.08E+00                                            O222200700146 
      11.97   5.11E+00                                            O222200700147 
ENDDATA            135          0                                 O222200700148 
ENDSUBENT          147          0                                 O222200799999 
SUBENT        O2222008   20140716                             O053O222200800001 
BIB                  4          4                                 O222200800002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222200800003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222200800004 
STATUS     (CURVE).Fig.6a of T,CHAUDHRI,1964                      O222200800005 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222200800006 
ENDBIB               4          0                                 O222200800007 
COMMON               2          3                                 O222200800008 
LVL-NUMB   ANG                                                    O222200800009 
NO-DIM     ADEG                                                   O222200800010 
2.         90.                                                    O222200800011 
ENDCOMMON            3          0                                 O222200800012 
DATA                 3        126                                 O222200800013 
EN         DATA       DATA-ERR                                    O222200800014 
MEV        ARB-UNITS  ARB-UNITS                                   O222200800015 
       2.00   4.82E+00                                            O222200800016 
       2.01   4.48E+00                                            O222200800017 
       2.04   4.26E+00                                            O222200800018 
       2.10   4.60E+00                                            O222200800019 
       2.13   5.00E+00                                            O222200800020 
       2.20   4.63E+00                                            O222200800021 
       2.28   5.06E+00                                            O222200800022 
       2.36   4.70E+00                                            O222200800023 
       2.43   5.19E+00                                            O222200800024 
       2.44   5.06E+00                                            O222200800025 
       2.50   5.63E+00                                            O222200800026 
       2.56   6.02E+00                                            O222200800027 
       2.60   5.72E+00                                            O222200800028 
       2.63   5.63E+00                                            O222200800029 
       2.69   5.38E+00                                            O222200800030 
       2.71   5.08E+00                                            O222200800031 
       2.80   4.86E+00                                            O222200800032 
       2.85   4.52E+00                                            O222200800033 
       2.89   4.09E+00                                            O222200800034 
       2.95   3.48E+00                                            O222200800035 
       3.00   3.13E+00                                            O222200800036 
       3.04   2.65E+00                                            O222200800037 
       3.11   2.42E+00                                            O222200800038 
       3.14   2.24E+00                                            O222200800039 
       3.19   2.04E+00                                            O222200800040 
       3.26   2.17E+00                                            O222200800041 
       3.31   2.30E+00                                            O222200800042 
       3.34   2.47E+00                                            O222200800043 
       3.41   2.20E+00                                            O222200800044 
       3.46   1.93E+00                                            O222200800045 
       3.49   1.62E+00                                            O222200800046 
       3.55   1.43E+00                                            O222200800047 
       3.58   1.49E+00                                            O222200800048 
       3.67   1.46E+00                                            O222200800049 
       3.79   1.64E+00                                            O222200800050 
       3.91   1.79E+00                                            O222200800051 
       3.95   2.00E+00                                            O222200800052 
       4.01   2.10E+00                                            O222200800053 
       4.06   2.36E+00   6.36E-02                                 O222200800054 
       4.11   2.50E+00                                            O222200800055 
       4.15   2.68E+00                                            O222200800056 
       4.21   2.95E+00                                            O222200800057 
       4.25   3.17E+00                                            O222200800058 
       4.28   3.34E+00                                            O222200800059 
       4.32   3.13E+00                                            O222200800060 
       4.39   3.23E+00                                            O222200800061 
       4.49   3.11E+00   7.82E-02                                 O222200800062 
       4.55   3.23E+00                                            O222200800063 
       4.61   2.93E+00                                            O222200800064 
       4.63   3.11E+00                                            O222200800065 
       4.70   3.00E+00                                            O222200800066 
       4.76   3.10E+00                                            O222200800067 
       4.80   2.97E+00                                            O222200800068 
       4.86   2.83E+00                                            O222200800069 
       4.90   2.73E+00                                            O222200800070 
       4.91   2.65E+00                                            O222200800071 
       4.95   2.56E+00                                            O222200800072 
       5.00   2.64E+00                                            O222200800073 
       5.04   2.51E+00                                            O222200800074 
       5.09   2.38E+00                                            O222200800075 
       5.17   2.02E+00                                            O222200800076 
       5.28   1.71E+00                                            O222200800077 
       5.38   1.84E+00                                            O222200800078 
       5.48   2.13E+00   5.86E-02                                 O222200800079 
       5.57   1.93E+00                                            O222200800080 
       5.68   1.70E+00                                            O222200800081 
       5.78   1.52E+00                                            O222200800082 
       5.88   1.80E+00                                            O222200800083 
       5.96   1.64E+00                                            O222200800084 
       6.17   1.14E+00                                            O222200800085 
       6.28   1.17E+00   4.57E-02                                 O222200800086 
       6.37   1.08E+00                                            O222200800087 
       6.48   1.24E+00                                            O222200800088 
       6.59   1.14E+00   6.53E-02                                 O222200800089 
       6.69   1.21E+00                                            O222200800090 
       6.88   1.14E+00                                            O222200800091 
       6.97   1.17E+00                                            O222200800092 
       7.10   1.33E+00   5.22E-02                                 O222200800093 
       7.17   1.26E+00                                            O222200800094 
       7.28   1.38E+00                                            O222200800095 
       7.39   1.46E+00                                            O222200800096 
       7.49   1.50E+00                                            O222200800097 
       7.60   1.42E+00                                            O222200800098 
       7.69   1.44E+00                                            O222200800099 
       7.77   1.47E+00                                            O222200800100 
       7.89   1.64E+00   9.12E-02                                 O222200800101 
       7.99   1.60E+00                                            O222200800102 
       8.08   1.59E+00                                            O222200800103 
       8.18   1.96E+00   1.11E-01                                 O222200800104 
       8.28   1.82E+00                                            O222200800105 
       8.38   1.71E+00                                            O222200800106 
       8.49   1.62E+00                                            O222200800107 
       8.60   1.41E+00                                            O222200800108 
       8.68   1.19E+00   9.79E-02                                 O222200800109 
       8.78   1.41E+00                                            O222200800110 
       8.89   1.40E+00                                            O222200800111 
       8.99   1.53E+00                                            O222200800112 
       9.08   1.56E+00   9.76E-02                                 O222200800113 
       9.19   1.56E+00                                            O222200800114 
       9.30   1.57E+00                                            O222200800115 
       9.40   1.49E+00                                            O222200800116 
       9.49   1.50E+00   9.11E-02                                 O222200800117 
       9.59   1.34E+00                                            O222200800118 
       9.70   1.36E+00                                            O222200800119 
       9.80   1.28E+00                                            O222200800120 
       9.89   1.15E+00                                            O222200800121 
       9.99   9.92E-01                                            O222200800122 
      10.11   8.18E-01                                            O222200800123 
      10.22   1.05E+00                                            O222200800124 
      10.30   1.20E+00                                            O222200800125 
      10.41   1.12E+00   8.48E-02                                 O222200800126 
      10.52   1.29E+00                                            O222200800127 
      10.62   1.34E+00                                            O222200800128 
      10.71   1.31E+00                                            O222200800129 
      10.82   1.23E+00                                            O222200800130 
      10.91   1.19E+00   1.17E-01                                 O222200800131 
      11.02   1.20E+00                                            O222200800132 
      11.12   8.74E-01                                            O222200800133 
      11.22   7.05E-01                                            O222200800134 
      11.40   5.96E-01   5.86E-02                                 O222200800135 
      11.51   6.89E-01                                            O222200800136 
      11.60   6.18E-01                                            O222200800137 
      11.72   5.74E-01                                            O222200800138 
      11.81   4.64E-01   8.48E-02                                 O222200800139 
      11.92   5.30E-01                                            O222200800140 
      12.01   3.81E-01   4.56E-02                                 O222200800141 
ENDDATA            128          0                                 O222200800142 
ENDSUBENT          141          0                                 O222200899999 
SUBENT        O2222009   20140716                             O053O222200900001 
BIB                  4          4                                 O222200900002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222200900003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222200900004 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222200900005 
STATUS     (CURVE).Fig.6b of T,CHAUDHRI,1964                      O222200900006 
ENDBIB               4          0                                 O222200900007 
COMMON               2          3                                 O222200900008 
LVL-NUMB   ANG                                                    O222200900009 
NO-DIM     ADEG                                                   O222200900010 
2.         135.                                                   O222200900011 
ENDCOMMON            3          0                                 O222200900012 
DATA                 3        120                                 O222200900013 
EN         DATA       DATA-ERR                                    O222200900014 
MEV        ARB-UNITS  ARB-UNITS                                   O222200900015 
       2.00   1.91E+00                                            O222200900016 
       2.04   2.27E+00                                            O222200900017 
       2.09   2.47E+00                                            O222200900018 
       2.14   2.60E+00                                            O222200900019 
       2.20   2.35E+00                                            O222200900020 
       2.30   2.40E+00                                            O222200900021 
       2.35   2.08E+00                                            O222200900022 
       2.45   2.39E+00                                            O222200900023 
       2.51   2.93E+00                                            O222200900024 
       2.53   3.40E+00                                            O222200900025 
       2.59   3.60E+00                                            O222200900026 
       2.65   3.56E+00                                            O222200900027 
       2.71   3.83E+00                                            O222200900028 
       2.79   3.95E+00                                            O222200900029 
       2.87   3.84E+00                                            O222200900030 
       2.90   3.68E+00                                            O222200900031 
       2.96   3.42E+00                                            O222200900032 
       3.00   3.37E+00                                            O222200900033 
       3.05   3.03E+00                                            O222200900034 
       3.10   3.22E+00                                            O222200900035 
       3.21   2.86E+00                                            O222200900036 
       3.25   2.70E+00                                            O222200900037 
       3.29   2.49E+00                                            O222200900038 
       3.34   2.21E+00                                            O222200900039 
       3.39   1.82E+00                                            O222200900040 
       3.44   1.58E+00                                            O222200900041 
       3.48   1.43E+00                                            O222200900042 
       3.57   1.54E+00                                            O222200900043 
       3.66   1.62E+00                                            O222200900044 
       3.73   1.72E+00                                            O222200900045 
       3.79   1.81E+00                                            O222200900046 
       3.87   2.02E+00                                            O222200900047 
       3.94   2.13E+00                                            O222200900048 
       4.00   2.30E+00                                            O222200900049 
       4.05   2.44E+00                                            O222200900050 
       4.11   2.58E+00                                            O222200900051 
       4.16   2.73E+00                                            O222200900052 
       4.20   2.82E+00                                            O222200900053 
       4.26   2.97E+00                                            O222200900054 
       4.29   3.04E+00                                            O222200900055 
       4.34   3.17E+00                                            O222200900056 
       4.42   3.36E+00                                            O222200900057 
       4.47   3.57E+00                                            O222200900058 
       4.55   3.86E+00                                            O222200900059 
       4.66   3.88E+00   7.19E-02                                 O222200900060 
       4.69   3.75E+00                                            O222200900061 
       4.79   3.93E+00                                            O222200900062 
       4.85   3.53E+00                                            O222200900063 
       4.90   3.14E+00                                            O222200900064 
       4.93   2.80E+00                                            O222200900065 
       5.04   2.35E+00                                            O222200900066 
       5.06   2.14E+00                                            O222200900067 
       5.20   1.84E+00                                            O222200900068 
       5.32   1.83E+00                                            O222200900069 
       5.41   1.89E+00                                            O222200900070 
       5.49   1.84E+00                                            O222200900071 
       5.60   1.50E+00                                            O222200900072 
       5.68   1.56E+00                                            O222200900073 
       5.80   1.55E+00                                            O222200900074 
       5.96   1.48E+00                                            O222200900075 
       5.98   1.25E+00   5.24E-02                                 O222200900076 
       6.09   1.24E+00                                            O222200900077 
       6.18   7.80E-01                                            O222200900078 
       6.27   5.40E-01   5.86E-02                                 O222200900079 
       6.37   7.70E-01                                            O222200900080 
       6.47   6.40E-01                                            O222200900081 
       6.58   5.76E-01                                            O222200900082 
       6.68   6.04E-01                                            O222200900083 
       6.78   5.07E-01                                            O222200900084 
       6.87   4.49E-01                                            O222200900085 
       6.98   5.16E-01                                            O222200900086 
       7.07   5.96E-01                                            O222200900087 
       7.27   6.64E-01                                            O222200900088 
       7.37   5.54E-01                                            O222200900089 
       7.45   4.64E-01   3.94E-02                                 O222200900090 
       7.58   5.04E-01                                            O222200900091 
       7.68   3.42E-01                                            O222200900092 
       7.80   2.72E-01                                            O222200900093 
       7.86   1.94E-01                                            O222200900094 
       7.97   2.42E-01                                            O222200900095 
       8.08   2.30E-01                                            O222200900096 
       8.18   2.90E-01                                            O222200900097 
       8.28   3.83E-01                                            O222200900098 
       8.37   4.10E-01                                            O222200900099 
       8.49   3.92E-01                                            O222200900100 
       8.58   3.48E-01                                            O222200900101 
       8.68   2.70E-01                                            O222200900102 
       8.79   3.11E-01                                            O222200900103 
       8.89   2.86E-01                                            O222200900104 
       8.96   3.13E-01                                            O222200900105 
       9.09   3.48E-01                                            O222200900106 
       9.19   4.01E-01                                            O222200900107 
       9.27   4.55E-01                                            O222200900108 
       9.39   5.15E-01                                            O222200900109 
       9.51   6.86E-01                                            O222200900110 
       9.59   7.73E-01                                            O222200900111 
       9.69   9.18E-01                                            O222200900112 
       9.80   1.10E+00                                            O222200900113 
       9.89   1.16E+00                                            O222200900114 
      10.02   1.09E+00                                            O222200900115 
      10.10   9.88E-01                                            O222200900116 
      10.22   1.15E+00                                            O222200900117 
      10.32   1.14E+00                                            O222200900118 
      10.41   1.19E+00   5.87E-02                                 O222200900119 
      10.53   1.52E+00                                            O222200900120 
      10.62   1.66E+00                                            O222200900121 
      10.71   1.76E+00                                            O222200900122 
      10.82   1.76E+00                                            O222200900123 
      10.91   1.64E+00                                            O222200900124 
      11.00   1.52E+00                                            O222200900125 
      11.13   1.20E+00                                            O222200900126 
      11.21   1.30E+00                                            O222200900127 
      11.33   8.93E-01                                            O222200900128 
      11.42   8.23E-01                                            O222200900129 
      11.55   7.00E-01                                            O222200900130 
      11.64   5.90E-01                                            O222200900131 
      11.72   6.24E-01                                            O222200900132 
      11.82   6.06E-01   5.87E-02                                 O222200900133 
      11.92   8.16E-01                                            O222200900134 
      12.02   6.67E-01                                            O222200900135 
ENDDATA            122          0                                 O222200900136 
ENDSUBENT          135          0                                 O222200999999 
SUBENT        O2222010   20140716                             O053O222201000001 
BIB                  4          4                                 O222201000002 
REACTION   (7-N-14(D,A)6-C-12,PAR,DA,,REL)                        O222201000003 
EN-SEC     (LVL-NUMB,6-C-12)                                      O222201000004 
ERR-ANALYS (DATA-ERR).No information on source uncertainty        O222201000005 
STATUS     (CURVE).Fig.6c of T,CHAUDHRI,1964                      O222201000006 
ENDBIB               4          0                                 O222201000007 
COMMON               2          3                                 O222201000008 
LVL-NUMB   ANG                                                    O222201000009 
NO-DIM     ADEG                                                   O222201000010 
2.         165.                                                   O222201000011 
ENDCOMMON            3          0                                 O222201000012 
DATA                 3        124                                 O222201000013 
EN         DATA       DATA-ERR                                    O222201000014 
MEV        ARB-UNITS  ARB-UNITS                                   O222201000015 
       1.98   2.11E+00                                            O222201000016 
       1.99   2.23E+00                                            O222201000017 
       2.03   2.39E+00                                            O222201000018 
       2.09   2.54E+00                                            O222201000019 
       2.14   2.59E+00                                            O222201000020 
       2.17   2.35E+00                                            O222201000021 
       2.22   2.21E+00   1.29E-01                                 O222201000022 
       2.30   2.29E+00                                            O222201000023 
       2.33   2.44E+00                                            O222201000024 
       2.39   1.98E+00                                            O222201000025 
       2.44   2.11E+00                                            O222201000026 
       2.45   2.30E+00                                            O222201000027 
       2.48   2.51E+00   1.29E-01                                 O222201000028 
       2.56   2.24E+00                                            O222201000029 
       2.63   1.82E+00                                            O222201000030 
       2.69   1.79E+00   1.81E-01                                 O222201000031 
       2.74   2.38E+00                                            O222201000032 
       2.79   2.58E+00                                            O222201000033 
       2.87   3.04E+00                                            O222201000034 
       2.95   2.90E+00                                            O222201000035 
       3.03   3.27E+00                                            O222201000036 
       3.09   3.70E+00                                            O222201000037 
       3.13   3.38E+00                                            O222201000038 
       3.20   2.77E+00                                            O222201000039 
       3.23   2.96E+00                                            O222201000040 
       3.27   2.47E+00                                            O222201000041 
       3.32   2.25E+00   1.57E-01                                 O222201000042 
       3.38   2.20E+00                                            O222201000043 
       3.43   2.09E+00                                            O222201000044 
       3.48   1.75E+00   1.05E-01                                 O222201000045 
       3.53   2.29E+00                                            O222201000046 
       3.58   1.87E+00                                            O222201000047 
       3.63   1.89E+00                                            O222201000048 
       3.68   2.05E+00   1.91E-01                                 O222201000049 
       3.74   2.03E+00                                            O222201000050 
       3.78   1.98E+00                                            O222201000051 
       3.82   2.12E+00                                            O222201000052 
       3.88   2.22E+00   2.00E-01                                 O222201000053 
       3.90   2.14E+00                                            O222201000054 
       3.95   2.13E+00                                            O222201000055 
       3.98   2.15E+00                                            O222201000056 
       4.03   2.34E+00                                            O222201000057 
       4.08   2.46E+00                                            O222201000058 
       4.13   2.61E+00                                            O222201000059 
       4.20   2.37E+00                                            O222201000060 
       4.23   2.32E+00   1.91E-01                                 O222201000061 
       4.27   2.51E+00                                            O222201000062 
       4.33   2.38E+00                                            O222201000063 
       4.38   2.53E+00                                            O222201000064 
       4.42   2.49E+00                                            O222201000065 
       4.45   2.67E+00                                            O222201000066 
       4.48   2.85E+00   1.66E-01                                 O222201000067 
       4.53   2.77E+00                                            O222201000068 
       4.63   2.47E+00   1.91E-01                                 O222201000069 
       4.67   2.13E+00                                            O222201000070 
       4.72   2.39E+00                                            O222201000071 
       4.77   2.21E+00                                            O222201000072 
       4.88   2.18E+00   2.10E-01                                 O222201000073 
       4.92   2.13E+00                                            O222201000074 
       5.06   2.78E+00   1.53E-01                                 O222201000075 
       5.18   3.54E+00                                            O222201000076 
       5.26   3.43E+00                                            O222201000077 
       5.38   3.40E+00                                            O222201000078 
       5.46   2.25E+00   2.39E-01                                 O222201000079 
       5.55   2.07E+00                                            O222201000080 
       5.65   1.89E+00                                            O222201000081 
       5.77   2.02E+00                                            O222201000082 
       5.86   2.24E+00                                            O222201000083 
       5.96   2.29E+00   1.95E-01                                 O222201000084 
       6.04   2.18E+00                                            O222201000085 
       6.15   1.62E+00                                            O222201000086 
       6.24   1.16E+00   2.05E-01                                 O222201000087 
       6.36   1.06E+00                                            O222201000088 
       6.46   1.25E+00                                            O222201000089 
       6.56   1.19E+00                                            O222201000090 
       6.64   1.17E+00                                            O222201000091 
       6.74   6.55E-01                                            O222201000092 
       6.85   4.57E-01                                            O222201000093 
       6.95   5.45E-01                                            O222201000094 
       7.05   6.09E-01   8.13E-02                                 O222201000095 
       7.16   4.73E-01                                            O222201000096 
       7.26   5.61E-01                                            O222201000097 
       7.35   6.82E-01                                            O222201000098 
       7.55   7.15E-01                                            O222201000099 
       7.75   6.48E-01                                            O222201000100 
       7.86   4.74E-01   8.14E-02                                 O222201000101 
       8.05   3.97E-01                                            O222201000102 
       8.25   4.45E-01   1.00E-01                                 O222201000103 
       8.35   6.32E-01                                            O222201000104 
       8.47   8.59E-01                                            O222201000105 
       8.57   1.14E+00                                            O222201000106 
       8.66   1.25E+00   1.05E-01                                 O222201000107 
       8.76   1.47E+00                                            O222201000108 
       8.86   1.40E+00                                            O222201000109 
       9.06   1.53E+00   1.00E-01                                 O222201000110 
       9.17   1.39E+00                                            O222201000111 
       9.27   1.71E+00                                            O222201000112 
       9.39   2.24E+00                                            O222201000113 
       9.47   2.32E+00   1.62E-01                                 O222201000114 
       9.57   3.13E+00                                            O222201000115 
       9.69   3.45E+00                                            O222201000116 
       9.78   3.32E+00                                            O222201000117 
