ENTRY            O2154   20220223                             O088O2154  0    1 
SUBENT        O2154001   20220223                             O088O2154  1    1 
BIB                 11         24                                 O2154  1    2 
TITLE      Experimental 64Zn(d,t)63Zn spectroscopic factors-      O2154  1    3 
           Guidance for isospin-symmetry-breaking calculations.   O2154  1    4 
AUTHOR     (K.G.Leach, P.E.Garrett, I.S.Towner, G.C.Ball,         O2154  1    5 
           V.Bildstein, B.A.Brown, G.A.Demand, T.Faestermann,     O2154  1    6 
           P.Finlay, K.L.Green, R.Hertenberger, R.Kruecken,       O2154  1    7 
           A.A.Phillips, E.T.Rand, C.S.Sumithrarachchi,           O2154  1    8 
           C.E.Svensson, S.Triambak, H.-F.Wirth, J.Wong)          O2154  1    9 
REFERENCE  (J,PR/C,87,064306,2013)                                O2154  1   10 
INSTITUTE  (1CANGUE,1USATEX,1CANTMF,1USAMSU,2GERMUN,2GERLMU)      O2154  1   11 
           (2GERGER) Excellence Cluster University, Garching,     O2154  1   12 
                     Germany                                      O2154  1   13 
FACILITY   (VDGT,2GERLMU) Experiment was performed at the         O2154  1   14 
           Maier-Leibnitz tandem Van de Graaff accelerator        O2154  1   15 
           laboratory of the Ludwig-Maximilians-Universitat       O2154  1   16 
           and Technische Universitat Munchen                     O2154  1   17 
SAMPLE     A 99.3% isotopically pure, 126-mug/cm**2 Zn-64 target  O2154  1   18 
           with a 13-mug/cm**2 carbon backing was used.           O2154  1   19 
METHOD     (EDE,BCINT)                                            O2154  1   20 
DETECTOR   (MAGSP,TELES,PROPC,SCIN)                               O2154  1   21 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty     O2154  1   22 
STATUS     (TABLE) Table data were received from Dr.K.G.Leach     O2154  1   23 
           12.08.2013                                             O2154  1   24 
HISTORY    (20130722C) S.B.                                       O2154  1   25 
           (20220223A) SD: Correction in Subent 003.              O2154  1   26 
ENDBIB              24          0                                 O2154  1   27 
COMMON               1          3                                 O2154  1   28 
EN                                                                O2154  1   29 
MEV                                                               O2154  1   30 
22.                                                               O2154  1   31 
ENDCOMMON            3          0                                 O2154  1   32 
ENDSUBENT           31          0                                 O2154  199999 
SUBENT        O2154002   20130722                             O051O215400200001 
BIB                  4        119                                 O215400200002 
REACTION   (30-ZN-64(D,T)30-ZN-63,PAR,DA)                         O215400200003 
EN-SEC     (E-LVL,30-ZN-63)                                       O215400200004 
STATUS     (CURVE).Fig 4-14 of J,PR/C,87,064306,2013              O215400200005 
LEVEL-PROP (30-ZN-63,E-LVL=0.000,SPIN=1.5,PARITY=-1.0)            O215400200006 
           (30-ZN-63,E-LVL=3.340,SPIN=1.5,PARITY=-1.0)            O215400200053 
           (30-ZN-63,E-LVL=3.346,SPIN=3.5,PARITY=-1.0)            O215400200054 
           (30-ZN-63,E-LVL=3.366,SPIN=3.5,PARITY=-1.0)            O215400200055 
           (30-ZN-63,E-LVL=3.385,SPIN=3.5,PARITY=-1.0)            O215400200056 
           (30-ZN-63,E-LVL=3.398,SPIN=1.5,PARITY=-1.0)            O215400200057 
           (30-ZN-63,E-LVL=3.442,SPIN=2.5,PARITY=-1.0)            O215400200058 
           (30-ZN-63,E-LVL=3.509,SPIN=1.5,PARITY=-1.0)            O215400200059 
           (30-ZN-63,E-LVL=3.516,SPIN=4.5,PARITY=+1.0)            O215400200060 
           (30-ZN-63,E-LVL=3.612,SPIN=3.5,PARITY=-1.0)            O215400200061 
           (30-ZN-63,E-LVL=3.635,SPIN=2.5,PARITY=-1.0)            O215400200062 
           (30-ZN-63,E-LVL=3.648,SPIN=1.5,PARITY=-1.0)            O215400200063 
           (30-ZN-63,E-LVL=3.680,SPIN=1.5,PARITY=-1.0)            O215400200064 
           (30-ZN-63,E-LVL=3.688,SPIN=3.5,PARITY=-1.0)            O215400200065 
           (30-ZN-63,E-LVL=3.750,SPIN=4.5,PARITY=+1.0)            O215400200066 
           (30-ZN-63,E-LVL=3.756,SPIN=2.5,PARITY=-1.0)            O215400200067 
           (30-ZN-63,E-LVL=3.799,SPIN=4.5,PARITY=+1.0)            O215400200068 
           (30-ZN-63,E-LVL=3.836,SPIN=2.5,PARITY=-1.0)            O215400200069 
           (30-ZN-63,E-LVL=3.880,SPIN=4.5,PARITY=+1.0)            O215400200070 
           (30-ZN-63,E-LVL=3.889,SPIN=3.5,PARITY=-1.0)            O215400200071 
           (30-ZN-63,E-LVL=3.900,SPIN=2.5,PARITY=-1.0)            O215400200072 
           (30-ZN-63,E-LVL=3.940,SPIN=3.5,PARITY=-1.0)            O215400200073 
           (30-ZN-63,E-LVL=3.977,SPIN=4.5,PARITY=+1.0)            O215400200074 
           (30-ZN-63,E-LVL=4.018,SPIN=2.5,PARITY=-1.0)            O215400200075 
           (30-ZN-63,E-LVL=4.026,SPIN=1.5,PARITY=-1.0)            O215400200076 
           (30-ZN-63,E-LVL=4.039,SPIN=3.5,PARITY=-1.0)            O215400200077 
           (30-ZN-63,E-LVL=4.058,SPIN=3.5,PARITY=-1.0)            O215400200078 
           (30-ZN-63,E-LVL=4.094,SPIN=3.5,PARITY=-1.0)            O215400200079 
           (30-ZN-63,E-LVL=4.112,SPIN=1.5,PARITY=-1.0)            O215400200080 
           (30-ZN-63,E-LVL=4.121,SPIN=3.5,PARITY=-1.0)            O215400200081 
           (30-ZN-63,E-LVL=4.130,SPIN=3.5,PARITY=-1.0)            O215400200082 
           (30-ZN-63,E-LVL=4.153,SPIN=2.5,PARITY=-1.0)            O215400200083 
           (30-ZN-63,E-LVL=4.167,SPIN=2.5,PARITY=-1.0)            O215400200084 
           (30-ZN-63,E-LVL=4.174,SPIN=2.5,PARITY=-1.0)            O215400200085 
           (30-ZN-63,E-LVL=4.184,SPIN=3.5,PARITY=-1.0)            O215400200086 
           (30-ZN-63,E-LVL=4.214,SPIN=3.5,PARITY=-1.0)            O215400200087 
           (30-ZN-63,E-LVL=4.230,SPIN=1.5,PARITY=-1.0)            O215400200088 
           (30-ZN-63,E-LVL=4.246,SPIN=3.5,PARITY=-1.0)            O215400200089 
           (30-ZN-63,E-LVL=4.260,SPIN=4.5,PARITY=+1.0)            O215400200090 
           (30-ZN-63,E-LVL=4.265,SPIN=1.5,PARITY=-1.0)            O215400200091 
           (30-ZN-63,E-LVL=4.286,SPIN=2.5,PARITY=-1.0)            O215400200092 
           (30-ZN-63,E-LVL=4.312,SPIN=3.5,PARITY=-1.0)            O215400200093 
           (30-ZN-63,E-LVL=4.332,SPIN=3.5,PARITY=-1.0)            O215400200094 
           (30-ZN-63,E-LVL=4.396,SPIN=2.5,PARITY=-1.0)            O215400200095 
           (30-ZN-63,E-LVL=4.405,SPIN=0.5,PARITY=-1.0)            O215400200096 
           (30-ZN-63,E-LVL=4.415,SPIN=0.5,PARITY=-1.0)            O215400200097 
           (30-ZN-63,E-LVL=4.427,SPIN=0.5,PARITY=-1.0)            O215400200098 
           (30-ZN-63,E-LVL=4.445,SPIN=0.5,PARITY=-1.0)            O215400200099 
           (30-ZN-63,E-LVL=4.455,SPIN=2.5,PARITY=-1.0)            O215400200100 
           (30-ZN-63,E-LVL=4.471,SPIN=1.5,PARITY=-1.0)            O215400200101 
           (30-ZN-63,E-LVL=4.482,SPIN=2.5,PARITY=-1.0)            O215400200102 
           (30-ZN-63,E-LVL=4.490,SPIN=0.5,PARITY=-1.0)            O215400200103 
           (30-ZN-63,E-LVL=4.505,SPIN=0.5,PARITY=-1.0)            O215400200104 
           (30-ZN-63,E-LVL=4.523,SPIN=2.5,PARITY=-1.0)            O215400200105 
           (30-ZN-63,E-LVL=4.535,SPIN=3.5,PARITY=-1.0)            O215400200106 
           (30-ZN-63,E-LVL=4.546,SPIN=2.5,PARITY=-1.0)            O215400200107 
           (30-ZN-63,E-LVL=4.558,SPIN=2.5,PARITY=-1.0)            O215400200108 
           (30-ZN-63,E-LVL=4.569,SPIN=2.5,PARITY=-1.0)            O215400200109 
           (30-ZN-63,E-LVL=4.585,SPIN=1.5,PARITY=-1.0)            O215400200110 
           (30-ZN-63,E-LVL=4.602,SPIN=0.5,PARITY=-1.0)            O215400200111 
           (30-ZN-63,E-LVL=4.619,SPIN=2.5,PARITY=-1.0)            O215400200112 
           (30-ZN-63,E-LVL=4.630,SPIN=2.5,PARITY=-1.0)            O215400200113 
           (30-ZN-63,E-LVL=4.638,SPIN=0.5,PARITY=-1.0)            O215400200114 
           (30-ZN-63,E-LVL=4.655,SPIN=2.5,PARITY=-1.0)            O215400200115 
           (30-ZN-63,E-LVL=4.689,SPIN=2.5,PARITY=-1.0)            O215400200116 
           (30-ZN-63,E-LVL=4.699,SPIN=0.5,PARITY=-1.0)            O215400200117 
           (30-ZN-63,E-LVL=4.707,SPIN=1.5,PARITY=-1.0)            O215400200118 
           (30-ZN-63,E-LVL=4.720,SPIN=0.5,PARITY=-1.0)            O215400200119 
           (30-ZN-63,E-LVL=4.764,SPIN=2.5,PARITY=-1.0)            O215400200120 
           (30-ZN-63,E-LVL=4.777,SPIN=3.5,PARITY=-1.0)            O215400200121 
ENDBIB             119          0                                 O215400200122 
NOCOMMON             0          0                                 O215400200123 
DATA                 4       1216                                 O215400200124 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O215400200125 
MEV        ADEG       MU-B/SR    MU-B/SR                          O215400200126 
      0.000  10.323395 11543.5960 819.373497                      O215400200127 
      0.000  15.481712 4104.38019    206.264                      O215400200128 
      0.000  20.636013 1249.07435    62.8463                      O215400200129 
      0.000  25.785024 3358.44466 241.420451                      O215400200130 
      0.000  30.927528 2273.91814 164.743516                      O215400200131 
      0.000  36.062375 675.002371  49.003463                      O215400200132 
      0.000  41.188492 701.390203  51.073790                      O215400200133 
      0.000  51.410695 353.124072  26.071214                      O215400200134 
      0.000  61.587440 225.445738  16.465123                      O215400200135 
      0.193  10.323395 466.942989  34.236448                      O215400200136 
      0.193  15.481712 903.398761    46.6646                      O215400200137 
      0.193  20.636013 1161.79918    59.3616                      O215400200138 
      0.193  25.785024 944.103552  70.014710                      O215400200139 
      0.193  30.927528 298.539416  21.626296                      O215400200140 
      0.193  36.062375 215.308117  15.529652                      O215400200141 
      0.193  41.188492 273.135031  19.985849                      O215400200142 
      0.193  61.587440  65.792503   4.917996                      O215400200143 
      0.248  10.323395 1269.59727  91.035120                      O215400200144 
      0.248  15.481712 426.452187    22.7567                      O215400200145 
      0.248  20.636013 120.040392    7.12584                      O215400200146 
      0.248  25.785024 279.613593  23.003133                      O215400200147 
      0.248  30.927528 198.729197  14.562414                      O215400200148 
      0.248  36.062375  58.298794   4.384248                      O215400200149 
      0.248  41.188492  71.856167   5.707934                      O215400200150 
      0.248  51.410695  43.165365   3.488463                      O215400200151 
      0.248  61.587440  10.238605   0.971436                      O215400200152 
      0.627  10.323395  3142.8451 226.463779                      O215400200153 
      0.627  15.481712 987.290005    50.5277                      O215400200154 
      0.627  20.636013 256.774937    13.5112                      O215400200155 
      0.627  25.785024 708.541206  53.690540                      O215400200156 
      0.627  30.927528 434.152826  31.207537                      O215400200157 
      0.627  36.062375 167.849503  12.348995                      O215400200158 
      0.627  41.188492 213.915105  15.719964                      O215400200159 
      0.627  51.410695  41.475724   3.855838                      O215400200160 
      0.627  61.587440  55.995005   4.354744                      O215400200161 
      0.637  10.323395 1773.60847 130.400315                      O215400200162 
      0.637  15.481712 623.761281    32.5366                      O215400200163 
      0.637  20.636013 196.259609     10.603                      O215400200164 
      0.637  25.785024 523.332635  41.270553                      O215400200165 
      0.637  30.927528 337.290650  24.420846                      O215400200166 
      0.637  36.062375  93.824162   7.134639                      O215400200167 
      0.637  41.188492 116.325373   8.997137                      O215400200168 
      0.637  51.410695  55.398201   4.632546                      O215400200169 
      0.637  61.587440  34.123062   2.902507                      O215400200170 
      0.651  10.323395  38.735960   9.154119                      O215400200171 
      0.651  15.481712  48.636396    4.06673                      O215400200172 
      0.651  20.636013  43.996617     2.9734                      O215400200173 
      0.651  25.785024  21.179131   6.957072                      O215400200174 
      0.651  30.927528  13.042914   1.708885                      O215400200175 
      0.651  36.062375  17.139970   1.809780                      O215400200176 
      0.651  41.188492  16.032085   1.889534                      O215400200177 
      0.651  51.410695   6.014961   1.399473                      O215400200178 
      0.651  61.587440   3.171050   0.623563                      O215400200179 
      1.024  10.323395 786.202373  56.958788                      O215400200180 
      1.024  15.481712 300.967468    15.9064                      O215400200181 
      1.024  20.636013  86.831426    4.82989                      O215400200182 
      1.024  25.785024 242.571206  19.554733                      O215400200183 
      1.024  30.927528 153.950106  11.236696                      O215400200184 
      1.024  36.062375  43.937874   3.324055                      O215400200185 
      1.024  41.188492  49.551478   3.930538                      O215400200186 
      1.024  51.410695  25.570489   2.147430                      O215400200187 
      1.024  61.587440  11.629725   1.023586                      O215400200188 
      1.064  10.323395 108.531530   9.097164                      O215400200189 
      1.064  15.481712 120.722364    6.86608                      O215400200190 
      1.064  20.636013 136.547408     7.3151                      O215400200191 
      1.064  25.785024 139.984710  12.265412                      O215400200192 
      1.064  30.927528  68.900731   5.221515                      O215400200193 
      1.064  36.062375  32.743226   2.524659                      O215400200194 
      1.064  41.188492  42.275171   3.393082                      O215400200195 
      1.064  51.410695  37.484157   2.999896                      O215400200196 
      1.064  61.587440   9.527060   0.878931                      O215400200197 
      1.207  10.323395  67.211625   5.570914                      O215400200198 
      1.207  15.481712  78.572162    4.74622                      O215400200199 
      1.207  20.636013  96.687292    5.30672                      O215400200200 
      1.207  25.785024  82.805164   8.238912                      O215400200201 
      1.207  30.927528  33.819995   2.722932                      O215400200202 
      1.207  36.062375  18.757236   1.569790                      O215400200203 
      1.207  41.188492  29.036333   2.456272                      O215400200204 
      1.207  51.410695  17.167614   1.537614                      O215400200205 
      1.207  61.587440   6.809741   0.686674                      O215400200206 
      1.284  10.323395   6.377930   1.246039                      O215400200207 
      1.284  15.481712   8.344184    1.23362                      O215400200208 
      1.284  20.636013   8.670667   0.934005                      O215400200209 
      1.284  25.785024   5.766755   3.200713                      O215400200210 
      1.284  30.927528   2.097548   0.476012                      O215400200211 
      1.284  36.062375   1.820227   0.331640                      O215400200212 
      1.284  41.188492   2.503410   0.638502                      O215400200213 
      1.284  51.410695   0.772759   0.454864                      O215400200214 
      1.284  61.587440   0.512941   0.255319                      O215400200215 
      1.395  10.323395 297.929789  21.838584                      O215400200216 
      1.395  15.481712 116.852112    6.64739                      O215400200217 
      1.395  20.636013  34.070575    2.17024                      O215400200218 
      1.395  25.785024  93.866588   8.914529                      O215400200219 
      1.395  30.927528  58.329184   4.448042                      O215400200220 
      1.395  36.062375  15.304307   1.247867                      O215400200221 
      1.395  41.188492  19.488165   1.818109                      O215400200222 
      1.395  51.410695  11.945386   1.173296                      O215400200223 
      1.395  61.587440   4.863785   0.549746                      O215400200224 
      1.435  10.323395   4.844894   1.205662                      O215400200225 
      1.435  15.481712   4.353196    1.01646                      O215400200226 
      1.435  20.636013   6.690137   0.838177                      O215400200227 
      1.435  25.785024   6.282449   4.030301                      O215400200228 
      1.435  30.927528   6.297416   0.877892                      O215400200229 
      1.435  36.062375   6.193631   0.639006                      O215400200230 
      1.435  41.188492   6.553650   0.882314                      O215400200231 
      1.435  51.410695   4.041743   0.722809                      O215400200232 
      1.435  61.587440   3.073471   0.488439                      O215400200233 
      1.665  30.927528  71.280075   5.280419                      O215400200234 
      1.665  36.062375  36.850132   2.911142                      O215400200235 
      1.665  41.188492  52.029095   3.965227                      O215400200236 
      1.665  51.410695  42.654919   3.281323                      O215400200237 
      1.665  61.587440  13.314165   1.095406                      O215400200238 
      1.678  30.927528   2.118711   0.766074                      O215400200239 
      1.678  36.062375   0.762316   0.594800                      O215400200240 
      1.678  41.188492   2.531447   0.797853                      O215400200241 
      1.678  51.410695   1.014613   0.681185                      O215400200242 
      1.691  30.927528   4.670058   0.540648                      O215400200243 
      1.691  36.062375   5.160624   0.756097                      O215400200244 
      1.691  41.188492   4.861198   0.633067                      O215400200245 
      1.691  51.410695   3.213123   0.622486                      O215400200246 
      1.691  61.587440   1.278957   0.260631                      O215400200247 
      1.703  30.927528  27.629074   2.164178                      O215400200248 
      1.703  36.062375  10.547773   1.040696                      O215400200249 
      1.703  41.188492  10.833401   1.079451                      O215400200250 
      1.703  51.410695  10.789682   1.023506                      O215400200251 
      1.703  61.587440   5.559548   0.550053                      O215400200252 
      1.862  30.927528   0.499078   0.240221                      O215400200253 
      1.862  36.062375   0.382608   0.288240                      O215400200254 
      1.862  41.188492   0.429053   0.283111                      O215400200255 
      1.862  51.410695   0.262937   0.314690                      O215400200256 
      1.862  61.587440   0.202197   0.168075                      O215400200257 
      1.901  15.481712 174.026719    10.5009                      O215400200258 
      1.901  25.785024  47.358914   4.068996                      O215400200259 
      1.901  30.927528  56.966969   4.293919                      O215400200260 
      1.901  36.062375  19.448433   1.813094                      O215400200261 
      1.901  41.188492  21.802387   2.038351                      O215400200262 
      1.901  51.410695   6.471252   1.143318                      O215400200263 
      1.901  61.587440   9.878845   0.867044                      O215400200264 
      1.909  15.481712  96.245276    7.08639                      O215400200265 
      1.909  25.785024  13.472797   2.082535                      O215400200266 
      1.909  30.927528  10.550368   1.313173                      O215400200267 
      1.909  36.062375  10.069930   1.320167                      O215400200268 
      1.909  41.188492   6.963165   1.037490                      O215400200269 
      1.909  51.410695   6.647514   1.321882                      O215400200270 
      1.909  61.587440   0.527616   0.464568                      O215400200271 
      1.978  15.481712   5.842868    1.73836                      O215400200272 
      1.978  20.636013   4.382189    1.07365                      O215400200273 
      1.978  25.785024   3.641497   0.795301                      O215400200274 
      1.978  30.927528   3.874819   0.466994                      O215400200275 
      1.978  36.062375   2.131916   0.583501                      O215400200276 
      1.978  41.188492   1.860193   0.386608                      O215400200277 
      1.978  51.410695   1.702197   0.355300                      O215400200278 
      1.978  61.587440   0.727839   0.193091                      O215400200279 
      2.051  15.481712   1.296357     1.5015                      O215400200280 
      2.051  20.636013   1.103583    0.89643                      O215400200281 
      2.051  25.785024   0.190451   0.567996                      O215400200282 
      2.051  30.927528   0.432253   0.228725                      O215400200283 
      2.051  36.062375   0.369781   0.323534                      O215400200284 
      2.051  41.188492   0.409779   0.288449                      O215400200285 
      2.051  51.410695   0.257163   0.267132                      O215400200286 
      2.051  61.587440   0.158229   0.167924                      O215400200287 
      2.158  15.481712  76.716578    5.32684                      O215400200288 
      2.158  20.636013  12.707278    1.47892                      O215400200289 
      2.158  25.785024  32.158128   2.826826                      O215400200290 
      2.158  30.927528  26.108149   2.037652                      O215400200291 
      2.158  36.062375   8.248172   0.844381                      O215400200292 
      2.158  41.188492  13.951348   1.233255                      O215400200293 
      2.158  51.410695   8.168313   0.831016                      O215400200294 
      2.158  61.587440   3.002221   0.363968                      O215400200295 
      2.214  15.481712   3.963150    1.58687                      O215400200296 
      2.214  20.636013   1.376800   0.865376                      O215400200297 
      2.214  25.785024   1.564040   0.636735                      O215400200298 
      2.214  30.927528   1.810584   0.316991                      O215400200299 
      2.214  36.062375   1.605453   0.367261                      O215400200300 
      2.214  41.188492   1.166568   0.402666                      O215400200301 
      2.214  51.410695   0.898632   0.334344                      O215400200302 
      2.214  61.587440   0.413756   0.179865                      O215400200303 
      2.237  15.481712   0.481504    1.39843                      O215400200304 
      2.237  20.636013   0.069644   0.792874                      O215400200305 
      2.237  25.785024   0.221014   0.537793                      O215400200306 
      2.237  30.927528   0.326532   0.213146                      O215400200307 
      2.237  36.062375   0.494357   0.305520                      O215400200308 
      2.237  41.188492   0.250670   0.284138                      O215400200309 
      2.237  51.410695   0.270454   0.250947                      O215400200310 
      2.237  61.587440   0.102131   0.237355                      O215400200311 
      2.250  15.481712   2.148249    1.51324                      O215400200312 
      2.250  20.636013   1.521445   0.876682                      O215400200313 
      2.250  25.785024   1.134613   0.751019                      O215400200314 
      2.250  30.927528   1.485387   0.296880                      O215400200315 
      2.250  36.062375   1.033195   0.358910                      O215400200316 
      2.250  41.188492   0.590946   0.325869                      O215400200317 
      2.250  51.410695   1.044524   0.315499                      O215400200318 
      2.250  61.587440   0.506716   0.217491                      O215400200319 
      2.262  15.481712  16.648933    2.29025                      O215400200320 
      2.262  20.636013   0.744651   0.841942                      O215400200321 
      2.262  25.785024   3.511139   0.829246                      O215400200322 
      2.262  30.927528   4.485676   0.521430                      O215400200323 
      2.262  36.062375   2.718184   0.459192                      O215400200324 
      2.262  41.188492   2.448331   0.688907                      O215400200325 
      2.262  51.410695   0.538472   0.283720                      O215400200326 
      2.262  61.587440   1.136321   0.253321                      O215400200327 
      2.288  15.481712  32.705245    3.11486                      O215400200328 
      2.288  20.636013  19.168061    1.81425                      O215400200329 
      2.288  25.785024  13.430215   1.497999                      O215400200330 
      2.288  30.927528  10.161968   0.908946                      O215400200331 
      2.288  36.062375   5.304896   0.685127                      O215400200332 
      2.288  41.188492   7.280038   0.769053                      O215400200333 
      2.288  51.410695   6.724728   0.714844                      O215400200334 
      2.288  61.587440   1.538038   0.270038                      O215400200335 
