ENTRY            O0962   20150311                             O054O0962  0    1 
SUBENT        O0962001   20150311                             O054O0962  1    1 
BIB                 11         21                                 O0962  1    2 
TITLE      Backangle anomaly in scattering of alpha-particles fromO0962  1    3 
           Si-28 at low energies.                                 O0962  1    4 
AUTHOR     (A.Coban,F.Z.Khiari,M.S.Abdelmonem,A.Aksoy,A.A.Naqvi)  O0962  1    5 
INSTITUTE  (3SARDHA)                                              O0962  1    6 
REFERENCE  (J,NP/A,678,3,2000)                                    O0962  1    7 
ADD-RES    (THEO).A Regge pole formalism.                         O0962  1    8 
           Spectra of alpha-particles was measured.               O0962  1    9 
DETECTOR   (SIBAR) Six silicon surface barrier detectors with     O0962  1   10 
           active areas of 100 mm**2 were used.                   O0962  1   11 
FACILITY   (VDGT,3SARDHA) Energy resolution of the accelerator    O0962  1   12 
           was better than 2-KeV at all energies.                 O0962  1   13 
PART-DET   (A)                                                    O0962  1   14 
METHOD     (SITA)                                                 O0962  1   15 
           (BCINT)                                                O0962  1   16 
SAMPLE     The silicon targets were prepared using the electron   O0962  1   17 
           beam evaporation technique.A 200-900 nm thick layer of O0962  1   18 
           natural silicon was evaporated on a carbon foil with a O0962  1   19 
           40 mug/cm**2 thickness.                                O0962  1   20 
HISTORY    (20020523C) sb                                         O0962  1   21 
           (20050914A) Reference is corrected                     O0962  1   22 
           (20150311A).Data were re-digitized-sb.                 O0962  1   23 
ENDBIB              21          0                                 O0962  1   24 
NOCOMMON             0          0                                 O0962  1   25 
ENDSUBENT           24          0                                 O0962  199999 
SUBENT        O0962002   20150311                             O054O0962  2    1 
BIB                  4          4                                 O0962  2    2 
REACTION   (14-SI-28(A,EL)14-SI-28,,DA,,RTH)                      O0962  2    3 
STATUS     (CURVE).Fig 2 of J,NP/A,678,3,2000                     O0962  2    4 
HISTORY    (20150311A).Data were re-digitized                     O0962  2    5 
ERR-ANALYS (DATA-ERR).No information on source of uncertainty     O0962  2    6 
ENDBIB               4          0                                 O0962  2    7 
NOCOMMON             0          0                                 O0962  2    8 
DATA                 4        564                                 O0962  2    9 
       170.       3.42      1.113      0.159                      O0962  2  467 
       170.       3.48      1.071      0.099                      O0962  2  468 
       170.       3.53      1.168      0.179                      O0962  2  469 
       170.       3.58      1.067      0.159                      O0962  2  470 
       170.       3.63      1.065      0.119                      O0962  2  471 
       170.       3.67      1.004      0.119                      O0962  2  472 
       170.       3.72      1.121      0.119                      O0962  2  473 
       170.       3.79      1.019      0.119                      O0962  2  474 
       170.       3.83      0.878      0.139                      O0962  2  475 
       170.       3.86      1.294      0.119                      O0962  2  476 
       170.       3.89      1.352      0.179                      O0962  2  477 
       170.       3.92      1.232      0.139                      O0962  2  478 
       170.       3.96      1.092      0.159                      O0962  2  479 
       170.       3.99      1.051      0.179                      O0962  2  480 
       170.       4.04      1.148      0.159                      O0962  2  481 
       170.       4.08      1.107      0.178                      O0962  2  482 
       170.       4.13      1.125      0.179                      O0962  2  483 
       170.       4.18      1.281      0.179                      O0962  2  484 
       170.       4.23      0.883      0.198                      O0962  2  485 
       170.       4.28      0.900      0.139                      O0962  2  486 
       170.       4.31      1.237      0.238                      O0962  2  487 
       170.       4.35      1.255      0.159                      O0962  2  488 
       170.       4.38      1.452      0.159                      O0962  2  489 
       170.       4.42      0.954      0.179                      O0962  2  490 
       170.       4.48      1.012      0.119                      O0962  2  491 
       170.       4.53      0.970      0.198                      O0962  2  492 
       170.       4.58      1.047      0.159                      O0962  2  493 
       170.       4.63      0.847      0.139                      O0962  2  494 
       170.       4.66      1.044      0.178                      O0962  2  495 
       170.       4.70      1.122      0.139                      O0962  2  496 
       170.       4.72      1.438      0.119                      O0962  2  497 
       170.       4.76      1.477      0.099                      O0962  2  498 
       170.       4.79      1.475      0.119                      O0962  2  499 
       170.       4.82      1.355      0.119                      O0962  2  500 
       170.       4.87      1.333      0.080                      O0962  2  501 
       170.       4.91      1.272      0.099                      O0962  2  502 
       170.       4.95      1.270      0.099                      O0962  2  503 
       170.       4.98      1.210      0.139                      O0962  2  504 
       170.       5.02      1.208      0.198                      O0962  2  505 
       170.       5.08      1.245      0.159                      O0962  2  506 
       170.       5.18      1.698      0.119                      O0962  2  507 
       170.       5.22      1.220      0.139                      O0962  2  508 
       170.       5.27      1.714      0.079                      O0962  2  509 
       170.       5.30      1.713      0.159                      O0962  2  510 
       170.       5.32      0.859      0.218                      O0962  2  511 
       170.       5.34      1.057      0.198                      O0962  2  512 
       170.       5.35      2.544      0.179                      O0962  2  513 
       170.       5.36      5.243      0.298                      O0962  2  514 
       170.       5.37      6.035      0.258                      O0962  2  515 
       170.       5.38      5.063      0.139                      O0962  2  516 
       170.       5.39      4.586      0.238                      O0962  2  517 
       170.       5.40      1.848      0.159                      O0962  2  518 
       170.       5.41      1.034      0.139                      O0962  2  519 
       170.       5.46      1.052      0.119                      O0962  2  520 
       170.       5.48      1.369      0.159                      O0962  2  521 
       170.       5.54      1.287      0.119                      O0962  2  522 
       170.       5.57      0.551      0.139                      O0962  2  523 
       170.       5.62      0.808      0.139                      O0962  2  524 
       170.       5.65      0.906      0.159                      O0962  2  525 
       170.       5.67      1.202      0.060                      O0962  2  526 
       170.       5.73      0.823      0.079                      O0962  2  527 
       170.       5.78      2.012      0.198                      O0962  2  528 
       170.       5.82      0.621      0.159                      O0962  2  529 
       170.       5.86      0.798      0.139                      O0962  2  530 
       170.       5.91      0.895      0.179                      O0962  2  531 
       170.       5.93      1.291      0.198                      O0962  2  532 
       170.       5.95      2.838      0.198                      O0962  2  533 
       170.       5.98      2.817      0.159                      O0962  2  534 
       170.       6.00      1.903      0.178                      O0962  2  535 
       170.       6.02      0.871      0.139                      O0962  2  536 
       170.       6.05      0.592      0.139                      O0962  2  537 
       170.       6.06      3.667      0.119                      O0962  2  538 
       170.       6.08      4.698      0.178                      O0962  2  539 
       170.       6.09      4.420      0.179                      O0962  2  540 
       170.       6.10      2.316      0.199                      O0962  2  541 
       170.       6.13      1.898      0.179                      O0962  2  542 
       170.       6.16      1.342      0.179                      O0962  2  543 
       170.       6.18      0.984      0.159                      O0962  2  544 
       170.       6.23      0.664      0.199                      O0962  2  545 
       170.       6.26      0.881      0.099                      O0962  2  546 
       170.       6.30      1.019      0.139                      O0962  2  547 
       170.       6.33      1.077      0.178                      O0962  2  548 
       170.       6.38      0.837      0.198                      O0962  2  549 
       170.       6.43      0.636      0.139                      O0962  2  550 
       170.       6.48      0.991      0.139                      O0962  2  551 
       170.       6.58      0.670      0.179                      O0962  2  552 
       170.       6.63      4.458      0.158                      O0962  2  553 
       170.       6.68      1.222      0.199                      O0962  2  554 
       170.       6.71      1.657      0.159                      O0962  2  555 
       170.       6.72      2.192      0.099                      O0962  2  556 
       170.       6.76      4.849      0.218                      O0962  2  557 
       170.       6.78      6.019      0.298                      O0962  2  558 
       170.       6.80      7.170      0.318                      O0962  2  559 
       170.       6.83      4.986      0.199                      O0962  2  560 
       170.       6.84      7.743      0.417                      O0962  2  561 
       170.       6.86      5.877      0.178                      O0962  2  562 
       170.       6.88      4.131      0.258                      O0962  2  563 
       170.       6.90      2.225      0.159                      O0962  2  564 
       170.       6.91      1.609      0.119                      O0962  2  565 
       170.       6.94      1.291      0.179                      O0962  2  566 
       170.       6.98      1.686      0.179                      O0962  2  567 
       170.       7.03      2.716      0.139                      O0962  2  568 
       170.       7.09      1.860      0.159                      O0962  2  569 
       170.       7.18      1.519      0.119                      O0962  2  570 
       170.       7.29      1.257      0.079                      O0962  2  571 
       170.       7.39      1.273      0.159                      O0962  2  572 
       170.       7.48      6.488      0.198                      O0962  2  573 
       170.       7.59      9.003      0.338                      O0962  2  574 
       170.       7.69      9.733      0.496                      O0962  2  575 
ENDDATA            566          0                                 O0962  2  576 
ENDSUBENT          575          0                                 O0962  299999 
SUBENT        O0962003   20150311                             O054O0962  3    1 
BIB                  5          5                                 O0962  3    2 
REACTION   (14-SI-28(A,EL)14-SI-28,,DA)                           O0962  3    3 
SAMPLE     A 200-nanometers thick silicon target was used.        O0962  3    4 
STATUS     (CURVE).Fig 3a of J,NP/A,678,3,2000                    O0962  3    5 
HISTORY    (20150311A).Data were re-digitized                     O0962  3    6 
ERR-ANALYS (DATA-ERR).No information on source of uncertainty     O0962  3    7 
ENDBIB               5          0                                 O0962  3    8 
NOCOMMON             0          0                                 O0962  3    9 
DATA                 4        114                                 O0962  3   10 
EN         ANG        DATA       DATA-ERR                         O0962  3   11 
MEV        ADEG       MB/SR      MB/SR                            O0962  3   12 
       5.96      30.68  7.359E+03  3.352E+02                      O0962  3   13 
       5.96      36.67  3.575E+03  1.632E+02                      O0962  3   14 
       5.96      41.78  1.796E+03  1.047E+02                      O0962  3   15 
       5.96      47.62  1.132E+03  3.712E+01                      O0962  3   16 
       5.96      50.57  1.080E+03  6.292E+01                      O0962  3   17 
       5.96      52.77  7.232E+02  2.841E+01                      O0962  3   18 
       5.96      55.73  7.676E+02  5.433E+01                      O0962  3   19 
       5.96      58.30  6.074E+02  3.158E+01                      O0962  3   20 
       5.96      60.88  5.138E+02  2.459E+01                      O0962  3   21 
       5.96      63.64  4.288E+02  2.230E+01                      O0962  3   22 
       5.96      66.39  3.485E+02  1.812E+01                      O0962  3   23 
       5.96      69.14  3.008E+02  1.180E+01                      O0962  3   24 
       5.96      71.89  2.380E+02  1.472E+01                      O0962  3   25 
       5.96      74.64  1.909E+02  1.181E+01                      O0962  3   26 
       5.96      77.06  1.726E+02  1.191E+01                      O0962  3   27 
       5.96      79.46  1.470E+02  7.646E+00                      O0962  3   28 
       5.96      82.05  1.312E+02  6.272E+00                      O0962  3   29 
       5.96      84.63  1.080E+02  9.011E+00                      O0962  3   30 
       5.96      87.43  1.337E+02  4.540E+00                      O0962  3   31 
       5.96      89.67  1.138E+02  4.651E+00                      O0962  3   32 
       5.96      92.28  1.216E+02  8.399E+00                      O0962  3   33 
       5.96      95.04  1.078E+02  3.532E+00                      O0962  3   34 
       5.96      99.89  1.035E+02  7.887E+00                      O0962  3   35 
       5.96     104.92  1.020E+02  7.771E+00                      O0962  3   36 
       5.96     107.88  1.097E+02  4.491E+00                      O0962  3   37 
       5.96     109.95  1.006E+02  6.226E+00                      O0962  3   38 
       5.96     112.21  1.053E+02  5.031E+00                      O0962  3   39 
       5.96     114.79  8.793E+01  6.221E+00                      O0962  3   40 
       5.96     117.38  8.004E+01  6.688E+00                      O0962  3   41 
       5.96     119.27  6.506E+01  3.789E+00                      O0962  3   42 
       5.96     121.69  6.417E+01  4.141E+00                      O0962  3   43 
       5.96     124.43  4.687E+01  2.906E+00                      O0962  3   44 
       5.96     126.49  3.861E+01  3.500E+00                      O0962  3   45 
       5.96     128.90  3.354E+01  2.374E+00                      O0962  3   46 
       5.96     131.29  2.533E+01  2.669E+00                      O0962  3   47 
       5.96     133.52  2.115E+01  1.886E+00                      O0962  3   48 
       5.96     136.08  1.445E+01  1.102E+00                      O0962  3   49 
       5.96     138.15  1.272E+01  1.061E+00                      O0962  3   50 
       5.96     140.52  8.024E+00  7.867E-01                      O0962  3   51 
       5.96     142.81  1.112E+01  8.484E-01                      O0962  3   52 
       5.96     147.21  1.821E+01  1.786E+00                      O0962  3   53 
       5.96     151.65  3.973E+01  3.543E+00                      O0962  3   54 
       5.96     152.40  6.380E+01  1.263E+00                      O0962  3   55 
       5.96     156.03  5.505E+01  4.594E+00                      O0962  3   56 
       5.96     160.06  8.048E+01  2.733E+00                      O0962  3   57 
       5.96     164.44  1.086E+02  9.061E+00                      O0962  3   58 
       5.96     169.32  1.325E+02  4.337E+00                      O0962  3   59 
       5.96     172.97  1.388E+02  7.606E+00                      O0962  3   60 
       6.80      48.35  9.210E+02  6.312E+01                      O0962  3   61 
       6.80      53.50  5.673E+02  2.927E+01                      O0962  3   62 
       6.80      58.81  3.494E+02  2.144E+01                      O0962  3   63 
       6.80      64.13  2.109E+02  6.874E+00                      O0962  3   64 
       6.80      69.94  1.101E+02  5.996E+00                      O0962  3   65 
       6.80      75.09  6.691E+01  3.036E+00                      O0962  3   66 
       6.80      80.28  6.214E+01  2.420E+00                      O0962  3   67 
       6.80      85.32  6.812E+01  2.295E+00                      O0962  3   68 
       6.80      90.55  7.770E+01  3.696E+00                      O0962  3   69 
       6.80      95.26  1.019E+02  4.138E+00                      O0962  3   70 
       6.80     100.48  1.066E+02  4.330E+00                      O0962  3   71 
       6.80     105.50  9.967E+01  3.881E+00                      O0962  3   72 
       6.80     110.34  8.550E+01  2.234E+00                      O0962  3   73 
       6.80     115.15  6.053E+01  3.721E+00                      O0962  3   74 
       6.80     119.78  3.957E+01  1.604E+00                      O0962  3   75 
       6.80     124.73  2.149E+01  1.323E+00                      O0962  3   76 
       6.80     129.66  9.317E+00  7.714E-01                      O0962  3   77 
       6.80     134.37  1.099E+01  4.467E-01                      O0962  3   78 
       6.80     138.78  2.088E+01  1.338E+00                      O0962  3   79 
       6.80     143.21  4.182E+01  2.679E+00                      O0962  3   80 
       6.80     146.92  7.149E+01  4.583E+00                      O0962  3   81 
       6.80     151.66  1.106E+02  7.097E+00                      O0962  3   82 
       6.80     155.68  1.366E+02  1.128E+01                      O0962  3   83 
       6.80     160.22  1.756E+02  1.343E+01                      O0962  3   84 
       6.80     164.58  2.084E+02  1.336E+01                      O0962  3   85 
       6.80     169.29  2.524E+02  1.375E+01                      O0962  3   86 
       6.80     173.45  2.522E+02  1.618E+01                      O0962  3   87 
       6.85      31.28  5.319E+03  2.774E+02                      O0962  3   88 
       6.85      36.91  2.560E+03  1.659E+02                      O0962  3   89 
       6.85      42.56  1.353E+03  8.411E+01                      O0962  3   90 
       6.85      48.39  7.910E+02  8.958E+01                      O0962  3   91 
       6.85      53.89  5.357E+02  2.453E+01                      O0962  3   92 
       6.85      56.64  4.235E+02  3.546E+01                      O0962  3   93 
       6.85      59.38  3.304E+02  2.056E+01                      O0962  3   94 
       6.85      64.71  2.121E+02  8.707E+00                      O0962  3   95 
       6.85      70.21  1.446E+02  6.954E+00                      O0962  3   96 
       6.85      75.37  1.055E+02  5.814E+00                      O0962  3   97 
       6.85      82.98  8.730E+01  5.426E+00                      O0962  3   98 
       6.85      85.77  9.456E+01  5.209E+00                      O0962  3   99 
       6.85      90.83  1.163E+02  6.410E+00                      O0962  3  100 
       6.85      96.03  1.177E+02  5.664E+00                      O0962  3  101 
       6.85     100.88  1.071E+02  5.900E+00                      O0962  3  102 
       6.85     106.07  9.483E+01  5.900E+00                      O0962  3  103 
       6.85     108.31  8.071E+01  5.016E+00                      O0962  3  104 
       6.85     113.31  6.552E+01  4.542E+00                      O0962  3  105 
       6.85     115.74  6.726E+01  3.710E+00                      O0962  3  106 
       6.85     118.17  6.678E+01  4.634E+00                      O0962  3  107 
       6.85     120.60  6.456E+01  4.480E+00                      O0962  3  108 
       6.85     122.66  5.758E+01  3.994E+00                      O0962  3  109 
       6.85     125.07  4.901E+01  2.351E+00                      O0962  3  110 
       6.85     127.31  4.430E+01  3.071E+00                      O0962  3  111 
       6.85     129.91  4.340E+01  3.009E+00                      O0962  3  112 
       6.85     132.33  3.794E+01  1.738E+00                      O0962  3  113 
       6.85     134.72  2.824E+01  1.111E+00                      O0962  3  114 
       6.85     136.94  2.088E+01  1.089E+00                      O0962  3  115 
       6.85     139.53  1.900E+01  1.592E+00                      O0962  3  116 
       6.85     141.40  1.453E+01  1.216E+00                      O0962  3  117 
       6.85     143.77  9.210E+00  1.392E+00                      O0962  3  118 
       6.85     146.22  1.067E+01  9.708E-01                      O0962  3  119 
       6.85     147.65  1.451E+01  1.534E+00                      O0962  3  120 
       6.85     152.28  3.831E+01  4.623E+00                      O0962  3  121 
       6.85     156.19  7.999E+01  7.285E+00                      O0962  3  122 
       6.85     160.78  1.470E+02  1.231E+01                      O0962  3  123 
       6.85     164.83  2.364E+02  1.980E+01                      O0962  3  124 
       6.85     169.72  3.088E+02  1.919E+01                      O0962  3  125 
       6.85     173.21  3.673E+02  3.340E+01                      O0962  3  126 
ENDDATA            116          0                                 O0962  3  127 
ENDSUBENT          126          0                                 O0962  399999 
SUBENT        O0962004   20150311                             O054O0962  4    1 
BIB                  5          5                                 O0962  4    2 
REACTION   (14-SI-28(A,EL)14-SI-28,,DA)                           O0962  4    3 
SAMPLE     A 900 nanometers thick silicon target was used.        O0962  4    4 
STATUS     (CURVE).Fig 3b of J,NP/A,678,3,2000                    O0962  4    5 
HISTORY    (20150311A).Data were re-digitized                     O0962  4    6 
ERR-ANALYS (DATA-ERR).No information on source of uncertainty     O0962  4    7 
ENDBIB               5          0                                 O0962  4    8 
NOCOMMON             0          0                                 O0962  4    9 
DATA                 4        157                                 O0962  4   10 
EN         ANG        DATA       DATA-ERR                         O0962  4   11 
MEV        ADEG       MB/SR      MB/SR                            O0962  4   12 
       5.96      57.54  9.457E+02  6.164E+01                      O0962  4   13 
       5.96      61.91  6.462E+02  3.574E+01                      O0962  4   14 
       5.96      65.80  5.002E+02  3.011E+01                      O0962  4   15 
       5.96      74.53  3.306E+02  8.483E+00                      O0962  4   16 
       5.96      80.62  2.257E+02  6.914E+00                      O0962  4   17 
       5.96      84.94  1.978E+02  8.039E+00                      O0962  4   18 
       5.96      89.06  1.424E+02  7.877E+00                      O0962  4   19 
       5.96      92.62  1.343E+02  4.215E+00                      O0962  4   20 
       5.96      97.19  1.135E+02  5.453E+00                      O0962  4   21 
       5.96     101.11  9.694E+01  5.159E+00                      O0962  4   22 
       5.96     105.06  9.329E+01  6.519E+00                      O0962  4   23 
       5.96     108.56  7.299E+01  3.482E+00                      O0962  4   24 
       5.96     112.79  7.321E+01  3.111E+00                      O0962  4   25 
       5.96     116.77  7.537E+01  3.622E+00                      O0962  4   26 
       5.96     120.20  7.332E+01  8.848E+00                      O0962  4   27 
       5.96     124.01  6.805E+01  8.228E+00                      O0962  4   28 
       5.96     127.92  5.694E+01  3.022E+00                      O0962  4   29 
       5.96     131.46  5.258E+01  1.672E+00                      O0962  4   30 
       5.96     135.13  4.683E+01  2.748E+00                      O0962  4   31 
       5.96     136.97  4.512E+01  1.655E+00                      O0962  4   32 
       5.96     141.05  4.297E+01  1.832E+00                      O0962  4   33 
       5.96     144.49  4.180E+01  2.453E+00                      O0962  4   34 
       5.96     146.99  4.131E+01  2.434E+00                      O0962  4   35 
       5.96     149.93  4.506E+01  1.914E+00                      O0962  4   36 
       5.96     154.59  4.859E+01  1.965E+00                      O0962  4   37 
       5.96     158.86  5.462E+01  2.219E+00                      O0962  4   38 
       5.96     162.46  6.017E+01  1.851E+00                      O0962  4   39 
       5.96     166.25  7.743E+01  3.516E+00                      O0962  4   40 
       5.96     171.02  8.010E+01  2.865E+00                      O0962  4   41 
       5.96     175.04  9.437E+01  3.834E+00                      O0962  4   42 
       6.80      57.61  6.938E+02  4.052E+01                      O0962  4   43 
       6.80      59.66  5.643E+02  2.661E+01                      O0962  4   44 
       6.80      62.13  5.007E+02  2.924E+01                      O0962  4   45 
       6.80      63.93  4.265E+02  2.485E+01                      O0962  4   46 
       6.80      66.00  3.652E+02  1.732E+01                      O0962  4   47 
       6.80      70.10  2.491E+02  2.558E+00                      O0962  4   48 
       6.80      72.18  2.177E+02  1.034E+01                      O0962  4   49 
       6.80      74.72  1.605E+02  6.438E+00                      O0962  4   50 
       6.80      76.28  1.470E+02  8.794E+00                      O0962  4   51 
       6.80      78.37  1.366E+02  9.453E+00                      O0962  4   52 
       6.80      80.57  1.188E+02  8.227E+00                      O0962  4   53 
       6.80      82.65  1.038E+02  7.222E+00                      O0962  4   54 
       6.80      84.65  7.310E+01  5.871E+00                      O0962  4   55 
       6.80      86.70  6.007E+01  4.743E+00                      O0962  4   56 
       6.80      88.96  6.156E+01  3.081E+00                      O0962  4   57 
       6.80      90.94  6.246E+01  6.427E+00                      O0962  4   58 
       6.80      92.79  6.113E+01  4.827E+00                      O0962  4   59 
       6.80      94.89  5.921E+01  7.789E+00                      O0962  4   60 
       6.80      96.74  5.825E+01  4.330E+00                      O0962  4   61 
       6.80      98.72  5.671E+01  3.946E+00                      O0962  4   62 
       6.80     101.14  6.542E+01  5.984E+00                      O0962  4   63 
       6.80     103.01  6.880E+01  5.155E+00                      O0962  4   64 
       6.80     104.62  7.350E+01  6.845E+00                      O0962  4   65 
       6.80     110.47  7.876E+01  5.480E+00                      O0962  4   66 
       6.80     112.71  7.667E+01  4.477E+00                      O0962  4   67 
       6.80     114.92  6.946E+01  5.151E+00                      O0962  4   68 
       6.80     116.77  6.975E+01  5.842E+00                      O0962  4   69 
       6.80     118.49  6.863E+01  3.625E+00                      O0962  4   70 
       6.80     120.17  6.124E+01  3.235E+00                      O0962  4   71 
       6.80     121.99  5.577E+01  2.649E+00                      O0962  4   72 
       6.80     123.91  4.583E+01  3.677E+00                      O0962  4   73 
       6.80     125.98  4.005E+01  1.900E+00                      O0962  4   74 
       6.80     127.65  3.412E+01  1.708E+00                      O0962  4   75 
       6.80     128.14  3.015E+01  1.211E+00                      O0962  4   76 
       6.80     128.64  2.734E+01  1.234E+00                      O0962  4   77 
       6.80     129.67  2.569E+01  9.032E-01                      O0962  4   78 
       6.80     130.56  2.293E+01  1.463E+00                      O0962  4   79 
       6.80     131.85  2.047E+01  1.301E+00                      O0962  4   80 
       6.80     133.54  1.883E+01  9.975E-01                      O0962  4   81 
       6.80     135.86  1.555E+01  9.919E-01                      O0962  4   82 
       6.80     137.33  1.661E+01  1.242E+00                      O0962  4   83 
       6.80     138.75  2.192E+01  2.642E+00                      O0962  4   84 
       6.80     138.78  1.618E+01  7.652E-01                      O0962  4   85 
       6.80     141.01  2.258E+01  1.990E+00                      O0962  4   86 
       6.80     142.36  2.488E+01  2.315E+00                      O0962  4   87 
       6.80     144.69  3.132E+01  1.488E+00                      O0962  4   88 
       6.80     145.66  3.634E+01  3.131E+00                      O0962  4   89 
       6.80     146.61  3.883E+01  3.127E+00                      O0962  4   90 
       6.80     147.19  4.483E+01  2.680E+00                      O0962  4   91 
       6.80     148.52  4.693E+01  3.712E+00                      O0962  4   92 
       6.80     150.03  5.500E+01  3.556E+00                      O0962  4   93 
       6.80     151.66  6.314E+01  4.381E+00                      O0962  4   94 
       6.80     153.43  7.248E+01  4.623E+00                      O0962  4   95 
       6.80     154.56  8.944E+01  5.760E+00                      O0962  4   96 
       6.80     156.03  9.409E+01  5.191E+00                      O0962  4   97 
       6.80     156.84  1.005E+02  4.077E+00                      O0962  4   98 
       6.80     158.71  1.063E+02  7.871E+00                      O0962  4   99 
       6.80     160.62  1.265E+02  6.947E+00                      O0962  4  100 
       6.80     161.85  1.416E+02  6.410E+00                      O0962  4  101 
       6.80     163.81  1.323E+02  9.186E+00                      O0962  4  102 
       6.80     163.86  1.543E+02  1.151E+01                      O0962  4  103 
       6.80     167.71  1.580E+02  7.930E+00                      O0962  4  104 
       6.80     169.05  1.654E+02  9.877E+00                      O0962  4  105 
       6.80     170.77  1.705E+02  9.362E+00                      O0962  4  106 
       6.80     173.05  1.839E+02  6.525E+00                      O0962  4  107 
       6.80     174.85  2.328E+02  2.167E+01                      O0962  4  108 
       6.85      55.19  7.744E+02  3.161E+01                      O0962  4  109 
       6.85      57.68  6.162E+02  4.706E+01                      O0962  4  110 
       6.85      59.54  5.797E+02  4.006E+01                      O0962  4  111 
       6.85      61.90  5.133E+02  2.100E+01                      O0962  4  112 
       6.85      64.04  4.004E+02  1.645E+01                      O0962  4  113 
       6.85      66.03  3.295E+02  1.126E+01                      O0962  4  114 
       6.85      69.85  2.308E+02  1.261E+01                      O0962  4  115 
       6.85      72.04  2.072E+02  5.594E+00                      O0962  4  116 
       6.85      74.86  1.562E+02  7.482E+00                      O0962  4  117 
       6.85      76.70  1.384E+02  6.628E+00                      O0962  4  118 
       6.85      78.78  1.498E+02  7.201E+00                      O0962  4  119 
       6.85      80.73  1.086E+02  1.230E+01                      O0962  4  120 
       6.85      82.88  8.584E+01  9.704E+00                      O0962  4  121 
       6.85      84.88  7.207E+01  4.468E+00                      O0962  4  122 
       6.85      86.72  6.470E+01  3.548E+00                      O0962  4  123 
       6.85      89.01  7.845E+01  5.065E+00                      O0962  4  124 
       6.85      90.71  7.632E+01  1.034E+01                      O0962  4  125 
       6.85      93.05  6.364E+01  3.501E+00                      O0962  4  126 
       6.85      94.61  6.753E+01  5.633E+00                      O0962  4  127 
       6.85      96.99  6.480E+01  4.035E+00                      O0962  4  128 
       6.85      99.22  6.430E+01  6.792E+00                      O0962  4  129 
       6.85     101.15  7.392E+01  1.231E+01                      O0962  4  130 
       6.85     103.37  7.285E+01  4.523E+00                      O0962  4  131 
       6.85     104.57  7.281E+01  4.514E+00                      O0962  4  132 
       6.85     110.57  7.658E+01  8.642E+00                      O0962  4  133 
       6.85     112.41  6.561E+01  3.615E+00                      O0962  4  134 
       6.85     114.64  6.686E+01  4.633E+00                      O0962  4  135 
       6.85     116.87  6.768E+01  2.649E+00                      O0962  4  136 
       6.85     118.42  6.993E+01  4.341E+00                      O0962  4  137 
       6.85     120.56  5.492E+01  4.204E+00                      O0962  4  138 
       6.85     122.23  4.833E+01  3.677E+00                      O0962  4  139 
       6.85     124.25  4.280E+01  2.654E+00                      O0962  4  140 
       6.85     125.76  3.921E+01  2.710E+00                      O0962  4  141 
       6.85     127.77  3.404E+01  2.858E+00                      O0962  4  142 
       6.85     128.92  2.977E+01  4.030E+00                      O0962  4  143 
       6.85     129.72  2.501E+01  2.817E+00                      O0962  4  144 
       6.85     133.62  2.258E+01  2.219E+00                      O0962  4  145 
       6.85     134.97  2.096E+01  1.453E+00                      O0962  4  146 
       6.85     137.34  1.945E+01  2.935E+00                      O0962  4  147 
       6.85     139.39  1.905E+01  2.730E+00                      O0962  4  148 
       6.85     140.91  1.816E+01  1.785E+00                      O0962  4  149 
       6.85     142.69  2.203E+01  3.157E+00                      O0962  4  150 
       6.85     144.64  2.744E+01  2.301E+00                      O0962  4  151 
       6.85     145.55  3.177E+01  3.362E+00                      O0962  4  152 
       6.85     147.14  3.702E+01  2.827E+00                      O0962  4  153 
       6.85     148.38  4.257E+01  2.223E+00                      O0962  4  154 
       6.85     149.29  4.929E+01  3.769E+00                      O0962  4  155 
       6.85     151.40  5.938E+01  4.974E+00                      O0962  4  156 
       6.85     152.83  7.013E+01  5.356E+00                      O0962  4  157 
       6.85     154.41  7.903E+01  9.887E+00                      O0962  4  158 
       6.85     155.83  9.210E+01  5.968E+00                      O0962  4  159 
       6.85     157.22  9.905E+01  1.196E+01                      O0962  4  160 
       6.85     158.45  1.087E+02  1.168E+01                      O0962  4  161 
       6.85     160.40  1.336E+02  1.111E+01                      O0962  4  162 
       6.85     163.17  1.485E+02  7.729E+00                      O0962  4  163 
       6.85     165.09  1.651E+02  9.623E+00                      O0962  4  164 
       6.85     165.82  1.874E+02  1.094E+01                      O0962  4  165 
       6.85     167.54  1.949E+02  1.634E+01                      O0962  4  166 
       6.85     169.28  2.138E+02  1.478E+01                      O0962  4  167 
       6.85     170.98  2.066E+02  1.580E+01                      O0962  4  168 
       6.85     172.38  2.222E+02  1.224E+01                      O0962  4  169 
ENDDATA            159          0                                 O0962  4  170 
ENDSUBENT          169          0                                 O0962  499999 
ENDENTRY             4          0                                 O096299999999 
