ENTRY            O0508   20010115                             0000O050800000001 
SUBENT        O0508001   20010115                             0000O050800100001 
BIB                 13         35                                 O050800100002 
TITLE      Inclusive (P,A) Reactions on Al-27,Co-59 and Au-197 at O050800100003 
           Incident Energies of 120,160 and 200 MeV.              O050800100004 
AUTHOR     (A.A.COWLEY,G.J.ARENDSE,J.W.KOEN,W.A.RICHTER,          O050800100005 
           J.A.STANDER,G.F.STEYN,P.DEMETRIOU,P.E.HODGSON,         O050800100006 
           Y.WATANABE)                                            O050800100007 
INSTITUTE  (3SAFSTL)                                              O050800100008 
           (3SAFNAC)                                              O050800100009 
           (2UK OXF)                                              O050800100010 
           (2JPNKYU)                                              O050800100011 
REFERENCE  (J,PR/C,54,778,1996)                                   O050800100012 
HISTORY    (19990318C)                                            O050800100013 
           (19991117A) Date is Corrected                          O050800100014 
           (20001125A) Subentry O0508004 has Been Corrected       O050800100015 
           According to O.Schwerer's remarks.                     O050800100016 
           (20010115U) Last checking has been done.               O050800100017 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O050800100018 
           Experiments.                                           O050800100019 
SAMPLE     The Self-Supporting Targets were Metals of Natural     O050800100020 
           Elements (100% OCCURRENCE OF THE ISOTOPE OF INTEREST)  O050800100021 
           Of Thickness in the Range 1-4 mg/cm**2.                O050800100022 
ADD-RES    (COMP).A Statistical Multistep Direct Reaction Theory. O050800100023 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O050800100024 
           Silicon Surface Barrier Detector Followed by Three     O050800100025 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O050800100026 
            2 mm Silicon Surface Barrier Veto Detector was Used.  O050800100027 
           Particle Identification was Achieved with a Standard   O050800100028 
           Del'Ta E-E Technique in Which Various Combinations of  O050800100029 
           The Detector in the Telescope were Used to Measure     O050800100030 
           Energy Loss and Total Energy of the Ejectiles.         O050800100031 
FACILITY   (ISOCY,3SAFNAC)                                        O050800100032 
METHOD     (SITA)                                                 O050800100033 
           (EDE)                                                  O050800100034 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O050800100035 
           Targets Up to 8%.                                      O050800100036 
STATUS     (TABLE).Received from a.A.Cowley.                      O050800100037 
ENDBIB              35          0                                 O050800100038 
COMMON               1          3                                 O050800100039 
ERR-1                                                             O050800100040 
PER-CENT                                                          O050800100041 
         8.                                                       O050800100042 
ENDCOMMON            3          0                                 O050800100043 
ENDSUBENT           42          0                                 O050800199999 
SUBENT        O0508002   20010115                             0000O050800200001 
BIB                  3          3                                 O050800200002 
REACTION   (27-CO-59(P,X)2-HE-4,,DA/DE)                           O050800200003 
EN-SEC     (E,A)                                                  O050800200004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O050800200005 
ENDBIB               3          0                                 O050800200006 
NOCOMMON             0          0                                 O050800200007 
DATA                 5        624                                 O050800200008 
EN         ANG        E          DATA       ERR-T                 O050800200009 
       200.        50.       115. 1.6525E-03 1.2756E-04           O050800300542 
       200.        50.       120. 1.1143E-03 1.0472E-04           O050800300543 
       200.        50.       125. 8.4521E-04 9.1175E-05           O050800300544 
       200.        50.       130. 6.7586E-04 8.1512E-05           O050800300545 
       200.        50.       135. 4.1728E-04 6.4035E-05           O050800300546 
       200.        50.       140. 3.1781E-04 5.5875E-05           O050800300547 
       200.        50.       145. 2.3828E-04 4.8373E-05           O050800300548 
       200.        50.       150. 1.6873E-04 4.1953E-05           O050800300549 
       200.        50.       155. 7.9383E-05 2.7913E-05           O050800300550 
       200.        50.       160. 5.6218E-05  3.228E-05           O050800300551 
       200.        60.        26.     0.8716 2.9383E-03           O050800300552 
       200.        60.        30.     0.5677 2.4095E-03           O050800300553 
       200.        60.        35.     0.2921  1.702E-03           O050800300554 
       200.        60.        40.     0.1816 1.3505E-03           O050800300555 
       200.        60.        45.     0.1191 1.0806E-03           O050800300556 
       200.        60.        50. 8.1606E-02  9.414E-04           O050800300557 
       200.        60.        55. 5.5085E-02 7.2539E-04           O050800300558 
       200.        60.        60. 3.7626E-02 6.3348E-04           O050800300559 
       200.        60.        65. 2.6008E-02 4.9517E-04           O050800300560 
       200.        60.        70.  1.877E-02 4.4527E-04           O050800300561 
       200.        60.        75. 1.2673E-02 3.5434E-04           O050800300562 
       200.        60.        80. 9.4434E-03 3.0549E-04           O050800300563 
       200.        60.        85. 6.4817E-03 2.5284E-04           O050800300564 
       200.        60.        90. 4.6448E-03 2.1386E-04           O050800300565 
       200.        60.        95. 3.6074E-03 1.8833E-04           O050800300566 
       200.        60.       100. 2.7032E-03 1.6795E-04           O050800300567 
       200.        60.       105. 1.7702E-03 1.3179E-04           O050800300568 
       200.        60.       110. 1.3142E-03 1.1351E-04           O050800300569 
       200.        60.       115. 5.3321E-04 7.2273E-05           O050800300570 
       200.        60.       120. 6.1185E-04 7.7398E-05           O050800300571 
       200.        60.       125. 4.3398E-04 6.5165E-05           O050800300572 
       200.        60.       130. 2.6618E-04 5.1024E-05           O050800300573 
       200.        60.       135. 1.9709E-04 4.3897E-05           O050800300574 
       200.        60.       140. 1.3792E-04 3.6714E-05           O050800300575 
       200.        60.       145. 7.8785E-05 2.7744E-05           O050800300576 
       200.        60.       150. 1.2553E-04 3.6093E-05           O050800300577 
       200.        60.       155. 1.9686E-05 1.3865E-05           O050800300578 
       200.        60.       160. 5.5766E-05 3.2068E-05           O050800300579 
       200.        80.        26.     0.8108 1.8397E-03           O050800300580 
       200.        80.        30.     0.4853 1.4462E-03           O050800300581 
       200.        80.        35.     0.2249 9.6959E-04           O050800300582 
       200.        80.        40.     0.1305 7.4314E-04           O050800300583 
       200.        80.        45. 8.1095E-02 5.7878E-04           O050800300584 
       200.        80.        50. 5.0908E-02  4.827E-04           O050800300585 
       200.        80.        55. 3.3308E-02 3.6619E-04           O050800300586 
       200.        80.        60. 2.1036E-02  3.075E-04           O050800300587 
       200.        80.        65. 1.3571E-02  2.322E-04           O050800300588 
       200.        80.        70. 9.0158E-03 2.0033E-04           O050800300589 
       200.        80.        75. 5.7382E-03 1.5479E-04           O050800300590 
       200.        80.        80.  3.982E-03 1.2878E-04           O050800300591 
       200.        80.        85. 2.6911E-03 1.0576E-04           O050800300592 
       200.        80.        90. 1.9417E-03 8.9762E-05           O050800300593 
       200.        80.        95. 1.0761E-03 6.6776E-05           O050800300594 
       200.        80.       100. 8.5222E-04  6.122E-05           O050800300595 
       200.        80.       105. 4.4062E-04 4.2684E-05           O050800300596 
       200.        80.       110. 2.9732E-04 3.5048E-05           O050800300597 
       200.        80.       115. 1.5899E-04  2.562E-05           O050800300598 
       200.        80.       120. 1.2156E-04 2.2396E-05           O050800300599 
       200.        80.       125. 7.5449E-05 1.7639E-05           O050800300600 
       200.        80.       130. 3.3405E-05 1.1734E-05           O050800300601 
       200.        80.       135.  4.193E-05 1.3144E-05           O050800300602 
       200.        80.       140. 1.6626E-05 8.2753E-06           O050800300603 
       200.        80.       145. 1.6621E-05 8.2726E-06           O050800300604 
       200.        80.       150. 1.3258E-05 7.6148E-06           O050800300605 
       200.       100.        26.     0.6744 1.0789E-03           O050800300606 
       200.       100.        30.     0.3516  7.916E-04           O050800300607 
       200.       100.        35.     0.1396 4.9126E-04           O050800300608 
       200.       100.        40. 7.3584E-02 3.5889E-04           O050800300609 
       200.       100.        45. 4.2347E-02 2.6896E-04           O050800300610 
       200.       100.        50. 2.4618E-02 2.1586E-04           O050800300611 
       200.       100.        55. 1.5524E-02 1.6076E-04           O050800300612 
       200.       100.        60. 8.5042E-03 1.2573E-04           O050800300613 
       200.       100.        65.  5.138E-03 9.1879E-05           O050800300614 
       200.       100.        70. 3.5573E-03 8.0923E-05           O050800300615 
       200.       100.        75. 1.9288E-03  5.771E-05           O050800300616 
       200.       100.        80. 1.6372E-03 5.3102E-05           O050800300617 
       200.       100.        85. 7.7358E-04 3.6465E-05           O050800300618 
       200.       100.        90. 5.2122E-04 2.9907E-05           O050800300619 
       200.       100.        95. 3.2508E-04 2.3602E-05           O050800300620 
       200.       100.       100. 1.7984E-04 1.8085E-05           O050800300621 
       200.       100.       105. 1.3804E-04 1.5364E-05           O050800300622 
       200.       100.       110. 6.5515E-05  1.058E-05           O050800300623 
       200.       100.       115. 3.6179E-05 7.8593E-06           O050800300624 
       200.       100.       120. 1.7218E-05 5.4204E-06           O050800300625 
       200.       100.       125. 6.8836E-06 3.4262E-06           O050800300626 
       200.       100.       130. 1.0321E-05 4.1943E-06           O050800300627 
       200.       100.       135. 8.5971E-06 3.8274E-06           O050800300628 
       200.       100.       140. 1.7188E-06  1.711E-06           O050800300629 
       200.       100.       145. 3.4365E-06  2.419E-06           O050800300630 
       200.       100.       155. 1.7173E-06 1.7096E-06           O050800300631 
       200.       120.        26.     0.6169 8.8157E-04           O050800300632 
       200.       120.        30.     0.2835  6.072E-04           O050800300633 
       200.       120.        35. 9.4768E-02 3.4575E-04           O050800300634 
       200.       120.        40. 4.3855E-02 2.3668E-04           O050800300635 
       200.       120.        45. 2.2109E-02 1.6601E-04           O050800300636 
       200.       120.        50. 1.2367E-02 1.3069E-04           O050800300637 
       200.       120.        55. 6.9497E-03 9.1887E-05           O050800300638 
       200.       120.        60. 3.6677E-03 7.0534E-05           O050800300639 
       200.       120.        65. 2.1758E-03 5.1077E-05           O050800300640 
       200.       120.        70. 1.3029E-03 4.1836E-05           O050800300641 
       200.       120.        75. 6.9997E-04 2.9698E-05           O050800300642 
       200.       120.        80. 4.2705E-04 2.3168E-05           O050800300643 
       200.       120.        85. 2.5925E-04 1.8033E-05           O050800300644 
       200.       120.        90. 1.6414E-04 1.4337E-05           O050800300645 
       200.       120.        95. 9.2028E-05 1.0728E-05           O050800300646 
       200.       120.       100. 4.5495E-05 7.7704E-06           O050800300647 
       200.       120.       105. 2.6417E-05 5.7415E-06           O050800300648 
       200.       120.       110. 1.7598E-05 4.6842E-06           O050800300649 
       200.       120.       115. 8.7902E-06 3.3094E-06           O050800300650 
       200.       120.       120. 2.5111E-06 1.7683E-06           O050800300651 
       200.       120.       125. 5.0182E-06  2.499E-06           O050800300652 
       200.       120.       145. 1.2534E-06  1.248E-06           O050800300653 
       200.       140.        26.     0.5644 7.4191E-04           O050800300654 
       200.       140.        30.     0.2326 4.8394E-04           O050800300655 
       200.       140.        35. 6.8383E-02 2.5841E-04           O050800300656 
       200.       140.        40. 2.8586E-02 1.6812E-04           O050800300657 
       200.       140.        45. 1.3549E-02 1.1434E-04           O050800300658 
       200.       140.        50. 6.8666E-03 8.5684E-05           O050800300659 
       200.       140.        55. 3.6908E-03 5.8916E-05           O050800300660 
       200.       140.        60. 1.9679E-03 4.5457E-05           O050800300661 
       200.       140.        65. 9.9503E-04  3.039E-05           O050800300662 
       200.       140.        70. 5.7102E-04 2.4368E-05           O050800300663 
       200.       140.        75. 3.0074E-04 1.7127E-05           O050800300664 
       200.       140.        80. 1.8332E-04 1.3356E-05           O050800300665 
       200.       140.        85.  9.979E-05 9.8436E-06           O050800300666 
       200.       140.        90.  7.033E-05  8.257E-06           O050800300667 
       200.       140.        95. 3.8036E-05 6.0679E-06           O050800300668 
       200.       140.       100. 2.2772E-05 4.8368E-06           O050800300669 
       200.       140.       105. 9.7325E-06 3.0662E-06           O050800300670 
       200.       140.       110. 5.8326E-06 2.3726E-06           O050800300671 
       200.       160.        26.     0.5382 5.1546E-04           O050800300672 
       200.       160.        30.     0.2102 3.2733E-04           O050800300673 
       200.       160.        35.  5.703E-02 1.6791E-04           O050800300674 
       200.       160.        40. 2.2274E-02 1.0559E-04           O050800300675 
       200.       160.        45. 1.0124E-02 7.0326E-05           O050800300676 
       200.       160.        50. 5.0498E-03 5.2281E-05           O050800300677 
       200.       160.        55. 2.5631E-03 3.4933E-05           O050800300678 
       200.       160.        60. 1.3045E-03 2.6334E-05           O050800300679 
       200.       160.        65. 6.8679E-04 1.7964E-05           O050800300680 
       200.       160.        70. 3.8076E-04 1.4158E-05           O050800300681 
       200.       160.        75. 1.9178E-04 9.7314E-06           O050800300682 
       200.       160.        80. 1.1427E-04 7.5025E-06           O050800300683 
       200.       160.        85. 5.9512E-05 5.4087E-06           O050800300684 
       200.       160.        90. 3.3165E-05 4.0343E-06           O050800300685 
       200.       160.        95. 1.0873E-05 2.3083E-06           O050800300686 
       200.       160.       100. 1.0492E-05  2.336E-06           O050800300687 
       200.       160.       105. 2.9594E-06  1.203E-06           O050800300688 
       200.       160.       110. 1.4787E-06    8.5E-07           O050800300689 
       200.       160.       115. 1.4781E-06 8.4952E-07           O050800300690 
       200.       160.       120. 4.9241E-07 4.9019E-07           O050800300691 
       200.       160.       125. 1.4764E-06 8.4856E-07           O050800300692 
ENDDATA            684          0                                 O050800300693 
ENDSUBENT          692          0                                 O050800399999 
SUBENT        O0508004   20010115                             0000O050800400001 
BIB                  3          3                                 O050800400002 
REACTION   (13-AL-27(P,X)2-HE-4,,DA/DE)                           O050800400003 
EN-SEC     (E,A)                                                  O050800400004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O050800400005 
ENDBIB               3          0                                 O050800400006 
NOCOMMON             0          0                                 O050800400007 
DATA                 5        639                                 O050800400008 
EN         ANG        E          DATA       ERR-T                 O050800400009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O050800400010 
       120.        10.        26.     0.2158 2.0373E-03           O050800400011 
       120.        10.        30.     0.2111 2.0479E-03           O050800400012 
       120.        10.        35.     0.1429 1.6588E-03           O050800400013 
       120.        10.        40.     0.1028 1.4159E-03           O050800400014 
       120.        10.        45. 7.3115E-02 1.1797E-03           O050800400015 
       120.        10.        50. 6.0197E-02 1.1268E-03           O050800400016 
       120.        10.        55. 4.7471E-02 9.3844E-04           O050800400017 
       120.        10.        60. 3.7486E-02 8.8116E-04           O050800400018 
       120.        10.        65. 3.0491E-02 7.4716E-04           O050800400019 
       120.        10.        70. 2.4987E-02 7.1594E-04           O050800400020 
       120.        10.        75. 2.2894E-02 6.6371E-04           O050800400021 
       120.        10.        80. 2.0233E-02 6.2315E-04           O050800400022 
       120.        10.        85. 1.7863E-02 5.8493E-04           O050800400023 
       120.        10.        90. 1.5923E-02  5.518E-04           O050800400024 
       120.        10.        95. 1.4242E-02 5.2148E-04           O050800400025 
       120.        10.       100. 1.5027E-02 5.5184E-04           O050800400026 
       120.        10.       105. 1.1419E-02 4.6646E-04           O050800400027 
       120.        10.       110. 6.0356E-03 3.3899E-04           O050800400028 
       120.        20.        26.     0.2053 1.0065E-03           O050800400029 
       120.        20.        30.     0.1878 9.7824E-04           O050800400030 
       120.        20.        35.     0.1239 7.8234E-04           O050800400031 
       120.        20.        40. 8.7081E-02 6.6006E-04           O050800400032 
       120.        20.        45. 6.5052E-02 5.6358E-04           O050800400033 
       120.        20.        50. 4.9668E-02 5.1836E-04           O050800400034 
       120.        20.        55.  3.853E-02 4.2819E-04           O050800400035 
       120.        20.        60.  3.023E-02 4.0076E-04           O050800400036 
       120.        20.        65. 2.3844E-02 3.3463E-04           O050800400037 
       120.        20.        70. 1.9865E-02 3.2331E-04           O050800400038 
       120.        20.        75. 1.6114E-02 2.8201E-04           O050800400039 
       120.        20.        80. 1.4152E-02 2.6395E-04           O050800400040 
       120.        20.        85. 1.2066E-02 2.4348E-04           O050800400041 
       120.        20.        90. 9.3264E-03 2.1388E-04           O050800400042 
       120.        20.        95. 8.6328E-03 2.0563E-04           O050800400043 
       120.        20.       100.  8.366E-03 2.0854E-04           O050800400044 
       120.        20.       105. 5.2019E-03 1.5945E-04           O050800400045 
       120.        20.       110. 1.6463E-03 8.9665E-05           O050800400046 
       120.        30.        26.     0.1897  8.512E-04           O050800400047 
       120.        30.        30.     0.1781 8.3809E-04           O050800400048 
       120.        30.        35.     0.1158 6.6547E-04           O050800400049 
       120.        30.        40. 8.1084E-02 5.6036E-04           O050800400050 
       120.        30.        45. 5.8666E-02 4.7087E-04           O050800400051 
       120.        30.        50. 4.4045E-02 4.2946E-04           O050800400052 
       120.        30.        55. 3.3767E-02 3.5267E-04           O050800400053 
       120.        30.        60. 2.5727E-02 3.2527E-04           O050800400054 
       120.        30.        65. 1.9399E-02 2.6555E-04           O050800400055 
       120.        30.        70. 1.5245E-02 2.4918E-04           O050800400056 
       120.        30.        75. 1.1747E-02 2.1184E-04           O050800400057 
       120.        30.        80. 9.0009E-03  1.852E-04           O050800400058 
       120.        30.        85. 7.3144E-03 1.6678E-04           O050800400059 
       120.        30.        90. 5.2193E-03 1.4077E-04           O050800400060 
       120.        30.        95. 4.0011E-03 1.2316E-04           O050800400061 
       120.        30.       100. 3.0753E-03 1.1124E-04           O050800400062 
       120.        30.       105.  1.323E-03 7.0747E-05           O050800400063 
       120.        30.       110. 2.8496E-04  3.282E-05           O050800400064 
       120.        40.        26.     0.1617 7.9304E-04           O050800400065 
       120.        40.        30.     0.1459 7.6543E-04           O050800400066 
       120.        40.        35. 8.9436E-02 5.9015E-04           O050800400067 
       120.        40.        40. 6.1049E-02 4.9063E-04           O050800400068 
       120.        40.        45. 4.1739E-02 4.0077E-04           O050800400069 
       120.        40.        50. 2.9794E-02 3.5642E-04           O050800400070 
       120.        40.        55. 2.1174E-02  2.818E-04           O050800400071 
       120.        40.        60. 1.5581E-02 2.5543E-04           O050800400072 
       120.        40.        65. 1.1195E-02 2.0356E-04           O050800400073 
       120.        40.        70. 7.7027E-03 1.7873E-04           O050800400074 
       120.        40.        75.   5.78E-03 1.4994E-04           O050800400075 
       120.        40.        80. 4.0832E-03 1.2587E-04           O050800400076 
       120.        40.        85. 2.9571E-03 1.0701E-04           O050800400077 
       120.        40.        90. 2.1161E-03 9.0446E-05           O050800400078 
       120.        40.        95. 1.3661E-03 7.2619E-05           O050800400079 
       120.        40.       100. 8.9875E-04 6.0681E-05           O050800400080 
       120.        40.       105. 3.5476E-04 3.6967E-05           O050800400081 
       120.        40.       110. 5.9743E-05 1.5164E-05           O050800400082 
       120.        50.        26.     0.1318 4.1437E-04           O050800400083 
       120.        50.        30.     0.1143 3.9219E-04           O050800400084 
       120.        50.        35.  6.858E-02 2.9911E-04           O050800400085 
       120.        50.        40. 4.3722E-02 2.4033E-04           O050800400086 
       120.        50.        45.  2.918E-02 1.9396E-04           O050800400087 
       120.        50.        50. 1.9419E-02 1.6655E-04           O050800400088 
       120.        50.        55.  1.311E-02 1.2834E-04           O050800400089 
       120.        50.        60. 8.9432E-03 1.1201E-04           O050800400090 
       120.        50.        65. 5.9942E-03 8.6213E-05           O050800400091 
       120.        50.        70. 4.1386E-03 7.5827E-05           O050800400092 
       120.        50.        75. 2.5331E-03 5.7454E-05           O050800400093 
       120.        50.        80. 1.8296E-03 4.8768E-05           O050800400094 
       120.        50.        85. 1.1031E-03 3.7829E-05           O050800400095 
       120.        50.        90. 7.6079E-04 3.1389E-05           O050800400096 
       120.        50.        95. 4.4259E-04 2.3924E-05           O050800400097 
       120.        50.       100. 2.0049E-04 1.6589E-05           O050800400098 
       120.        50.       105. 5.5207E-05 8.4407E-06           O050800400099 
       120.        50.       110. 1.4799E-05 4.3684E-06           O050800400100 
       120.        60.        26. 9.9007E-02 3.1741E-04           O050800400101 
       120.        60.        30. 7.8319E-02 2.8686E-04           O050800400102 
       120.        60.        35. 4.3419E-02 2.1034E-04           O050800400103 
       120.        60.        40. 2.6266E-02 1.6462E-04           O050800400104 
       120.        60.        45. 1.5624E-02 1.2543E-04           O050800400105 
       120.        60.        50. 9.8574E-03 1.0487E-04           O050800400106 
       120.        60.        55. 6.1732E-03 7.7834E-05           O050800400107 
       120.        60.        60. 3.7531E-03 6.4127E-05           O050800400108 
       120.        60.        65. 2.2871E-03 4.7065E-05           O050800400109 
       120.        60.        70. 1.4852E-03 4.0146E-05           O050800400110 
       120.        60.        75. 8.1763E-04 2.8848E-05           O050800400111 
       120.        60.        80. 5.5836E-04  2.381E-05           O050800400112 
       120.        60.        85. 3.0783E-04 1.7661E-05           O050800400113 
       120.        60.        90. 1.7606E-04 1.3345E-05           O050800400114 
       120.        60.        95. 8.6342E-05 9.3389E-06           O050800400115 
       120.        60.       100. 2.7602E-05 5.4397E-06           O050800400116 
       120.        60.       105. 8.3048E-06 2.8933E-06           O050800400117 
       120.        60.       110. 3.1118E-06 1.7703E-06           O050800400118 
       120.        80.        26. 5.6766E-02 1.5272E-04           O050800400119 
       120.        80.        30. 3.9687E-02 1.2975E-04           O050800400120 
       120.        80.        35. 1.8799E-02 8.7944E-05           O050800400121 
       120.        80.        40. 9.6835E-03 6.3514E-05           O050800400122 
       120.        80.        45. 5.0057E-03 4.5112E-05           O050800400123 
       120.        80.        50. 2.6682E-03 3.4669E-05           O050800400124 
       120.        80.        55. 1.4129E-03 2.3661E-05           O050800400125 
       120.        80.        60. 7.2784E-04 1.7944E-05           O050800400126 
       120.        80.        65. 3.6895E-04 1.2011E-05           O050800400127 
       120.        80.        70. 1.8457E-04 8.9924E-06           O050800400128 
       120.        80.        75. 9.9344E-05 6.3895E-06           O050800400129 
       120.        80.        80.  4.014E-05 4.0564E-06           O050800400130 
       120.        80.        85. 1.9195E-05 2.8023E-06           O050800400131 
       120.        80.        90. 4.9991E-06 1.4289E-06           O050800400132 
       120.        80.        95. 2.9119E-06 1.0898E-06           O050800400133 
       120.        80.       100. 8.8299E-07 6.1822E-07           O050800400134 
       120.       100.        26. 2.9148E-02 8.3501E-05           O050800400135 
       120.       100.        30. 1.7628E-02 6.5985E-05           O050800400136 
       120.       100.        35. 6.9821E-03 4.0896E-05           O050800400137 
       120.       100.        40. 3.0279E-03   2.71E-05           O050800400138 
       120.       100.        45. 1.3062E-03 1.7584E-05           O050800400139 
       120.       100.        50. 5.8689E-04 1.2407E-05           O050800400140 
       120.       100.        55. 2.5494E-04 7.6689E-06           O050800400141 
       120.       100.        60. 1.1696E-04 5.4886E-06           O050800400142 
       120.       100.        65. 5.0878E-05 3.4035E-06           O050800400143 
       120.       100.        70. 2.0043E-05 2.2611E-06           O050800400144 
       120.       100.        75.  6.592E-06 1.2559E-06           O050800400145 
       120.       100.        80. 1.9483E-06 6.8191E-07           O050800400146 
       120.       100.        85. 1.2152E-06   5.38E-07           O050800400147 
       120.       100.        90. 7.2792E-07 4.1604E-07           O050800400148 
       120.       100.        95. 2.4229E-07 2.3986E-07           O050800400149 
       120.       120.        26. 1.6102E-02 5.2713E-05           O050800400150 
       120.       120.        30. 8.6751E-03 3.9316E-05           O050800400151 
       120.       120.        35. 2.9327E-03 2.2512E-05           O050800400152 
       120.       120.        40.  1.134E-03 1.4087E-05           O050800400153 
       120.       120.        45. 4.3211E-04   8.59E-06           O050800400154 
       120.       120.        50. 1.6962E-04 5.6651E-06           O050800400155 
       120.       120.        55. 6.7771E-05 3.3584E-06           O050800400156 
       120.       120.        60. 2.8987E-05 2.3208E-06           O050800400157 
       120.       120.        65. 1.1646E-05 1.3831E-06           O050800400158 
       120.       120.        70. 4.6603E-06 9.2608E-07           O050800400159 
       120.       120.        75. 1.3988E-06 4.9138E-07           O050800400160 
       120.       120.        80. 5.2326E-07 3.0016E-07           O050800400161 
       120.       140.        26.  1.203E-02 7.1859E-05           O050800400162 
       120.       140.        30. 6.0327E-03 5.1707E-05           O050800400163 
       120.       140.        35. 1.8564E-03 2.8247E-05           O050800400164 
       120.       140.        40. 6.4286E-04 1.6727E-05           O050800400165 
       120.       140.        45. 2.5693E-04 1.0446E-05           O050800400166 
       120.       140.        50. 8.7371E-05 6.4123E-06           O050800400167 
       120.       140.        55. 2.9136E-05 3.4729E-06           O050800400168 
       120.       140.        60. 7.5433E-06 1.8672E-06           O050800400169 
       120.       140.        65. 6.6678E-06 1.6504E-06           O050800400170 
       120.       140.        70. 9.3384E-07 6.5378E-07           O050800400171 
       120.       140.        75. 4.3796E-07 4.3362E-07           O050800400172 
       120.       160.        26. 9.2729E-03 4.3505E-05           O050800400173 
       120.       160.        30.  4.566E-03  3.102E-05           O050800400174 
       120.       160.        35. 1.3544E-03 1.6638E-05           O050800400175 
       120.       160.        40. 4.6187E-04 9.7769E-06           O050800400176 
       120.       160.        45. 1.6563E-04 5.7839E-06           O050800400177 
       120.       160.        50. 5.0217E-05 3.3523E-06           O050800400178 
       120.       160.        55. 1.7066E-05 1.8328E-06           O050800400179 
       120.       160.        60. 4.9317E-06 1.0411E-06           O050800400180 
       120.       160.        65. 2.3778E-06 6.7965E-07           O050800400181 
       120.       160.        70. 8.8804E-07 4.3965E-07           O050800400182 
       160.        20.        26.     0.1903 9.6277E-04           O050800400183 
       160.        20.        30.     0.1712 9.2792E-04           O050800400184 
       160.        20.        35.     0.1089 7.2876E-04           O050800400185 
       160.        20.        40. 7.6164E-02 6.1332E-04           O050800400186 
       160.        20.        45. 5.4831E-02 5.1408E-04           O050800400187 
       160.        20.        50. 4.1351E-02 4.6993E-04           O050800400188 
       160.        20.        55. 3.1831E-02 3.8668E-04           O050800400189 
       160.        20.        60. 2.5225E-02 3.6373E-04           O050800400190 
       160.        20.        65.   1.87E-02 2.9444E-04           O050800400191 
       160.        20.        70. 1.6117E-02 2.8934E-04           O050800400192 
       160.        20.        75. 1.3181E-02 2.5341E-04           O050800400193 
       160.        20.        80.   1.12E-02 2.3331E-04           O050800400194 
       160.        20.        85. 9.2342E-03 2.1163E-04           O050800400195 
       160.        20.        90. 7.8278E-03 1.9468E-04           O050800400196 
       160.        20.        95. 6.8222E-03 1.8162E-04           O050800400197 
       160.        20.       100. 5.6901E-03 1.7088E-04           O050800400198 
       160.        20.       105. 4.3067E-03 1.4415E-04           O050800400199 
       160.        20.       110. 2.9795E-03 1.1985E-04           O050800400200 
       160.        20.       115. 1.3687E-03 8.1199E-05           O050800400201 
       160.        20.       120. 1.1586E-03 7.4687E-05           O050800400202 
       160.        20.       125. 1.0763E-03 7.1967E-05           O050800400203 
       160.        20.       130. 7.0873E-04 5.8385E-05           O050800400204 
       160.        20.       135. 5.1477E-04 4.9748E-05           O050800400205 
       160.        20.       140. 3.7193E-04 4.2279E-05           O050800400206 
       160.        20.       145. 2.6994E-04 3.6013E-05           O050800400207 
       160.        20.       150. 1.1361E-04 2.4079E-05           O050800400208 
       160.        30.        26.     0.1713 7.8057E-04           O050800400209 
       160.        30.        30.      0.152 7.4708E-04           O050800400210 
       160.        30.        35. 9.6759E-02 5.8698E-04           O050800400211 
       160.        30.        40. 6.5216E-02 4.8492E-04           O050800400212 
       160.        30.        45. 4.6412E-02 4.0412E-04           O050800400213 
       160.        30.        50. 3.4638E-02 3.6749E-04           O050800400214 
       160.        30.        55. 2.6045E-02 2.9886E-04           O050800400215 
       160.        30.        60. 2.0131E-02 2.7764E-04           O050800400216 
       160.        30.        65. 1.5616E-02  2.299E-04           O050800400217 
       160.        30.        70. 1.2539E-02 2.1806E-04           O050800400218 
       160.        30.        75. 9.4646E-03 1.8348E-04           O050800400219 
       160.        30.        80. 7.9831E-03  1.683E-04           O050800400220 
       160.        30.        85. 6.5121E-03 1.5185E-04           O050800400221 
       160.        30.        90. 4.9793E-03 1.3267E-04           O050800400222 
       160.        30.        95. 4.1757E-03 1.2141E-04           O050800400223 
       160.        30.       100. 3.4082E-03   1.13E-04           O050800400224 
       160.        30.       105. 2.4389E-03 9.2687E-05           O050800400225 
       160.        30.       110. 1.4826E-03 7.2235E-05           O050800400226 
       160.        30.       115. 7.8623E-04 5.2584E-05           O050800400227 
       160.        30.       120. 4.6201E-04 4.0298E-05           O050800400228 
       160.        30.       125. 3.8904E-04 3.6968E-05           O050800400229 
       160.        30.       130. 1.9625E-04  2.625E-05           O050800400230 
       160.        30.       135. 1.3804E-04 2.2012E-05           O050800400231 
       160.        30.       140.  9.805E-05 1.8548E-05           O050800400232 
       160.        30.       145. 3.2673E-05 1.0705E-05           O050800400233 
