ENTRY            O0590   20040414                             0000O059000000001 
SUBENT        O0590001   20040414                             0000O059000100001 
BIB                  8         15                                 O059000100002 
TITLE      Mass yield curves in low-energy proton induced fission O059000100003 
           of U-233, U-235, U-236, Np-237, Pu-239, Pu-242, Pu-244,O059000100004 
           Am-241 and Am-243.                                     O059000100005 
NOSUBENT      O0590030                                        0000O059003000001 
NOSUBENT      O0590031                                        0000O059003100001 
NOSUBENT      O0590032                                        0000O059003200001 
NOSUBENT      O0590033                                        0000O059003300001 
NOSUBENT      O0590034                                        0000O059003400001 
NOSUBENT      O0590035                                        0000O059003500001 
NOSUBENT      O0590036                                        0000O059003600001 
NOSUBENT      O0590037                                        0000O059003700001 
NOSUBENT      O0590038                                        0000O059003800001 
NOSUBENT      O0590039                                        0000O059003900001 
NOSUBENT      O0590040                                        0000O059004000001 
NOSUBENT      O0590041                                        0000O059004100001 
NOSUBENT      O0590042                                        0000O059004200001 
NOSUBENT      O0590043                                        0000O059004300001 
NOSUBENT      O0590044                                        0000O059004400001 
NOSUBENT      O0590045                                        0000O059004500001 
NOSUBENT      O0590046                                        0000O059004600001 
NOSUBENT      O0590047                                        0000O059004700001 
NOSUBENT      O0590048                                        0000O059004800001 
NOSUBENT      O0590049                                        0000O059004900001 
NOSUBENT      O0590050                                        0000O059005000001 
NOSUBENT      O0590051                                        0000O059005100001 
NOSUBENT      O0590052                                        0000O059005200001 
NOSUBENT      O0590053                                        0000O059005300001 
NOSUBENT      O0590054                                        0000O059005400001 
NOSUBENT      O0590055                                        0000O059005500001 
NOSUBENT      O0590056                                        0000O059005600001 
NOSUBENT      O0590057                                        0000O059005700001 
NOSUBENT      O0590058                                        0000O059005800001 
NOSUBENT      O0590059                                        0000O059005900001 
NOSUBENT      O0590060                                        0000O059006000001 
NOSUBENT      O0590061                                        0000O059006100001 
NOSUBENT      O0590062                                        0000O059006200001 
NOSUBENT      O0590063                                        0000O059006300001 
NOSUBENT      O0590064                                        0000O059006400001 
NOSUBENT      O0590065                                        0000O059006500001 
NOSUBENT      O0590066                                        0000O059006600001 
NOSUBENT      O0590067                                        0000O059006700001 
NOSUBENT      O0590068                                        0000O059006800001 
NOSUBENT      O0590069                                        0000O059006900001 
NOSUBENT      O0590070                                        0000O059007000001 
NOSUBENT      O0590071                                        0000O059007100001 
NOSUBENT      O0590072                                        0000O059007200001 
NOSUBENT      O0590073                                        0000O059007300001 
NOSUBENT      O0590074                                        0000O059007400001 
NOSUBENT      O0590075                                        0000O059007500001 
NOSUBENT      O0590076                                        0000O059007600001 
NOSUBENT      O0590077                                        0000O059007700001 
NOSUBENT      O0590078                                        0000O059007800001 
NOSUBENT      O0590079                                        0000O059007900001 
NOSUBENT      O0590080                                        0000O059008000001 
NOSUBENT      O0590081                                        0000O059008100001 
NOSUBENT      O0590082                                        0000O059008200001 
NOSUBENT      O0590083                                        0000O059008300001 
NOSUBENT      O0590084                                        0000O059008400001 
NOSUBENT      O0590085                                        0000O059008500001 
NOSUBENT      O0590086                                        0000O059008600001 
NOSUBENT      O0590087                                        0000O059008700001 
NOSUBENT      O0590088                                        0000O059008800001 
NOSUBENT      O0590089                                        0000O059008900001 
NOSUBENT      O0590090                                        0000O059009000001 
NOSUBENT      O0590091                                        0000O059009100001 
NOSUBENT      O0590092                                        0000O059009200001 
NOSUBENT      O0590093                                        0000O059009300001 
NOSUBENT      O0590094                                        0000O059009400001 
NOSUBENT      O0590095                                        0000O059009500001 
NOSUBENT      O0590096                                        0000O059009600001 
NOSUBENT      O0590097                                        0000O059009700001 
NOSUBENT      O0590098                                        0000O059009800001 
NOSUBENT      O0590099                                        0000O059009900001 
NOSUBENT      O0590100                                        0000O059010000001 
NOSUBENT      O0590101                                        0000O059010100001 
NOSUBENT      O0590102                                        0000O059010200001 
NOSUBENT      O0590103                                        0000O059010300001 
NOSUBENT      O0590104                                        0000O059010400001 
NOSUBENT      O0590105                                        0000O059010500001 
NOSUBENT      O0590106                                        0000O059010600001 
NOSUBENT      O0590107                                        0000O059010700001 
NOSUBENT      O0590108                                        0000O059010800001 
NOSUBENT      O0590109                                        0000O059010900001 
NOSUBENT      O0590110                                        0000O059011000001 
NOSUBENT      O0590111                                        0000O059011100001 
NOSUBENT      O0590112                                        0000O059011200001 
NOSUBENT      O0590113                                        0000O059011300001 
NOSUBENT      O0590114                                        0000O059011400001 
NOSUBENT      O0590115                                        0000O059011500001 
NOSUBENT      O0590116                                        0000O059011600001 
NOSUBENT      O0590117                                        0000O059011700001 
NOSUBENT      O0590118                                        0000O059011800001 
NOSUBENT      O0590119                                        0000O059011900001 
NOSUBENT      O0590120                                        0000O059012000001 
NOSUBENT      O0590121                                        0000O059012100001 
NOSUBENT      O0590122                                        0000O059012200001 
NOSUBENT      O0590123                                        0000O059012300001 
NOSUBENT      O0590124                                        0000O059012400001 
NOSUBENT      O0590125                                        0000O059012500001 
NOSUBENT      O0590126                                        0000O059012600001 
NOSUBENT      O0590127                                        0000O059012700001 
NOSUBENT      O0590128                                        0000O059012800001 
NOSUBENT      O0590129                                        0000O059012900001 
NOSUBENT      O0590130                                        0000O059013000001 
NOSUBENT      O0590131                                        0000O059013100001 
NOSUBENT      O0590132                                        0000O059013200001 
NOSUBENT      O0590133                                        0000O059013300001 
NOSUBENT      O0590134                                        0000O059013400001 
NOSUBENT      O0590135                                        0000O059013500001 
NOSUBENT      O0590136                                        0000O059013600001 
NOSUBENT      O0590137                                        0000O059013700001 
NOSUBENT      O0590138                                        0000O059013800001 
NOSUBENT      O0590139                                        0000O059013900001 
NOSUBENT      O0590140                                        0000O059014000001 
NOSUBENT      O0590141                                        0000O059014100001 
NOSUBENT      O0590142                                        0000O059014200001 
NOSUBENT      O0590143                                        0000O059014300001 
NOSUBENT      O0590144                                        0000O059014400001 
NOSUBENT      O0590145                                        0000O059014500001 
NOSUBENT      O0590146                                        0000O059014600001 
NOSUBENT      O0590147                                        0000O059014700001 
NOSUBENT      O0590148                                        0000O059014800001 
NOSUBENT      O0590149                                        0000O059014900001 
NOSUBENT      O0590150                                        0000O059015000001 
NOSUBENT      O0590151                                        0000O059015100001 
NOSUBENT      O0590152                                        0000O059015200001 
NOSUBENT      O0590153                                        0000O059015300001 
NOSUBENT      O0590154                                        0000O059015400001 
NOSUBENT      O0590155                                        0000O059015500001 
NOSUBENT      O0590156                                        0000O059015600001 
NOSUBENT      O0590157                                        0000O059015700001 
NOSUBENT      O0590158                                        0000O059015800001 
NOSUBENT      O0590159                                        0000O059015900001 
NOSUBENT      O0590160                                        0000O059016000001 
NOSUBENT      O0590161                                        0000O059016100001 
NOSUBENT      O0590162                                        0000O059016200001 
NOSUBENT      O0590163                                        0000O059016300001 
NOSUBENT      O0590164                                        0000O059016400001 
NOSUBENT      O0590165                                        0000O059016500001 
NOSUBENT      O0590166                                        0000O059016600001 
NOSUBENT      O0590167                                        0000O059016700001 
NOSUBENT      O0590168                                        0000O059016800001 
NOSUBENT      O0590169                                        0000O059016900001 
NOSUBENT      O0590170                                        0000O059017000001 
NOSUBENT      O0590171                                        0000O059017100001 
NOSUBENT      O0590172                                        0000O059017200001 
NOSUBENT      O0590173                                        0000O059017300001 
NOSUBENT      O0590174                                        0000O059017400001 
NOSUBENT      O0590175                                        0000O059017500001 
NOSUBENT      O0590176                                        0000O059017600001 
NOSUBENT      O0590177                                        0000O059017700001 
NOSUBENT      O0590178                                        0000O059017800001 
NOSUBENT      O0590179                                        0000O059017900001 
NOSUBENT      O0590180                                        0000O059018000001 
NOSUBENT      O0590181                                        0000O059018100001 
NOSUBENT      O0590182                                        0000O059018200001 
NOSUBENT      O0590183                                        0000O059018300001 
NOSUBENT      O0590184                                        0000O059018400001 
NOSUBENT      O0590185                                        0000O059018500001 
NOSUBENT      O0590186                                        0000O059018600001 
NOSUBENT      O0590187                                        0000O059018700001 
NOSUBENT      O0590188                                        0000O059018800001 
NOSUBENT      O0590189                                        0000O059018900001 
NOSUBENT      O0590190                                        0000O059019000001 
NOSUBENT      O0590191                                        0000O059019100001 
NOSUBENT      O0590192                                        0000O059019200001 
NOSUBENT      O0590193                                        0000O059019300001 
NOSUBENT      O0590194                                        0000O059019400001 
NOSUBENT      O0590195                                        0000O059019500001 
NOSUBENT      O0590196                                        0000O059019600001 
NOSUBENT      O0590197                                        0000O059019700001 
NOSUBENT      O0590198                                        0000O059019800001 
NOSUBENT      O0590199                                        0000O059019900001 
NOSUBENT      O0590200                                        0000O059020000001 
NOSUBENT      O0590201                                        0000O059020100001 
NOSUBENT      O0590202                                        0000O059020200001 
NOSUBENT      O0590203                                        0000O059020300001 
NOSUBENT      O0590204                                        0000O059020400001 
NOSUBENT      O0590205                                        0000O059020500001 
NOSUBENT      O0590206                                        0000O059020600001 
NOSUBENT      O0590207                                        0000O059020700001 
NOSUBENT      O0590208                                        0000O059020800001 
NOSUBENT      O0590209                                        0000O059020900001 
NOSUBENT      O0590210                                        0000O059021000001 
NOSUBENT      O0590211                                        0000O059021100001 
NOSUBENT      O0590212                                        0000O059021200001 
NOSUBENT      O0590213                                        0000O059021300001 
NOSUBENT      O0590214                                        0000O059021400001 
NOSUBENT      O0590215                                        0000O059021500001 
NOSUBENT      O0590216                                        0000O059021600001 
NOSUBENT      O0590217                                        0000O059021700001 
NOSUBENT      O0590218                                        0000O059021800001 
NOSUBENT      O0590219                                        0000O059021900001 
NOSUBENT      O0590220                                        0000O059022000001 
NOSUBENT      O0590221                                        0000O059022100001 
NOSUBENT      O0590222                                        0000O059022200001 
NOSUBENT      O0590223                                        0000O059022300001 
NOSUBENT      O0590224                                        0000O059022400001 
NOSUBENT      O0590225                                        0000O059022500001 
NOSUBENT      O0590226                                        0000O059022600001 
NOSUBENT      O0590227                                        0000O059022700001 
NOSUBENT      O0590228                                        0000O059022800001 
NOSUBENT      O0590229                                        0000O059022900001 
NOSUBENT      O0590230                                        0000O059023000001 
NOSUBENT      O0590231                                        0000O059023100001 
NOSUBENT      O0590232                                        0000O059023200001 
NOSUBENT      O0590233                                        0000O059023300001 
NOSUBENT      O0590234                                        0000O059023400001 
NOSUBENT      O0590235                                        0000O059023500001 
NOSUBENT      O0590236                                        0000O059023600001 
NOSUBENT      O0590237                                        0000O059023700001 
NOSUBENT      O0590238                                        0000O059023800001 
NOSUBENT      O0590239                                        0000O059023900001 
NOSUBENT      O0590240                                        0000O059024000001 
NOSUBENT      O0590241                                        0000O059024100001 
NOSUBENT      O0590242                                        0000O059024200001 
NOSUBENT      O0590243                                        0000O059024300001 
NOSUBENT      O0590244                                        0000O059024400001 
NOSUBENT      O0590245                                        0000O059024500001 
NOSUBENT      O0590246                                        0000O059024600001 
NOSUBENT      O0590247                                        0000O059024700001 
NOSUBENT      O0590248                                        0000O059024800001 
NOSUBENT      O0590249                                        0000O059024900001 
NOSUBENT      O0590250                                        0000O059025000001 
NOSUBENT      O0590251                                        0000O059025100001 
NOSUBENT      O0590252                                        0000O059025200001 
NOSUBENT      O0590253                                        0000O059025300001 
NOSUBENT      O0590254                                        0000O059025400001 
NOSUBENT      O0590255                                        0000O059025500001 
NOSUBENT      O0590256                                        0000O059025600001 
NOSUBENT      O0590257                                        0000O059025700001 
NOSUBENT      O0590258                                        0000O059025800001 
NOSUBENT      O0590259                                        0000O059025900001 
NOSUBENT      O0590260                                        0000O059026000001 
NOSUBENT      O0590261                                        0000O059026100001 
NOSUBENT      O0590262                                        0000O059026200001 
NOSUBENT      O0590263                                        0000O059026300001 
NOSUBENT      O0590264                                        0000O059026400001 
NOSUBENT      O0590265                                        0000O059026500001 
NOSUBENT      O0590266                                        0000O059026600001 
NOSUBENT      O0590267                                        0000O059026700001 
NOSUBENT      O0590268                                        0000O059026800001 
NOSUBENT      O0590269                                        0000O059026900001 
NOSUBENT      O0590270                                        0000O059027000001 
NOSUBENT      O0590271                                        0000O059027100001 
NOSUBENT      O0590272                                        0000O059027200001 
NOSUBENT      O0590273                                        0000O059027300001 
NOSUBENT      O0590274                                        0000O059027400001 
NOSUBENT      O0590275                                        0000O059027500001 
NOSUBENT      O0590276                                        0000O059027600001 
NOSUBENT      O0590277                                        0000O059027700001 
NOSUBENT      O0590278                                        0000O059027800001 
NOSUBENT      O0590279                                        0000O059027900001 
NOSUBENT      O0590280                                        0000O059028000001 
NOSUBENT      O0590281                                        0000O059028100001 
NOSUBENT      O0590282                                        0000O059028200001 
NOSUBENT      O0590283                                        0000O059028300001 
NOSUBENT      O0590284                                        0000O059028400001 
NOSUBENT      O0590285                                        0000O059028500001 
NOSUBENT      O0590286                                        0000O059028600001 
NOSUBENT      O0590287                                        0000O059028700001 
NOSUBENT      O0590288                                        0000O059028800001 
NOSUBENT      O0590289                                        0000O059028900001 
NOSUBENT      O0590290                                        0000O059029000001 
NOSUBENT      O0590291                                        0000O059029100001 
NOSUBENT      O0590292                                        0000O059029200001 
NOSUBENT      O0590293                                        0000O059029300001 
NOSUBENT      O0590294                                        0000O059029400001 
NOSUBENT      O0590295                                        0000O059029500001 
NOSUBENT      O0590296                                        0000O059029600001 
NOSUBENT      O0590297                                        0000O059029700001 
NOSUBENT      O0590298                                        0000O059029800001 
NOSUBENT      O0590299                                        0000O059029900001 
NOSUBENT      O0590300                                        0000O059030000001 
NOSUBENT      O0590301                                        0000O059030100001 
NOSUBENT      O0590302                                        0000O059030200001 
NOSUBENT      O0590303                                        0000O059030300001 
NOSUBENT      O0590304                                        0000O059030400001 
NOSUBENT      O0590305                                        0000O059030500001 
ENDENTRY           305          0                                 O059099999999 
