ENTRY            O1417   20070605                             O028O141700000001 
SUBENT        O1417001   20070605                             O028O141700100001 
BIB                 13         51                                 O141700100002 
TITLE      Light charged particle and neutron production in       O141700100003 
           proton- and alpha-particle-induced reactions on nat-Si O141700100004 
           at energies between 20 and 65 MeV                      O141700100005 
AUTHOR     (Ch.Dufauquez, Y.El Masri, V.Roberfroid, J.Cabreraa,   O141700100006 
           Th.Keutgen, J.Vanmol, P.Demetriou, R.Charity)          O141700100007 
INSTITUTE  (2BLGLVN) Fnrs and institute of nuclear physics.       O141700100008 
           (1USAWAS) Department of chemistry.                     O141700100009 
REFERENCE  (J,NP/A,773,24,2006)                                   O141700100010 
REL-REF    (R,,I.TILQUIN+,J,NIM/A,365,446,1995)  Demon counter.   O141700100011 
           (N,O1296001,P.DEMETRIOU+,J,PR/C,72,034607,2005)        O141700100012 
            Angle-integrated energy spectra                       O141700100013 
SAMPLE     A 215 mug/cm2 self-supporting foil of nat-Si of 18 mm  O141700100014 
           diameter. The target holder was set at a potential of  O141700100015 
           +18-kv to suppress secondary electron emission.        O141700100016 
DETECTOR   (TELES,SI,SI,SI) Light charged particlts emitted at    O141700100017 
           backward angles were detected and identified in seven  O141700100018 
           triple-Si E-delta-E telescopes. The Si-detectors with  O141700100019 
           thicknesses of 85, 706, and 706-mum, respectively.     O141700100020 
           (TELES,SI,SI) At forward angles, light charged         O141700100021 
           particles were detected in eight E-delta-E telescopes. O141700100022 
           (TELES,SI,CSICR) The telescopes were used for the firstO141700100023 
           experiment with the proton beams at forward angles.    O141700100024 
           The Si delta-E element was 40 mum thick and of 20 mm   O141700100025 
           active diameter.  This was followed by a 33 mm-thick   O141700100026 
           Cs(I) crystal of 15 mm diameter.                       O141700100027 
           (SCIN) Neutrons emitted in coincidence with charged    O141700100028 
           particles were detected in up to 81 Demon counters.    O141700100029 
           Each counter, consisting of an active volume of 16 cm  O141700100030 
           diameter by 20 cm depth, is filled with Ne213          O141700100031 
           liquid scintillator.  These detectors were mounted     O141700100032 
           outside the scattering chamber and were arranged in a  O141700100033 
           4-pi geometry                                          O141700100034 
FACILITY   (CYCLO,2BLGLVN)                                        O141700100035 
           The beams were chopped to produce a macro-time         O141700100036 
           structure of one beam pulse every 500 nanoseconds and  O141700100037 
           thus allow the detection of very long time-of-flight   O141700100038 
           events (especially neutrons).                          O141700100039 
METHOD     (SITA)                                                 O141700100040 
           (BCINT) Electron emission from this faraday cup was    O141700100041 
           suppressed by a guard electrode.                       O141700100042 
CORRECTION The dead time of acquisition data system was very      O141700100043 
           severely controlled and kept below 10% even though     O141700100044 
           related corrections were applied to the data.          O141700100045 
STATUS     (TABLE) From the authors.                              O141700100046 
HISTORY    (20070219C)                                            O141700100047 
           (20060626R) Data tables were received from             O141700100048 
            Th.Keutgen.                                           O141700100049 
           (20070605A) SF5 in subentry 002 is corrected according O141700100050 
             N.Otsuka remarks.                                    O141700100051 
           (20070605U) Last checking has been done.               O141700100052 
ERR-ANALYS (DATA-ERR) An analysis is not given.                   O141700100053 
ENDBIB              51          0                                 O141700100054 
NOCOMMON             0          0                                 O141700100055 
ENDSUBENT           54          0                                 O141700199999 
SUBENT        O1417002   20070605                             O028O141700200001 
BIB                  4          4                                 O141700200002 
REACTION   (14-SI-0(P,X)1-H-1,,DA/DE)                             O141700200003 
PART-DET   (P)                                                    O141700200004 
EN-SEC     (E,P)                                                  O141700200005 
ADD-RES    (COMP) Gnash prediction in laboratory frame.           O141700200006 
ENDBIB               4          0                                 O141700200007 
NOCOMMON             0          0                                 O141700200008 
DATA                 5       7053                                 O141700200009 
EN         ANG        E          DATA       DATA-ERR              O141700200010 
       62.9       125.      20.75    0.00286    0.00202           O141700402235 
       62.9       125.      20.95    0.00428    0.00247           O141700402236 
       62.9       125.      21.05    0.00286    0.00202           O141700402237 
       62.9       125.      21.15    0.00143    0.00143           O141700402238 
       62.9       125.      21.25    0.00143    0.00143           O141700402239 
       62.9       125.      21.35    0.00143    0.00143           O141700402240 
       62.9       125.      21.45    0.00286    0.00202           O141700402241 
       62.9       125.      21.55    0.00428    0.00247           O141700402242 
       62.9       125.      21.65    0.00143    0.00143           O141700402243 
       62.9       125.      21.75    0.00143    0.00143           O141700402244 
       62.9       125.      21.95    0.00143    0.00143           O141700402245 
       62.9       125.      22.15    0.00143    0.00143           O141700402246 
       62.9       125.      22.25    0.00143    0.00143           O141700402247 
       62.9       125.      22.35    0.00143    0.00143           O141700402248 
       62.9       125.      22.45    0.00143    0.00143           O141700402249 
       62.9       125.      22.55    0.00143    0.00143           O141700402250 
       62.9       125.      22.65    0.00286    0.00202           O141700402251 
       62.9       125.      22.75    0.00428    0.00247           O141700402252 
       62.9       125.      22.85    0.00286    0.00202           O141700402253 
       62.9       125.      23.25    0.00286    0.00202           O141700402254 
       62.9       125.      23.55    0.00143    0.00143           O141700402255 
       62.9       125.      24.75    0.00143    0.00143           O141700402256 
       62.9       125.      25.05    0.00143    0.00143           O141700402257 
       62.9       125.      25.15    0.00428    0.00247           O141700402258 
       62.9       125.      25.25    0.00143    0.00143           O141700402259 
       62.9       125.      25.45    0.00286    0.00202           O141700402260 
       62.9       125.      25.85    0.00143    0.00143           O141700402261 
       62.9       125.      26.85    0.00286    0.00202           O141700402262 
       62.9       125.      26.95    0.00143    0.00143           O141700402263 
       62.9       125.      27.05    0.00143    0.00143           O141700402264 
       62.9       125.      27.45    0.00286    0.00202           O141700402265 
       62.9       125.      27.55    0.00428    0.00247           O141700402266 
       62.9       125.      27.65    0.00143    0.00143           O141700402267 
       62.9       125.      27.75    0.00143    0.00143           O141700402268 
       62.9       125.      28.15    0.00143    0.00143           O141700402269 
       62.9       125.      28.35    0.00143    0.00143           O141700402270 
       62.9       125.      28.45    0.00143    0.00143           O141700402271 
       62.9       125.      28.65    0.00286    0.00202           O141700402272 
       62.9       125.      29.25    0.00286    0.00202           O141700402273 
       62.9       125.      30.25    0.00143    0.00143           O141700402274 
       62.9       125.      30.35    0.00143    0.00143           O141700402275 
       62.9       125.      30.85    0.00143    0.00143           O141700402276 
       62.9       140.       4.85    0.03428      0.007           O141700402277 
       62.9       140.       4.95    0.02142    0.00553           O141700402278 
       62.9       140.       5.05    0.01714    0.00495           O141700402279 
       62.9       140.       5.15    0.02428    0.00589           O141700402280 
       62.9       140.       5.25    0.02142    0.00553           O141700402281 
       62.9       140.       5.35    0.01714    0.00495           O141700402282 
       62.9       140.       5.45    0.01285    0.00428           O141700402283 
       62.9       140.       5.55    0.02142    0.00553           O141700402284 
       62.9       140.       5.65    0.01714    0.00495           O141700402285 
       62.9       140.       5.75    0.01571    0.00474           O141700402286 
       62.9       140.       5.85    0.01571    0.00474           O141700402287 
       62.9       140.       5.95    0.01571    0.00474           O141700402288 
       62.9       140.       6.05    0.01285    0.00428           O141700402289 
       62.9       140.       6.15    0.01428    0.00452           O141700402290 
       62.9       140.       6.25    0.01571    0.00474           O141700402291 
       62.9       140.       6.35       0.01    0.00378           O141700402292 
       62.9       140.       6.45    0.01999    0.00534           O141700402293 
       62.9       140.       6.55    0.01857    0.00515           O141700402294 
       62.9       140.       6.65    0.02428    0.00589           O141700402295 
       62.9       140.       6.75    0.02571    0.00606           O141700402296 
       62.9       140.       6.85    0.01999    0.00534           O141700402297 
       62.9       140.       6.95    0.01857    0.00515           O141700402298 
       62.9       140.       7.05    0.01571    0.00474           O141700402299 
       62.9       140.       7.15    0.01999    0.00534           O141700402300 
       62.9       140.       7.25    0.01428    0.00452           O141700402301 
       62.9       140.       7.35    0.00714    0.00319           O141700402302 
       62.9       140.       7.45    0.00857     0.0035           O141700402303 
       62.9       140.       7.55       0.01    0.00378           O141700402304 
       62.9       140.       7.65       0.01    0.00378           O141700402305 
       62.9       140.       7.75    0.01143    0.00404           O141700402306 
       62.9       140.       7.85    0.01714    0.00495           O141700402307 
       62.9       140.       7.95    0.00714    0.00319           O141700402308 
       62.9       140.       8.05    0.01143    0.00404           O141700402309 
       62.9       140.       8.15    0.01143    0.00404           O141700402310 
       62.9       140.       8.25    0.01143    0.00404           O141700402311 
       62.9       140.       8.35    0.01143    0.00404           O141700402312 
       62.9       140.       8.45    0.01571    0.00474           O141700402313 
       62.9       140.       8.55    0.00571    0.00286           O141700402314 
       62.9       140.       8.65    0.01285    0.00428           O141700402315 
       62.9       140.       8.75    0.00714    0.00319           O141700402316 
       62.9       140.       8.85    0.00571    0.00286           O141700402317 
       62.9       140.       8.95    0.00428    0.00247           O141700402318 
       62.9       140.       9.05    0.00714    0.00319           O141700402319 
       62.9       140.       9.15       0.01    0.00378           O141700402320 
       62.9       140.       9.25    0.01143    0.00404           O141700402321 
       62.9       140.       9.35    0.00857     0.0035           O141700402322 
       62.9       140.       9.45       0.01    0.00378           O141700402323 
       62.9       140.       9.55    0.00714    0.00319           O141700402324 
       62.9       140.       9.65    0.00857     0.0035           O141700402325 
       62.9       140.       9.75    0.00571    0.00286           O141700402326 
       62.9       140.       9.85       0.01    0.00378           O141700402327 
       62.9       140.       9.95       0.01    0.00378           O141700402328 
       62.9       140.      10.05       0.01    0.00378           O141700402329 
       62.9       140.      10.15    0.00714    0.00319           O141700402330 
       62.9       140.      10.25    0.00571    0.00286           O141700402331 
       62.9       140.      10.35    0.00571    0.00286           O141700402332 
       62.9       140.      10.45    0.00143    0.00143           O141700402333 
       62.9       140.      10.55    0.00571    0.00286           O141700402334 
       62.9       140.      10.65    0.00714    0.00319           O141700402335 
       62.9       140.      10.75    0.00428    0.00247           O141700402336 
       62.9       140.      10.85    0.00286    0.00202           O141700402337 
       62.9       140.      10.95    0.00714    0.00319           O141700402338 
       62.9       140.      11.05    0.00571    0.00286           O141700402339 
       62.9       140.      11.15    0.00714    0.00319           O141700402340 
       62.9       140.      11.25    0.00428    0.00247           O141700402341 
       62.9       140.      11.35    0.00714    0.00319           O141700402342 
       62.9       140.      11.45    0.00571    0.00286           O141700402343 
       62.9       140.      11.55    0.00571    0.00286           O141700402344 
       62.9       140.      11.65       0.01    0.00378           O141700402345 
       62.9       140.      11.75    0.00286    0.00202           O141700402346 
       62.9       140.      11.85    0.00428    0.00247           O141700402347 
       62.9       140.      11.95    0.00571    0.00286           O141700402348 
       62.9       140.      12.05    0.00286    0.00202           O141700402349 
       62.9       140.      12.15    0.00571    0.00286           O141700402350 
       62.9       140.      12.25    0.00428    0.00247           O141700402351 
       62.9       140.      12.35    0.00571    0.00286           O141700402352 
       62.9       140.      12.45    0.00857     0.0035           O141700402353 
       62.9       140.      12.55    0.00571    0.00286           O141700402354 
       62.9       140.      12.65    0.00428    0.00247           O141700402355 
       62.9       140.      12.75    0.00571    0.00286           O141700402356 
       62.9       140.      12.85    0.00428    0.00247           O141700402357 
       62.9       140.      12.95    0.00428    0.00247           O141700402358 
       62.9       140.      13.05    0.00571    0.00286           O141700402359 
       62.9       140.      13.15    0.00571    0.00286           O141700402360 
       62.9       140.      13.35    0.00286    0.00202           O141700402361 
       62.9       140.      13.45    0.00571    0.00286           O141700402362 
       62.9       140.      13.55    0.00714    0.00319           O141700402363 
       62.9       140.      13.65    0.00286    0.00202           O141700402364 
       62.9       140.      13.75    0.00428    0.00247           O141700402365 
       62.9       140.      13.95    0.00143    0.00143           O141700402366 
       62.9       140.      14.05    0.00286    0.00202           O141700402367 
       62.9       140.      14.15    0.00143    0.00143           O141700402368 
       62.9       140.      14.25    0.00143    0.00143           O141700402369 
       62.9       140.      14.35    0.00571    0.00286           O141700402370 
       62.9       140.      14.45    0.00143    0.00143           O141700402371 
       62.9       140.      14.55    0.00428    0.00247           O141700402372 
       62.9       140.      14.65    0.00571    0.00286           O141700402373 
       62.9       140.      14.75    0.00714    0.00319           O141700402374 
       62.9       140.      14.85    0.00143    0.00143           O141700402375 
       62.9       140.      15.05    0.00428    0.00247           O141700402376 
       62.9       140.      15.15    0.00714    0.00319           O141700402377 
       62.9       140.      15.25    0.00571    0.00286           O141700402378 
       62.9       140.      15.35    0.00571    0.00286           O141700402379 
       62.9       140.      15.55    0.00286    0.00202           O141700402380 
       62.9       140.      15.65    0.00286    0.00202           O141700402381 
       62.9       140.      15.75    0.00571    0.00286           O141700402382 
       62.9       140.      15.85    0.00714    0.00319           O141700402383 
       62.9       140.      15.95    0.00286    0.00202           O141700402384 
       62.9       140.      16.05    0.00286    0.00202           O141700402385 
       62.9       140.      16.15    0.00286    0.00202           O141700402386 
       62.9       140.      16.25    0.00286    0.00202           O141700402387 
       62.9       140.      16.35    0.00571    0.00286           O141700402388 
       62.9       140.      16.45    0.00428    0.00247           O141700402389 
       62.9       140.      16.55    0.00143    0.00143           O141700402390 
       62.9       140.      17.25    0.00286    0.00202           O141700402391 
       62.9       140.      17.35    0.00286    0.00202           O141700402392 
       62.9       140.      17.45    0.00428    0.00247           O141700402393 
       62.9       140.      17.65    0.00286    0.00202           O141700402394 
       62.9       140.      17.75    0.00143    0.00143           O141700402395 
       62.9       140.      17.85    0.00714    0.00319           O141700402396 
       62.9       140.      17.95    0.00286    0.00202           O141700402397 
       62.9       140.      18.05    0.00286    0.00202           O141700402398 
       62.9       140.      18.15    0.00428    0.00247           O141700402399 
       62.9       140.      18.25    0.00143    0.00143           O141700402400 
       62.9       140.      18.65    0.00286    0.00202           O141700402401 
       62.9       140.      18.75    0.00143    0.00143           O141700402402 
       62.9       140.      18.85    0.00143    0.00143           O141700402403 
       62.9       140.      18.95    0.00571    0.00286           O141700402404 
       62.9       140.      19.25    0.00143    0.00143           O141700402405 
       62.9       140.      19.35    0.00143    0.00143           O141700402406 
       62.9       140.      19.45    0.00286    0.00202           O141700402407 
       62.9       140.      19.65    0.00143    0.00143           O141700402408 
       62.9       140.      19.95    0.00143    0.00143           O141700402409 
       62.9       140.      20.05    0.00143    0.00143           O141700402410 
       62.9       140.      20.15    0.00143    0.00143           O141700402411 
       62.9       140.      20.35    0.00143    0.00143           O141700402412 
       62.9       140.      20.55    0.00143    0.00143           O141700402413 
       62.9       140.      20.85    0.00143    0.00143           O141700402414 
       62.9       140.      21.05    0.00143    0.00143           O141700402415 
       62.9       140.      21.15    0.00143    0.00143           O141700402416 
       62.9       140.      21.25    0.00143    0.00143           O141700402417 
       62.9       140.      21.35    0.00143    0.00143           O141700402418 
       62.9       140.      21.45    0.00143    0.00143           O141700402419 
       62.9       140.      21.55    0.00143    0.00143           O141700402420 
       62.9       140.      21.85    0.00428    0.00247           O141700402421 
       62.9       140.      22.25    0.00143    0.00143           O141700402422 
       62.9       140.      22.85    0.00143    0.00143           O141700402423 
       62.9       140.      22.95    0.00143    0.00143           O141700402424 
       62.9       140.      23.15    0.00143    0.00143           O141700402425 
       62.9       140.      23.25    0.00143    0.00143           O141700402426 
       62.9       140.      23.35    0.00143    0.00143           O141700402427 
       62.9       140.      23.55    0.00143    0.00143           O141700402428 
       62.9       140.      23.95    0.00143    0.00143           O141700402429 
       62.9       140.      24.25    0.00143    0.00143           O141700402430 
       62.9       140.      24.65    0.00143    0.00143           O141700402431 
       62.9       140.      24.75    0.00143    0.00143           O141700402432 
       62.9       140.      24.85    0.00143    0.00143           O141700402433 
       62.9       140.      24.95    0.00143    0.00143           O141700402434 
       62.9       140.      25.25    0.00143    0.00143           O141700402435 
       62.9       140.      25.45    0.00143    0.00143           O141700402436 
       62.9       140.      26.75    0.00143    0.00143           O141700402437 
       62.9       140.      27.25    0.00143    0.00143           O141700402438 
       62.9       140.      27.35    0.00143    0.00143           O141700402439 
       62.9       140.      27.45    0.00143    0.00143           O141700402440 
       62.9       140.      27.65    0.00143    0.00143           O141700402441 
       62.9       140.      27.75    0.00143    0.00143           O141700402442 
       62.9       140.      28.15    0.00143    0.00143           O141700402443 
       62.9       140.      28.25    0.00286    0.00202           O141700402444 
       62.9       140.      29.25    0.00143    0.00143           O141700402445 
       62.9       140.      29.45    0.00286    0.00202           O141700402446 
       62.9       140.      29.95    0.00286    0.00202           O141700402447 
       62.9       140.      30.15    0.00143    0.00143           O141700402448 
       62.9       140.      30.35    0.00143    0.00143           O141700402449 
       62.9       145.       4.85    0.01714    0.00495           O141700402450 
       62.9       145.       4.95    0.03142     0.0067           O141700402451 
       62.9       145.       5.05       0.01    0.00378           O141700402452 
       62.9       145.       5.15    0.01571    0.00474           O141700402453 
       62.9       145.       5.25    0.01285    0.00428           O141700402454 
       62.9       145.       5.35    0.01285    0.00428           O141700402455 
       62.9       145.       5.45    0.02428    0.00589           O141700402456 
       62.9       145.       5.55    0.01571    0.00474           O141700402457 
       62.9       145.       5.65    0.02428    0.00589           O141700402458 
       62.9       145.       5.75    0.01857    0.00515           O141700402459 
       62.9       145.       5.85    0.01143    0.00404           O141700402460 
       62.9       145.       5.95    0.01571    0.00474           O141700402461 
       62.9       145.       6.05    0.01714    0.00495           O141700402462 
       62.9       145.       6.15    0.01285    0.00428           O141700402463 
       62.9       145.       6.25    0.01143    0.00404           O141700402464 
       62.9       145.       6.35    0.01143    0.00404           O141700402465 
       62.9       145.       6.45    0.01571    0.00474           O141700402466 
       62.9       145.       6.55    0.01571    0.00474           O141700402467 
       62.9       145.       6.65    0.02571    0.00606           O141700402468 
       62.9       145.       6.75    0.01428    0.00452           O141700402469 
       62.9       145.       6.85    0.01714    0.00495           O141700402470 
       62.9       145.       6.95    0.00857     0.0035           O141700402471 
       62.9       145.       7.05    0.01143    0.00404           O141700402472 
       62.9       145.       7.15    0.01571    0.00474           O141700402473 
       62.9       145.       7.25    0.01143    0.00404           O141700402474 
       62.9       145.       7.35    0.00857     0.0035           O141700402475 
       62.9       145.       7.45    0.01714    0.00495           O141700402476 
       62.9       145.       7.55    0.00571    0.00286           O141700402477 
       62.9       145.       7.65    0.01285    0.00428           O141700402478 
       62.9       145.       7.75    0.01714    0.00495           O141700402479 
       62.9       145.       7.85    0.00571    0.00286           O141700402480 
       62.9       145.       7.95    0.00857     0.0035           O141700402481 
       62.9       145.       8.05    0.01571    0.00474           O141700402482 
       62.9       145.       8.15    0.00714    0.00319           O141700402483 
       62.9       145.       8.25    0.00714    0.00319           O141700402484 
       62.9       145.       8.35    0.00571    0.00286           O141700402485 
       62.9       145.       8.45       0.01    0.00378           O141700402486 
       62.9       145.       8.55    0.00286    0.00202           O141700402487 
       62.9       145.       8.65    0.00571    0.00286           O141700402488 
       62.9       145.       8.75    0.01143    0.00404           O141700402489 
       62.9       145.       8.85    0.00571    0.00286           O141700402490 
       62.9       145.       8.95    0.00714    0.00319           O141700402491 
       62.9       145.       9.05    0.01285    0.00428           O141700402492 
       62.9       145.       9.15    0.00857     0.0035           O141700402493 
       62.9       145.       9.25    0.00714    0.00319           O141700402494 
       62.9       145.       9.35    0.00857     0.0035           O141700402495 
       62.9       145.       9.45       0.01    0.00378           O141700402496 
       62.9       145.       9.55    0.00428    0.00247           O141700402497 
       62.9       145.       9.65    0.00714    0.00319           O141700402498 
       62.9       145.       9.75    0.00143    0.00143           O141700402499 
       62.9       145.       9.85    0.00286    0.00202           O141700402500 
       62.9       145.       9.95    0.00428    0.00247           O141700402501 
       62.9       145.      10.05    0.00714    0.00319           O141700402502 
       62.9       145.      10.15    0.00286    0.00202           O141700402503 
       62.9       145.      10.25    0.00571    0.00286           O141700402504 
       62.9       145.      10.35       0.01    0.00378           O141700402505 
       62.9       145.      10.45    0.01143    0.00404           O141700402506 
       62.9       145.      10.55    0.00571    0.00286           O141700402507 
       62.9       145.      10.65    0.00286    0.00202           O141700402508 
       62.9       145.      10.75    0.00428    0.00247           O141700402509 
       62.9       145.      10.85    0.00857     0.0035           O141700402510 
       62.9       145.      10.95    0.00143    0.00143           O141700402511 
       62.9       145.      11.05    0.00286    0.00202           O141700402512 
       62.9       145.      11.15    0.00857     0.0035           O141700402513 
       62.9       145.      11.25    0.00286    0.00202           O141700402514 
       62.9       145.      11.35    0.00571    0.00286           O141700402515 
       62.9       145.      11.45    0.00286    0.00202           O141700402516 
       62.9       145.      11.55    0.00143    0.00143           O141700402517 
       62.9       145.      11.65    0.00286    0.00202           O141700402518 
       62.9       145.      11.75    0.00428    0.00247           O141700402519 
       62.9       145.      11.95    0.00428    0.00247           O141700402520 
       62.9       145.      12.05    0.00428    0.00247           O141700402521 
       62.9       145.      12.15    0.00286    0.00202           O141700402522 
       62.9       145.      12.25    0.00286    0.00202           O141700402523 
       62.9       145.      12.35    0.00714    0.00319           O141700402524 
       62.9       145.      12.45    0.00286    0.00202           O141700402525 
       62.9       145.      12.55    0.00714    0.00319           O141700402526 
       62.9       145.      12.65    0.00286    0.00202           O141700402527 
       62.9       145.      12.75    0.00286    0.00202           O141700402528 
       62.9       145.      12.85    0.00714    0.00319           O141700402529 
       62.9       145.      12.95    0.00857     0.0035           O141700402530 
       62.9       145.      13.05    0.00428    0.00247           O141700402531 
       62.9       145.      13.15    0.00286    0.00202           O141700402532 
       62.9       145.      13.25    0.00428    0.00247           O141700402533 
       62.9       145.      13.35    0.00286    0.00202           O141700402534 
       62.9       145.      13.45    0.00571    0.00286           O141700402535 
       62.9       145.      13.55    0.00286    0.00202           O141700402536 
       62.9       145.      13.65    0.00286    0.00202           O141700402537 
       62.9       145.      13.85    0.00286    0.00202           O141700402538 
       62.9       145.      13.95    0.00286    0.00202           O141700402539 
       62.9       145.      14.05    0.00286    0.00202           O141700402540 
       62.9       145.      14.15    0.00143    0.00143           O141700402541 
       62.9       145.      14.25    0.00143    0.00143           O141700402542 
       62.9       145.      14.35    0.00428    0.00247           O141700402543 
       62.9       145.      14.45    0.00571    0.00286           O141700402544 
       62.9       145.      14.55    0.00286    0.00202           O141700402545 
       62.9       145.      14.65    0.00143    0.00143           O141700402546 
       62.9       145.      14.75    0.00428    0.00247           O141700402547 
       62.9       145.      14.85    0.00571    0.00286           O141700402548 
       62.9       145.      14.95    0.00143    0.00143           O141700402549 
       62.9       145.      15.15    0.00143    0.00143           O141700402550 
       62.9       145.      15.25    0.00143    0.00143           O141700402551 
       62.9       145.      15.45    0.00143    0.00143           O141700402552 
       62.9       145.      15.55    0.00143    0.00143           O141700402553 
       62.9       145.      15.65    0.00143    0.00143           O141700402554 
       62.9       145.      15.85    0.00143    0.00143           O141700402555 
       62.9       145.      16.25    0.00143    0.00143           O141700402556 
       62.9       145.      16.35    0.00286    0.00202           O141700402557 
       62.9       145.      16.45    0.00428    0.00247           O141700402558 
       62.9       145.      16.55    0.00143    0.00143           O141700402559 
       62.9       145.      16.65    0.00571    0.00286           O141700402560 
       62.9       145.      16.75    0.00428    0.00247           O141700402561 
       62.9       145.      16.85    0.00143    0.00143           O141700402562 
       62.9       145.      17.25    0.00286    0.00202           O141700402563 
       62.9       145.      17.35    0.00143    0.00143           O141700402564 
       62.9       145.      17.45    0.00286    0.00202           O141700402565 
       62.9       145.      17.55    0.00857     0.0035           O141700402566 
       62.9       145.      17.65    0.00286    0.00202           O141700402567 
       62.9       145.      17.75    0.00143    0.00143           O141700402568 
       62.9       145.      17.95    0.00286    0.00202           O141700402569 
       62.9       145.      18.15    0.00286    0.00202           O141700402570 
       62.9       145.      18.25    0.00428    0.00247           O141700402571 
       62.9       145.      18.35    0.00143    0.00143           O141700402572 
       62.9       145.      18.45    0.00286    0.00202           O141700402573 
       62.9       145.      18.55    0.00143    0.00143           O141700402574 
       62.9       145.      18.65    0.00143    0.00143           O141700402575 
       62.9       145.      18.75    0.00428    0.00247           O141700402576 
       62.9       145.      18.95    0.00143    0.00143           O141700402577 
       62.9       145.      19.05    0.00286    0.00202           O141700402578 
       62.9       145.      19.25    0.00286    0.00202           O141700402579 
       62.9       145.      19.35    0.00143    0.00143           O141700402580 
       62.9       145.      19.55    0.00143    0.00143           O141700402581 
       62.9       145.      19.65    0.00143    0.00143           O141700402582 
       62.9       145.      19.75    0.00143    0.00143           O141700402583 
       62.9       145.      19.85    0.00286    0.00202           O141700402584 
       62.9       145.      19.95    0.00143    0.00143           O141700402585 
       62.9       145.      20.05    0.00428    0.00247           O141700402586 
       62.9       145.      20.15    0.00286    0.00202           O141700402587 
       62.9       145.      20.35    0.00143    0.00143           O141700402588 
       62.9       145.      20.55    0.00143    0.00143           O141700402589 
       62.9       145.      20.65    0.00286    0.00202           O141700402590 
       62.9       145.      20.75    0.00286    0.00202           O141700402591 
       62.9       145.      20.95    0.00143    0.00143           O141700402592 
       62.9       145.      21.05    0.00143    0.00143           O141700402593 
       62.9       145.      21.25    0.00286    0.00202           O141700402594 
       62.9       145.      21.35    0.00286    0.00202           O141700402595 
       62.9       145.      22.05    0.00428    0.00247           O141700402596 
       62.9       145.      22.15    0.00286    0.00202           O141700402597 
       62.9       145.      22.35    0.00286    0.00202           O141700402598 
       62.9       145.      22.75    0.00143    0.00143           O141700402599 
       62.9       145.      23.25    0.00143    0.00143           O141700402600 
       62.9       145.      23.65    0.00143    0.00143           O141700402601 
       62.9       145.      23.75    0.00286    0.00202           O141700402602 
       62.9       145.      24.15    0.00143    0.00143           O141700402603 
       62.9       145.      24.35    0.00143    0.00143           O141700402604 
       62.9       145.      24.65    0.00143    0.00143           O141700402605 
       62.9       145.      24.75    0.00143    0.00143           O141700402606 
       62.9       145.      25.35    0.00143    0.00143           O141700402607 
       62.9       145.      25.65    0.00143    0.00143           O141700402608 
       62.9       145.      25.75    0.00143    0.00143           O141700402609 
       62.9       145.      25.95    0.00143    0.00143           O141700402610 
       62.9       145.      26.05    0.00143    0.00143           O141700402611 
       62.9       145.      26.35    0.00143    0.00143           O141700402612 
       62.9       145.      27.15    0.00286    0.00202           O141700402613 
       62.9       145.      27.65    0.00286    0.00202           O141700402614 
       62.9       145.      27.95    0.00143    0.00143           O141700402615 
       62.9       145.      28.05    0.00143    0.00143           O141700402616 
       62.9       145.      28.35    0.00286    0.00202           O141700402617 
       62.9       145.      28.95    0.00143    0.00143           O141700402618 
       62.9       145.      29.25    0.00143    0.00143           O141700402619 
       62.9       145.      29.95    0.00143    0.00143           O141700402620 
       62.9       160.       7.25       0.01    0.00378           O141700402621 
       62.9       160.       7.35    0.01428    0.00452           O141700402622 
       62.9       160.       7.45    0.01714    0.00495           O141700402623 
       62.9       160.       7.55    0.00714    0.00319           O141700402624 
       62.9       160.       7.65    0.01714    0.00495           O141700402625 
       62.9       160.       7.75       0.01    0.00378           O141700402626 
       62.9       160.       7.85    0.00714    0.00319           O141700402627 
       62.9       160.       7.95    0.01285    0.00428           O141700402628 
       62.9       160.       8.05    0.00857     0.0035           O141700402629 
       62.9       160.       8.15    0.01285    0.00428           O141700402630 
       62.9       160.       8.25       0.01    0.00378           O141700402631 
       62.9       160.       8.35    0.01857    0.00515           O141700402632 
       62.9       160.       8.45    0.01571    0.00474           O141700402633 
       62.9       160.       8.55    0.00571    0.00286           O141700402634 
       62.9       160.       8.65    0.00714    0.00319           O141700402635 
       62.9       160.       8.75    0.00714    0.00319           O141700402636 
       62.9       160.       8.85    0.00428    0.00247           O141700402637 
       62.9       160.       8.95    0.01285    0.00428           O141700402638 
       62.9       160.       9.05    0.01143    0.00404           O141700402639 
       62.9       160.       9.15    0.00857     0.0035           O141700402640 
       62.9       160.       9.25    0.00571    0.00286           O141700402641 
       62.9       160.       9.35    0.00571    0.00286           O141700402642 
       62.9       160.       9.45    0.01285    0.00428           O141700402643 
       62.9       160.       9.55    0.00857     0.0035           O141700402644 
       62.9       160.       9.65    0.01143    0.00404           O141700402645 
       62.9       160.       9.75       0.01    0.00378           O141700402646 
       62.9       160.       9.85    0.01285    0.00428           O141700402647 
       62.9       160.       9.95    0.00714    0.00319           O141700402648 
       62.9       160.      10.05    0.00286    0.00202           O141700402649 
       62.9       160.      10.15    0.00571    0.00286           O141700402650 
       62.9       160.      10.25    0.00428    0.00247           O141700402651 
       62.9       160.      10.35    0.00714    0.00319           O141700402652 
       62.9       160.      10.45    0.00143    0.00143           O141700402653 
